"","Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas em famílias beneficiárias do Programa Bolsa Família"
"5285",410850,"GENERAL CARNEIRO","PR","02/2019",3779
"5286",410850,"GENERAL CARNEIRO","PR","04/2020",3605
"5287",410850,"GENERAL CARNEIRO","PR","02/2018",4144
"5288",410850,"GENERAL CARNEIRO","PR","04/2021",3727
"5289",410850,"GENERAL CARNEIRO","PR","11/2019",3378
"5290",410855,"GODOY MOREIRA","PR","08/2018",654
"5291",410855,"GODOY MOREIRA","PR","03/2019",677
"5292",410855,"GODOY MOREIRA","PR","12/2020",705
"5293",410855,"GODOY MOREIRA","PR","05/2019",671
"5294",410855,"GODOY MOREIRA","PR","09/2020",703
"5295",410855,"GODOY MOREIRA","PR","04/2018",671
"5296",410855,"GODOY MOREIRA","PR","01/2018",653
"5297",410855,"GODOY MOREIRA","PR","03/2018",666
"5298",410855,"GODOY MOREIRA","PR","03/2021",773
"5299",410855,"GODOY MOREIRA","PR","07/2018",667
"5300",410855,"GODOY MOREIRA","PR","09/2019",636
"5301",410855,"GODOY MOREIRA","PR","02/2019",675
"5302",410855,"GODOY MOREIRA","PR","06/2021",777
"5303",410855,"GODOY MOREIRA","PR","07/2020",697
"5304",410855,"GODOY MOREIRA","PR","02/2018",650
"5305",410855,"GODOY MOREIRA","PR","10/2019",634
"5306",410855,"GODOY MOREIRA","PR","01/2019",664
"5307",410855,"GODOY MOREIRA","PR","11/2019",630
"5308",410855,"GODOY MOREIRA","PR","02/2021",755
"5309",410855,"GODOY MOREIRA","PR","04/2021",775
"5310",410855,"GODOY MOREIRA","PR","05/2020",706
"5311",410855,"GODOY MOREIRA","PR","06/2019",667
"5312",410855,"GODOY MOREIRA","PR","06/2018",674
"5313",410855,"GODOY MOREIRA","PR","01/2020",632
"5314",410855,"GODOY MOREIRA","PR","12/2018",661
"5315",410855,"GODOY MOREIRA","PR","08/2020",698
"5316",410855,"GODOY MOREIRA","PR","01/2021",753
"5317",410855,"GODOY MOREIRA","PR","08/2019",643
"5318",410855,"GODOY MOREIRA","PR","03/2020",714
"5319",410855,"GODOY MOREIRA","PR","05/2021",778
"5320",410855,"GODOY MOREIRA","PR","05/2018",664
"5321",410855,"GODOY MOREIRA","PR","07/2019",659
"5322",410855,"GODOY MOREIRA","PR","11/2020",706
"5323",410855,"GODOY MOREIRA","PR","04/2020",712
"5324",410855,"GODOY MOREIRA","PR","06/2020",702
"5325",410855,"GODOY MOREIRA","PR","07/2021",774
"5326",410855,"GODOY MOREIRA","PR","11/2018",659
"5327",410855,"GODOY MOREIRA","PR","10/2018",667
"5328",410855,"GODOY MOREIRA","PR","10/2020",705
"5329",410855,"GODOY MOREIRA","PR","12/2019",631
"5330",410855,"GODOY MOREIRA","PR","02/2020",663
"5331",410855,"GODOY MOREIRA","PR","04/2019",676
"5332",410855,"GODOY MOREIRA","PR","09/2018",668
"5333",410860,"GOIOERÊ","PR","02/2018",4340
"5334",410860,"GOIOERÊ","PR","01/2020",4020
"5335",410860,"GOIOERÊ","PR","05/2018",4018
"5336",410860,"GOIOERÊ","PR","09/2020",4899
"5337",410860,"GOIOERÊ","PR","03/2021",4727
"5338",410860,"GOIOERÊ","PR","07/2018",3979
"5339",410860,"GOIOERÊ","PR","08/2019",3949
"5340",410860,"GOIOERÊ","PR","06/2020",4950
"5341",410860,"GOIOERÊ","PR","09/2018",3924
"5342",410860,"GOIOERÊ","PR","02/2019",4097
"5343",410860,"GOIOERÊ","PR","08/2020",4925
"5344",410860,"GOIOERÊ","PR","07/2021",4706
"5345",410860,"GOIOERÊ","PR","03/2019",4153
"5346",410860,"GOIOERÊ","PR","06/2021",4714
"5347",410860,"GOIOERÊ","PR","10/2018",4060
"5348",410860,"GOIOERÊ","PR","01/2018",4294
"5349",410860,"GOIOERÊ","PR","10/2019",4051
"5350",410860,"GOIOERÊ","PR","12/2020",4846
"5351",410860,"GOIOERÊ","PR","06/2019",4140
"5352",410860,"GOIOERÊ","PR","11/2018",4137
"5353",410860,"GOIOERÊ","PR","11/2020",4864
"5354",410860,"GOIOERÊ","PR","04/2021",4726
"5355",410860,"GOIOERÊ","PR","07/2019",4121
"5356",410860,"GOIOERÊ","PR","04/2020",4980
"5357",410860,"GOIOERÊ","PR","02/2020",3661
"5358",410860,"GOIOERÊ","PR","01/2019",4011
"5359",410860,"GOIOERÊ","PR","08/2018",3923
"5360",410860,"GOIOERÊ","PR","07/2020",4937
"5361",410860,"GOIOERÊ","PR","05/2019",4248
"5362",410860,"GOIOERÊ","PR","06/2018",3970
"5363",410860,"GOIOERÊ","PR","03/2018",4103
"5364",410860,"GOIOERÊ","PR","09/2019",3951
"5365",410860,"GOIOERÊ","PR","02/2021",4732
"5366",410860,"GOIOERÊ","PR","04/2018",4148
"5367",410860,"GOIOERÊ","PR","11/2019",4414
"5368",410860,"GOIOERÊ","PR","12/2018",3967
"5369",410860,"GOIOERÊ","PR","01/2021",4758
"5370",410860,"GOIOERÊ","PR","05/2021",4724
"5371",410860,"GOIOERÊ","PR","03/2020",4988
"5372",410860,"GOIOERÊ","PR","05/2020",4973
"5373",410860,"GOIOERÊ","PR","04/2019",4315
"5374",410860,"GOIOERÊ","PR","12/2019",4284
"5375",410860,"GOIOERÊ","PR","10/2020",4893
"5376",410865,"GOIOXIM","PR","07/2018",2673
"5377",410865,"GOIOXIM","PR","03/2021",2544
"5378",410865,"GOIOXIM","PR","02/2019",2563
"5379",410865,"GOIOXIM","PR","06/2018",2647
"5380",410865,"GOIOXIM","PR","09/2018",2634
"5381",410865,"GOIOXIM","PR","08/2020",2436
"5382",410865,"GOIOXIM","PR","01/2018",2885
"5383",410865,"GOIOXIM","PR","06/2021",2563
"5384",410865,"GOIOXIM","PR","11/2018",2640
"5385",410865,"GOIOXIM","PR","04/2019",2579
"5386",410865,"GOIOXIM","PR","05/2019",2498
"5387",410865,"GOIOXIM","PR","03/2018",2713
"5388",410865,"GOIOXIM","PR","09/2019",2394
"5389",410865,"GOIOXIM","PR","12/2018",2561
"5390",410865,"GOIOXIM","PR","10/2020",2427
"5391",410865,"GOIOXIM","PR","01/2020",2318
"5392",410865,"GOIOXIM","PR","05/2018",2655
"5393",410865,"GOIOXIM","PR","09/2020",2429
"5394",410865,"GOIOXIM","PR","02/2020",2349
"5395",410865,"GOIOXIM","PR","03/2020",2449
"5396",410865,"GOIOXIM","PR","05/2021",2555
"5397",410865,"GOIOXIM","PR","01/2021",2527
"5398",410865,"GOIOXIM","PR","11/2019",2350
"5399",410865,"GOIOXIM","PR","08/2018",2624
"5400",410865,"GOIOXIM","PR","07/2020",2436
"5401",410865,"GOIOXIM","PR","02/2018",2876
"5402",410865,"GOIOXIM","PR","04/2020",2444
"5403",410865,"GOIOXIM","PR","04/2021",2558
"5404",410865,"GOIOXIM","PR","11/2020",2408
"5405",410865,"GOIOXIM","PR","12/2020",2400
"5406",410865,"GOIOXIM","PR","10/2019",2353
"5407",410865,"GOIOXIM","PR","01/2019",2570
"5408",410865,"GOIOXIM","PR","02/2021",2554
"5409",410865,"GOIOXIM","PR","10/2018",2659
"5410",410865,"GOIOXIM","PR","07/2019",2482
"5411",410865,"GOIOXIM","PR","07/2021",2543
"5412",410865,"GOIOXIM","PR","05/2020",2443
"5413",410865,"GOIOXIM","PR","06/2020",2433
"5414",410865,"GOIOXIM","PR","03/2019",2592
"5415",410865,"GOIOXIM","PR","08/2019",2412
"5416",410865,"GOIOXIM","PR","12/2019",2343
"5417",410865,"GOIOXIM","PR","04/2018",2794
"5418",410865,"GOIOXIM","PR","06/2019",2498
"5419",410870,"GRANDES RIOS","PR","12/2020",2060
"5420",410870,"GRANDES RIOS","PR","11/2018",2277
"5421",410870,"GRANDES RIOS","PR","11/2020",2063
"5422",410870,"GRANDES RIOS","PR","04/2021",1970
"5423",410870,"GRANDES RIOS","PR","04/2019",2267
"5424",410870,"GRANDES RIOS","PR","03/2018",2142
"5425",410870,"GRANDES RIOS","PR","04/2020",2071
"5426",410870,"GRANDES RIOS","PR","01/2021",2036
"5427",410870,"GRANDES RIOS","PR","03/2019",2267
"5428",410870,"GRANDES RIOS","PR","01/2020",1988
"5429",410870,"GRANDES RIOS","PR","02/2018",2186
"5430",410870,"GRANDES RIOS","PR","12/2019",1999
"5431",410870,"GRANDES RIOS","PR","10/2020",2072
"5432",410870,"GRANDES RIOS","PR","05/2021",1972
"5433",410870,"GRANDES RIOS","PR","08/2020",2069
"5434",410870,"GRANDES RIOS","PR","02/2019",2268
"5435",410870,"GRANDES RIOS","PR","01/2019",2261
"5436",410870,"GRANDES RIOS","PR","05/2018",2138
"5437",410870,"GRANDES RIOS","PR","06/2018",2151
"5438",410870,"GRANDES RIOS","PR","08/2019",2137
"5439",410870,"GRANDES RIOS","PR","06/2020",2058
"5440",410870,"GRANDES RIOS","PR","09/2018",2221
"5441",410870,"GRANDES RIOS","PR","03/2021",1977
"5442",410870,"GRANDES RIOS","PR","07/2018",2180
"5443",410870,"GRANDES RIOS","PR","07/2021",1963
"5444",410870,"GRANDES RIOS","PR","12/2018",2250
"5445",410870,"GRANDES RIOS","PR","07/2019",2181
"5446",410870,"GRANDES RIOS","PR","09/2020",2072
"5447",410870,"GRANDES RIOS","PR","10/2019",2077
"5448",410870,"GRANDES RIOS","PR","06/2021",1973
"5449",410870,"GRANDES RIOS","PR","10/2018",2257
"5450",410870,"GRANDES RIOS","PR","06/2019",2205
"5451",410870,"GRANDES RIOS","PR","08/2018",2197
"5452",410870,"GRANDES RIOS","PR","02/2020",1944
"5453",410870,"GRANDES RIOS","PR","05/2020",2066
"5454",410870,"GRANDES RIOS","PR","02/2021",1997
"5455",410870,"GRANDES RIOS","PR","01/2018",2188
"5456",410870,"GRANDES RIOS","PR","03/2020",2059
"5457",410870,"GRANDES RIOS","PR","09/2019",2115
"5458",410870,"GRANDES RIOS","PR","05/2019",2232
"5459",410870,"GRANDES RIOS","PR","11/2019",1992
"5460",410870,"GRANDES RIOS","PR","07/2020",2072
"5461",410870,"GRANDES RIOS","PR","04/2018",2196
"5462",410880,"GUAÍRA","PR","08/2018",3409
"5463",410880,"GUAÍRA","PR","03/2020",3473
"5464",410880,"GUAÍRA","PR","10/2020",3376
"5465",410880,"GUAÍRA","PR","05/2021",3400
"5466",410880,"GUAÍRA","PR","11/2019",3178
"5467",410880,"GUAÍRA","PR","06/2021",3401
"5468",410880,"GUAÍRA","PR","12/2018",3245
"5469",410880,"GUAÍRA","PR","05/2020",3421
"5470",410880,"GUAÍRA","PR","09/2019",3235
"5471",410880,"GUAÍRA","PR","05/2019",3400
"5472",410880,"GUAÍRA","PR","02/2018",3756
"5473",410880,"GUAÍRA","PR","03/2018",3638
"5474",410880,"GUAÍRA","PR","01/2021",3411
"5475",410880,"GUAÍRA","PR","02/2019",3385
"5476",410880,"GUAÍRA","PR","04/2020",3467
"5477",410880,"GUAÍRA","PR","03/2019",3420
"5478",410880,"GUAÍRA","PR","02/2021",3458
"5479",410880,"GUAÍRA","PR","01/2018",3720
"5480",410880,"GUAÍRA","PR","04/2019",3480
"5481",410880,"GUAÍRA","PR","11/2020",3388
"5482",410880,"GUAÍRA","PR","11/2018",3416
"5483",410880,"GUAÍRA","PR","04/2021",3430
"5484",410880,"GUAÍRA","PR","08/2020",3424
"5485",410880,"GUAÍRA","PR","12/2020",3395
"5486",410880,"GUAÍRA","PR","06/2019",3351
"5487",410880,"GUAÍRA","PR","10/2018",3504
"5488",410880,"GUAÍRA","PR","07/2020",3411
"5489",410880,"GUAÍRA","PR","10/2019",3197
"5490",410880,"GUAÍRA","PR","07/2019",3337
"5491",410880,"GUAÍRA","PR","07/2021",3364
"5492",410880,"GUAÍRA","PR","09/2018",3433
"5493",410880,"GUAÍRA","PR","06/2020",3419
"5494",410880,"GUAÍRA","PR","07/2018",3632
"5495",410880,"GUAÍRA","PR","06/2018",3608
"5496",410880,"GUAÍRA","PR","08/2019",3253
"5497",410880,"GUAÍRA","PR","12/2019",3425
"5498",410880,"GUAÍRA","PR","04/2018",3639
"5499",410880,"GUAÍRA","PR","09/2020",3382
"5500",410880,"GUAÍRA","PR","01/2019",3271
"5501",410880,"GUAÍRA","PR","01/2020",3416
"5502",410880,"GUAÍRA","PR","02/2020",3431
"5503",410880,"GUAÍRA","PR","03/2021",3454
"5504",410880,"GUAÍRA","PR","05/2018",3591
"5505",410890,"GUAIRAÇÁ","PR","10/2018",1034
"5506",410890,"GUAIRAÇÁ","PR","05/2021",907
"5507",410890,"GUAIRAÇÁ","PR","11/2020",909
"5508",410890,"GUAIRAÇÁ","PR","08/2020",921
"5509",410890,"GUAIRAÇÁ","PR","05/2018",1045
"5510",410890,"GUAIRAÇÁ","PR","10/2019",870
"5511",410890,"GUAIRAÇÁ","PR","12/2018",978
"5512",410890,"GUAIRAÇÁ","PR","03/2020",923
"5513",410890,"GUAIRAÇÁ","PR","09/2018",991
"5514",410890,"GUAIRAÇÁ","PR","05/2020",923
"5515",410890,"GUAIRAÇÁ","PR","06/2020",917
"5516",410890,"GUAIRAÇÁ","PR","07/2019",943
"5517",410890,"GUAIRAÇÁ","PR","03/2019",1035
"5518",410890,"GUAIRAÇÁ","PR","08/2018",975
"5519",410890,"GUAIRAÇÁ","PR","02/2019",1001
"5520",410890,"GUAIRAÇÁ","PR","07/2021",909
"5521",410890,"GUAIRAÇÁ","PR","01/2020",836
"5522",410890,"GUAIRAÇÁ","PR","12/2019",845
"5523",410890,"GUAIRAÇÁ","PR","11/2019",867
"5524",410890,"GUAIRAÇÁ","PR","04/2019",1025
"5525",410890,"GUAIRAÇÁ","PR","08/2019",885
"5526",410890,"GUAIRAÇÁ","PR","06/2021",902
"5527",410890,"GUAIRAÇÁ","PR","12/2020",910
"5528",410890,"GUAIRAÇÁ","PR","09/2020",912
"5529",410890,"GUAIRAÇÁ","PR","04/2021",909
"5530",410890,"GUAIRAÇÁ","PR","02/2020",769
"5531",410890,"GUAIRAÇÁ","PR","04/2020",923
"5532",410890,"GUAIRAÇÁ","PR","11/2018",1037
"5533",410890,"GUAIRAÇÁ","PR","01/2019",983
"5534",410890,"GUAIRAÇÁ","PR","04/2018",1095
"5535",410890,"GUAIRAÇÁ","PR","07/2018",1026
"5536",410890,"GUAIRAÇÁ","PR","02/2021",904
"5537",410890,"GUAIRAÇÁ","PR","06/2019",943
"5538",410890,"GUAIRAÇÁ","PR","09/2019",881
"5539",410890,"GUAIRAÇÁ","PR","01/2021",906
"5540",410890,"GUAIRAÇÁ","PR","07/2020",919
"5541",410890,"GUAIRAÇÁ","PR","02/2018",1076
"5542",410890,"GUAIRAÇÁ","PR","03/2018",1092
"5543",410890,"GUAIRAÇÁ","PR","10/2020",913
"5544",410890,"GUAIRAÇÁ","PR","03/2021",907
"5545",410890,"GUAIRAÇÁ","PR","05/2019",976
"5546",410890,"GUAIRAÇÁ","PR","06/2018",1017
"5547",410890,"GUAIRAÇÁ","PR","01/2018",1049
"5548",410895,"GUAMIRANGA","PR","02/2020",1382
"5549",410895,"GUAMIRANGA","PR","11/2020",1406
"5550",410895,"GUAMIRANGA","PR","04/2019",1389
"5551",410895,"GUAMIRANGA","PR","05/2019",1370
"5552",410895,"GUAMIRANGA","PR","03/2020",1402
"5553",410895,"GUAMIRANGA","PR","08/2018",1449
"5554",410895,"GUAMIRANGA","PR","05/2021",1493
"5555",410895,"GUAMIRANGA","PR","11/2018",1415
"5556",410895,"GUAMIRANGA","PR","06/2021",1493
"5557",410895,"GUAMIRANGA","PR","07/2020",1403
"5558",410895,"GUAMIRANGA","PR","12/2020",1402
"5559",410895,"GUAMIRANGA","PR","04/2021",1504
"5560",410895,"GUAMIRANGA","PR","06/2019",1352
"5561",410895,"GUAMIRANGA","PR","09/2019",1285
"5562",410895,"GUAMIRANGA","PR","01/2019",1390
"5563",410895,"GUAMIRANGA","PR","10/2019",1272
"5564",410895,"GUAMIRANGA","PR","02/2019",1399
"5565",410895,"GUAMIRANGA","PR","07/2021",1479
"5566",410895,"GUAMIRANGA","PR","07/2019",1329
"5567",410895,"GUAMIRANGA","PR","06/2020",1403
"5568",410895,"GUAMIRANGA","PR","10/2018",1448
"5569",410895,"GUAMIRANGA","PR","01/2020",1378
"5570",410895,"GUAMIRANGA","PR","01/2018",1493
"5571",410895,"GUAMIRANGA","PR","05/2020",1405
"5572",410895,"GUAMIRANGA","PR","09/2018",1466
"5573",410895,"GUAMIRANGA","PR","09/2020",1423
"5574",410895,"GUAMIRANGA","PR","06/2018",1491
"5575",410895,"GUAMIRANGA","PR","10/2020",1414
"5576",410895,"GUAMIRANGA","PR","08/2019",1306
"5577",410895,"GUAMIRANGA","PR","03/2021",1506
"5578",410895,"GUAMIRANGA","PR","12/2019",1393
"5579",410895,"GUAMIRANGA","PR","08/2020",1412
"5580",410895,"GUAMIRANGA","PR","03/2018",1446
"5581",410895,"GUAMIRANGA","PR","05/2018",1491
"5582",410895,"GUAMIRANGA","PR","02/2021",1474
"5583",410895,"GUAMIRANGA","PR","02/2018",1504
"5584",410895,"GUAMIRANGA","PR","04/2018",1476
"5585",410895,"GUAMIRANGA","PR","04/2020",1417
"5586",410895,"GUAMIRANGA","PR","03/2019",1412
"5587",410895,"GUAMIRANGA","PR","01/2021",1440
"5588",410895,"GUAMIRANGA","PR","07/2018",1490
"5589",410895,"GUAMIRANGA","PR","11/2019",1268
"5590",410895,"GUAMIRANGA","PR","12/2018",1371
"5591",410900,"GUAPIRAMA","PR","02/2020",563
"5592",410900,"GUAPIRAMA","PR","01/2021",673
"5593",410900,"GUAPIRAMA","PR","10/2020",572
"5594",410900,"GUAPIRAMA","PR","02/2018",736
"5595",410900,"GUAPIRAMA","PR","04/2021",688
"5596",410900,"GUAPIRAMA","PR","06/2019",551
"5597",410900,"GUAPIRAMA","PR","03/2021",686
"5598",410900,"GUAPIRAMA","PR","03/2019",596
"5599",410900,"GUAPIRAMA","PR","03/2020",574
"5600",410900,"GUAPIRAMA","PR","12/2019",510
"5601",410900,"GUAPIRAMA","PR","11/2020",578
"5602",410900,"GUAPIRAMA","PR","04/2020",570
"5603",410900,"GUAPIRAMA","PR","07/2018",672
"5604",410900,"GUAPIRAMA","PR","12/2018",583
"5605",410900,"GUAPIRAMA","PR","04/2019",608
"5606",410900,"GUAPIRAMA","PR","05/2019",554
"5607",410900,"GUAPIRAMA","PR","03/2018",720
"5608",410900,"GUAPIRAMA","PR","07/2021",702
"5609",410900,"GUAPIRAMA","PR","07/2020",577
"5610",410900,"GUAPIRAMA","PR","06/2020",582
"5611",410900,"GUAPIRAMA","PR","06/2018",671
"5612",410900,"GUAPIRAMA","PR","08/2019",502
"5613",410900,"GUAPIRAMA","PR","08/2018",636
"5614",410900,"GUAPIRAMA","PR","06/2021",693
"5615",410900,"GUAPIRAMA","PR","05/2018",676
"5616",410900,"GUAPIRAMA","PR","01/2018",720
"5617",410900,"GUAPIRAMA","PR","01/2019",592
"5618",410900,"GUAPIRAMA","PR","10/2018",637
"5619",410900,"GUAPIRAMA","PR","02/2021",692
"5620",410900,"GUAPIRAMA","PR","09/2020",572
"5621",410900,"GUAPIRAMA","PR","11/2018",614
"5622",410900,"GUAPIRAMA","PR","12/2020",581
"5623",410900,"GUAPIRAMA","PR","02/2019",620
"5624",410900,"GUAPIRAMA","PR","01/2020",514
"5625",410900,"GUAPIRAMA","PR","11/2019",489
"5626",410900,"GUAPIRAMA","PR","07/2019",533
"5627",410900,"GUAPIRAMA","PR","05/2021",691
"5628",410900,"GUAPIRAMA","PR","10/2019",505
"5629",410900,"GUAPIRAMA","PR","09/2019",500
"5630",410900,"GUAPIRAMA","PR","04/2018",692
"5631",410900,"GUAPIRAMA","PR","08/2020",578
"5632",410900,"GUAPIRAMA","PR","09/2018",654
"5633",410900,"GUAPIRAMA","PR","05/2020",580
"5634",410910,"GUAPOREMA","PR","06/2020",277
"5635",410910,"GUAPOREMA","PR","08/2020",270
"5636",410910,"GUAPOREMA","PR","12/2018",277
"5637",410910,"GUAPOREMA","PR","07/2019",310
"5638",410910,"GUAPOREMA","PR","04/2019",324
"5639",410910,"GUAPOREMA","PR","11/2018",284
"5640",410910,"GUAPOREMA","PR","01/2018",260
"5641",410910,"GUAPOREMA","PR","08/2018",258
"5642",410910,"GUAPOREMA","PR","02/2020",280
"5643",410910,"GUAPOREMA","PR","09/2019",291
"5644",410910,"GUAPOREMA","PR","10/2020",281
"5645",410910,"GUAPOREMA","PR","09/2020",278
"5646",410910,"GUAPOREMA","PR","01/2020",274
"5647",410910,"GUAPOREMA","PR","05/2019",321
"5648",410910,"GUAPOREMA","PR","03/2020",277
"5649",410910,"GUAPOREMA","PR","05/2020",279
"5650",410910,"GUAPOREMA","PR","11/2019",277
"5651",410910,"GUAPOREMA","PR","02/2021",269
"5652",410910,"GUAPOREMA","PR","02/2018",257
"5653",410910,"GUAPOREMA","PR","04/2020",278
"5654",410910,"GUAPOREMA","PR","11/2020",280
"5655",410910,"GUAPOREMA","PR","12/2019",275
"5656",410910,"GUAPOREMA","PR","12/2020",276
"5657",410910,"GUAPOREMA","PR","10/2019",286
"5658",410910,"GUAPOREMA","PR","07/2021",253
"5659",410910,"GUAPOREMA","PR","10/2018",269
"5660",410910,"GUAPOREMA","PR","01/2019",295
"5661",410910,"GUAPOREMA","PR","04/2018",266
"5662",410910,"GUAPOREMA","PR","08/2019",291
"5663",410910,"GUAPOREMA","PR","06/2019",307
"5664",410910,"GUAPOREMA","PR","09/2018",260
"5665",410910,"GUAPOREMA","PR","07/2018",264
"5666",410910,"GUAPOREMA","PR","03/2019",305
"5667",410910,"GUAPOREMA","PR","06/2018",258
"5668",410910,"GUAPOREMA","PR","02/2019",312
"5669",410910,"GUAPOREMA","PR","04/2021",256
"5670",410910,"GUAPOREMA","PR","01/2021",270
"5671",410910,"GUAPOREMA","PR","03/2021",270
"5672",410910,"GUAPOREMA","PR","05/2021",258
"5673",410910,"GUAPOREMA","PR","05/2018",258
"5674",410910,"GUAPOREMA","PR","06/2021",255
"5675",410910,"GUAPOREMA","PR","07/2020",279
"5676",410910,"GUAPOREMA","PR","03/2018",238
"5677",410920,"GUARACI","PR","05/2019",819
"5678",410920,"GUARACI","PR","12/2020",739
"5679",410920,"GUARACI","PR","10/2020",742
"5680",410920,"GUARACI","PR","12/2019",752
"5681",410920,"GUARACI","PR","04/2018",825
"5682",410920,"GUARACI","PR","01/2019",773
"5683",410920,"GUARACI","PR","10/2018",793
"5684",410920,"GUARACI","PR","09/2019",761
"5685",410920,"GUARACI","PR","06/2019",809
"5686",410920,"GUARACI","PR","05/2018",763
"5687",410920,"GUARACI","PR","07/2018",787
"5688",410920,"GUARACI","PR","08/2019",755
"5689",410920,"GUARACI","PR","04/2021",703
"5690",410920,"GUARACI","PR","08/2020",742
"5691",410920,"GUARACI","PR","03/2018",829
"5692",410920,"GUARACI","PR","05/2021",706
"5693",410920,"GUARACI","PR","03/2021",696
"5694",410920,"GUARACI","PR","04/2020",750
"5695",410920,"GUARACI","PR","07/2020",750
"5696",410920,"GUARACI","PR","11/2020",742
"5697",410920,"GUARACI","PR","06/2018",758
"5698",410920,"GUARACI","PR","07/2019",804
"5699",410920,"GUARACI","PR","06/2021",712
"5700",410920,"GUARACI","PR","03/2019",840
"5701",410920,"GUARACI","PR","10/2019",756
"5702",410920,"GUARACI","PR","02/2018",843
"5703",410920,"GUARACI","PR","11/2019",751
"5704",410920,"GUARACI","PR","12/2018",738
"5705",410920,"GUARACI","PR","01/2021",724
"5706",410920,"GUARACI","PR","02/2019",824
"5707",410920,"GUARACI","PR","09/2020",742
"5708",410920,"GUARACI","PR","01/2020",751
"5709",410920,"GUARACI","PR","01/2018",832
"5710",410920,"GUARACI","PR","02/2020",731
"5711",410920,"GUARACI","PR","06/2020",751
"5712",410920,"GUARACI","PR","02/2021",704
"5713",410920,"GUARACI","PR","07/2021",711
"5714",410920,"GUARACI","PR","05/2020",749
"5715",410920,"GUARACI","PR","08/2018",776
"5716",410920,"GUARACI","PR","04/2019",835
"5717",410920,"GUARACI","PR","11/2018",818
"5718",410920,"GUARACI","PR","09/2018",794
"5719",410920,"GUARACI","PR","03/2020",753
"5720",410930,"GUARANIAÇU","PR","05/2018",1464
"5721",410930,"GUARANIAÇU","PR","03/2020",1437
"5722",410930,"GUARANIAÇU","PR","01/2019",1455
"5723",410930,"GUARANIAÇU","PR","05/2021",1455
"5724",410930,"GUARANIAÇU","PR","06/2020",1435
"5725",410930,"GUARANIAÇU","PR","11/2019",1268
"5726",410930,"GUARANIAÇU","PR","08/2019",1336
"5727",410930,"GUARANIAÇU","PR","02/2021",1454
"5728",410930,"GUARANIAÇU","PR","09/2020",1411
"5729",410930,"GUARANIAÇU","PR","01/2020",1387
"5730",410930,"GUARANIAÇU","PR","02/2020",1434
"5731",410930,"GUARANIAÇU","PR","10/2020",1411
"5732",410930,"GUARANIAÇU","PR","09/2019",1320
"5733",410930,"GUARANIAÇU","PR","07/2019",1396
"5734",410930,"GUARANIAÇU","PR","04/2018",1431
"5735",410930,"GUARANIAÇU","PR","08/2020",1416
"5736",410930,"GUARANIAÇU","PR","02/2019",1462
"5737",410930,"GUARANIAÇU","PR","03/2021",1464
"5738",410930,"GUARANIAÇU","PR","05/2019",1427
"5739",410930,"GUARANIAÇU","PR","04/2019",1462
"5740",410930,"GUARANIAÇU","PR","06/2018",1501
"5741",410930,"GUARANIAÇU","PR","06/2019",1414
"5742",410930,"GUARANIAÇU","PR","12/2020",1400
"5743",410930,"GUARANIAÇU","PR","04/2020",1437
"5744",410930,"GUARANIAÇU","PR","12/2019",1396
"5745",410930,"GUARANIAÇU","PR","10/2018",1563
"5746",410930,"GUARANIAÇU","PR","08/2018",1534
"5747",410930,"GUARANIAÇU","PR","04/2021",1472
"5748",410930,"GUARANIAÇU","PR","07/2020",1429
"5749",410930,"GUARANIAÇU","PR","03/2018",1447
"5750",410930,"GUARANIAÇU","PR","11/2020",1404
"5751",410930,"GUARANIAÇU","PR","01/2018",1591
"5752",410930,"GUARANIAÇU","PR","03/2019",1451
"5753",410930,"GUARANIAÇU","PR","02/2018",1581
"5754",410930,"GUARANIAÇU","PR","01/2021",1420
"5755",410930,"GUARANIAÇU","PR","07/2018",1535
"5756",410930,"GUARANIAÇU","PR","09/2018",1543
"5757",410930,"GUARANIAÇU","PR","06/2021",1445
"5758",410930,"GUARANIAÇU","PR","11/2018",1500
"5759",410930,"GUARANIAÇU","PR","10/2019",1271
"5760",410930,"GUARANIAÇU","PR","05/2020",1437
"5761",410930,"GUARANIAÇU","PR","07/2021",1423
"5762",410930,"GUARANIAÇU","PR","12/2018",1445
"5763",410940,"GUARAPUAVA","PR","12/2020",23700
"5764",410940,"GUARAPUAVA","PR","06/2019",21482
"5765",410940,"GUARAPUAVA","PR","03/2021",25361
"5766",410940,"GUARAPUAVA","PR","04/2018",23219
