"","Código","Unidade Territorial","UF","Referência","Total de pessoas inscritas no Cadastro Único"
"36295",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2012",11945
"36296",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2021",7189
"36297",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2018",8271
"36298",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2021",7395
"36299",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2017",9257
"36300",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2014",12421
"36301",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2018",8137
"36302",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2018",8186
"36303",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2021",7448
"36304",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2013",12098
"36305",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2016",9672
"36306",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2019",7546
"36307",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2012",11937
"36308",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2019",7469
"36309",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2015",10681
"36310",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2017",8212
"36311",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2017",7995
"36312",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2018",8300
"36313",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2021",7220
"36314",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2014",12389
"36315",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2017",9099
"36316",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2016",9051
"36317",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2021",7495
"36318",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2017",9260
"36319",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2018",7789
"36320",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2016",9632
"36321",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2017",8079
"36322",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2016",9683
"36323",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2013",12002
"36324",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2016",9683
"36325",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2014",12219
"36326",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2013",12020
"36327",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2019",7568
"36328",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2017",8278
"36329",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2019",7396
"36330",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2021",7287
"36331",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2015",10494
"36332",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2018",7586
"36333",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2020",7202
"36334",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2013",12085
"36335",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2018",8407
"36336",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2015",10649
"36337",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2016",9676
"36338",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2012",11920
"36339",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2019",7475
"36340",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2014",12321
"36341",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2020",7113
"36342",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2017",9287
"36343",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2020",7201
"36344",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2019",7561
"36345",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2015",10422
"36346",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2013",12012
"36347",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2019",7667
"36348",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2014",12191
"36349",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2019",7605
"36350",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2012",11930
"36351",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2017",9208
"36352",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2018",7654
"36353",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2014",12299
"36354",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2014",12297
"36355",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2020",7343
"36356",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2013",11947
"36357",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2016",9676
"36358",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2016",9685
"36359",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","11/2015",10190
"36360",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2019",7555
"36361",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2021",7334
"36362",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2014",12389
"36363",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2016",9575
"36364",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2012",11941
"36365",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2018",8359
"36366",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2014",12328
"36367",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2015",10138
"36368",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2017",9086
"36369",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2020",7297
"36370",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2020",7261
"36371",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2015",10566
"36372",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","07/2015",10013
"36373",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2015",10111
"36374",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2018",7523
"36375",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2016",9584
"36376",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2019",7753
"36377",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2018",8339
"36378",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2013",12023
"36379",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2016",9623
"36380",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2020",7399
"36381",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2014",12266
"36382",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2020",7190
"36383",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2020",7438
"36384",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2015",10162
"36385",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2015",10208
"36386",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","06/2019",7599
"36387",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","01/2015",10431
"36388",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","09/2019",7332
"36389",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2013",11972
"36390",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","05/2020",7194
"36391",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","10/2018",7701
"36392",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","12/2013",12199
"36393",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","08/2013",12052
"36394",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","03/2013",11949
"36395",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","04/2014",12244
"36396",412440,"SANTO ANTÔNIO DO SUDOESTE","PR","02/2020",7123
"36397",412450,"SANTO INÁCIO","PR","07/2015",1040
"36398",412450,"SANTO INÁCIO","PR","12/2019",1134
"36399",412450,"SANTO INÁCIO","PR","08/2013",1304
"36400",412450,"SANTO INÁCIO","PR","10/2016",831
"36401",412450,"SANTO INÁCIO","PR","02/2018",953
"36402",412450,"SANTO INÁCIO","PR","11/2016",835
"36403",412450,"SANTO INÁCIO","PR","05/2014",1176
"36404",412450,"SANTO INÁCIO","PR","10/2017",884
"36405",412450,"SANTO INÁCIO","PR","08/2017",906
"36406",412450,"SANTO INÁCIO","PR","03/2017",891
"36407",412450,"SANTO INÁCIO","PR","06/2017",920
"36408",412450,"SANTO INÁCIO","PR","03/2019",1133
"36409",412450,"SANTO INÁCIO","PR","07/2018",1079
"36410",412450,"SANTO INÁCIO","PR","01/2014",1240
"36411",412450,"SANTO INÁCIO","PR","09/2016",893
"36412",412450,"SANTO INÁCIO","PR","07/2017",901
"36413",412450,"SANTO INÁCIO","PR","11/2017",889
"36414",412450,"SANTO INÁCIO","PR","06/2020",1225
"36415",412450,"SANTO INÁCIO","PR","02/2019",1119
"36416",412450,"SANTO INÁCIO","PR","10/2019",1106
"36417",412450,"SANTO INÁCIO","PR","03/2018",968
"36418",412450,"SANTO INÁCIO","PR","02/2013",1698
"36419",412450,"SANTO INÁCIO","PR","02/2021",1381
"36420",412450,"SANTO INÁCIO","PR","10/2014",1011
"36421",412450,"SANTO INÁCIO","PR","04/2019",1133
"36422",412450,"SANTO INÁCIO","PR","02/2014",1257
"36423",412450,"SANTO INÁCIO","PR","07/2013",1731
"36424",412450,"SANTO INÁCIO","PR","10/2020",1302
"36425",412450,"SANTO INÁCIO","PR","05/2020",1201
"36426",412450,"SANTO INÁCIO","PR","12/2014",1028
"36427",412450,"SANTO INÁCIO","PR","06/2015",1024
"36428",412450,"SANTO INÁCIO","PR","04/2020",1191
"36429",412450,"SANTO INÁCIO","PR","12/2017",917
"36430",412450,"SANTO INÁCIO","PR","12/2016",833
"36431",412450,"SANTO INÁCIO","PR","10/2013",1321
"36432",412450,"SANTO INÁCIO","PR","03/2014",1293
"36433",412450,"SANTO INÁCIO","PR","04/2014",1255
"36434",412450,"SANTO INÁCIO","PR","02/2015",987
"36435",412450,"SANTO INÁCIO","PR","08/2018",1004
"36436",412450,"SANTO INÁCIO","PR","03/2013",1692
"36437",412450,"SANTO INÁCIO","PR","03/2020",1180
"36438",412450,"SANTO INÁCIO","PR","07/2020",1246
"36439",412450,"SANTO INÁCIO","PR","07/2016",889
"36440",412450,"SANTO INÁCIO","PR","09/2018",1035
"36441",412450,"SANTO INÁCIO","PR","06/2021",1438
"36442",412450,"SANTO INÁCIO","PR","04/2021",1407
"36443",412450,"SANTO INÁCIO","PR","04/2015",1006
"36444",412450,"SANTO INÁCIO","PR","12/2018",1093
"36445",412450,"SANTO INÁCIO","PR","11/2013",1227
"36446",412450,"SANTO INÁCIO","PR","09/2020",1278
"36447",412450,"SANTO INÁCIO","PR","09/2019",1100
"36448",412450,"SANTO INÁCIO","PR","10/2018",1065
"36449",412450,"SANTO INÁCIO","PR","09/2012",1700
"36450",412450,"SANTO INÁCIO","PR","01/2017",839
"36451",412450,"SANTO INÁCIO","PR","05/2018",1033
"36452",412450,"SANTO INÁCIO","PR","06/2016",908
"36453",412450,"SANTO INÁCIO","PR","05/2016",958
"36454",412450,"SANTO INÁCIO","PR","01/2021",1302
"36455",412450,"SANTO INÁCIO","PR","05/2017",916
"36456",412450,"SANTO INÁCIO","PR","10/2015",1027
"36457",412450,"SANTO INÁCIO","PR","04/2018",960
"36458",412450,"SANTO INÁCIO","PR","11/2014",1013
"36459",412450,"SANTO INÁCIO","PR","11/2012",1701
"36460",412450,"SANTO INÁCIO","PR","08/2012",1708
"36461",412450,"SANTO INÁCIO","PR","11/2015",1013
"36462",412450,"SANTO INÁCIO","PR","09/2017",871
"36463",412450,"SANTO INÁCIO","PR","06/2019",1157
"36464",412450,"SANTO INÁCIO","PR","03/2015",991
"36465",412450,"SANTO INÁCIO","PR","01/2016",990
"36466",412450,"SANTO INÁCIO","PR","11/2018",1092
"36467",412450,"SANTO INÁCIO","PR","08/2019",1173
"36468",412450,"SANTO INÁCIO","PR","04/2016",969
"36469",412450,"SANTO INÁCIO","PR","08/2016",875
"36470",412450,"SANTO INÁCIO","PR","06/2018",1053
"36471",412450,"SANTO INÁCIO","PR","01/2015",1033
"36472",412450,"SANTO INÁCIO","PR","03/2021",1377
"36473",412450,"SANTO INÁCIO","PR","01/2019",1104
"36474",412450,"SANTO INÁCIO","PR","06/2014",1198
"36475",412450,"SANTO INÁCIO","PR","09/2013",1316
"36476",412450,"SANTO INÁCIO","PR","05/2015",1014
"36477",412450,"SANTO INÁCIO","PR","11/2019",1128
"36478",412450,"SANTO INÁCIO","PR","11/2020",1273
"36479",412450,"SANTO INÁCIO","PR","04/2013",1696
"36480",412450,"SANTO INÁCIO","PR","05/2021",1417
"36481",412450,"SANTO INÁCIO","PR","07/2021",1473
"36482",412450,"SANTO INÁCIO","PR","07/2019",1154
"36483",412450,"SANTO INÁCIO","PR","10/2012",1717
"36484",412450,"SANTO INÁCIO","PR","08/2014",981
"36485",412450,"SANTO INÁCIO","PR","04/2017",902
"36486",412450,"SANTO INÁCIO","PR","06/2013",1717
"36487",412450,"SANTO INÁCIO","PR","05/2013",1704
"36488",412450,"SANTO INÁCIO","PR","01/2013",1695
"36489",412450,"SANTO INÁCIO","PR","05/2019",1141
"36490",412450,"SANTO INÁCIO","PR","02/2017",868
"36491",412450,"SANTO INÁCIO","PR","12/2012",1701
"36492",412450,"SANTO INÁCIO","PR","08/2020",1266
"36493",412450,"SANTO INÁCIO","PR","01/2018",939
"36494",412450,"SANTO INÁCIO","PR","09/2015",1018
"36495",412450,"SANTO INÁCIO","PR","02/2016",961
"36496",412450,"SANTO INÁCIO","PR","08/2015",1021
"36497",412450,"SANTO INÁCIO","PR","03/2016",970
"36498",412450,"SANTO INÁCIO","PR","01/2020",1144
"36499",412450,"SANTO INÁCIO","PR","12/2015",1012
"36500",412450,"SANTO INÁCIO","PR","12/2013",1229
"36501",412450,"SANTO INÁCIO","PR","07/2014",966
"36502",412450,"SANTO INÁCIO","PR","09/2014",986
"36503",412450,"SANTO INÁCIO","PR","12/2020",1298
"36504",412450,"SANTO INÁCIO","PR","02/2020",1144
"36505",412460,"SÃO CARLOS DO IVAÍ","PR","07/2021",2845
"36506",412460,"SÃO CARLOS DO IVAÍ","PR","02/2013",2678
"36507",412460,"SÃO CARLOS DO IVAÍ","PR","07/2015",2326
"36508",412460,"SÃO CARLOS DO IVAÍ","PR","06/2018",2548
"36509",412460,"SÃO CARLOS DO IVAÍ","PR","11/2019",2708
"36510",412460,"SÃO CARLOS DO IVAÍ","PR","01/2017",2184
"36511",412460,"SÃO CARLOS DO IVAÍ","PR","04/2015",2514
"36512",412460,"SÃO CARLOS DO IVAÍ","PR","10/2019",2656
"36513",412460,"SÃO CARLOS DO IVAÍ","PR","07/2017",2395
"36514",412460,"SÃO CARLOS DO IVAÍ","PR","01/2018",2402
"36515",412460,"SÃO CARLOS DO IVAÍ","PR","05/2015",2573
"36516",412460,"SÃO CARLOS DO IVAÍ","PR","05/2013",2736
"36517",412460,"SÃO CARLOS DO IVAÍ","PR","06/2014",2871
"36518",412460,"SÃO CARLOS DO IVAÍ","PR","12/2012",2665
"36519",412460,"SÃO CARLOS DO IVAÍ","PR","01/2015",2494
"36520",412460,"SÃO CARLOS DO IVAÍ","PR","02/2020",2578
"36521",412460,"SÃO CARLOS DO IVAÍ","PR","10/2016",2349
"36522",412460,"SÃO CARLOS DO IVAÍ","PR","08/2017",2406
"36523",412460,"SÃO CARLOS DO IVAÍ","PR","11/2017",2360
"36524",412460,"SÃO CARLOS DO IVAÍ","PR","11/2014",2963
"36525",412460,"SÃO CARLOS DO IVAÍ","PR","12/2016",2191
"36526",412460,"SÃO CARLOS DO IVAÍ","PR","09/2018",2553
"36527",412460,"SÃO CARLOS DO IVAÍ","PR","06/2017",2375
"36528",412460,"SÃO CARLOS DO IVAÍ","PR","05/2017",2343
"36529",412460,"SÃO CARLOS DO IVAÍ","PR","11/2016",2352
"36530",412460,"SÃO CARLOS DO IVAÍ","PR","08/2016",2325
"36531",412460,"SÃO CARLOS DO IVAÍ","PR","08/2012",2649
"36532",412460,"SÃO CARLOS DO IVAÍ","PR","04/2014",2854
"36533",412460,"SÃO CARLOS DO IVAÍ","PR","05/2018",2522
"36534",412460,"SÃO CARLOS DO IVAÍ","PR","04/2013",2733
"36535",412460,"SÃO CARLOS DO IVAÍ","PR","04/2017",2293
"36536",412460,"SÃO CARLOS DO IVAÍ","PR","10/2015",2381
"36537",412460,"SÃO CARLOS DO IVAÍ","PR","01/2016",2119
"36538",412460,"SÃO CARLOS DO IVAÍ","PR","12/2019",2737
"36539",412460,"SÃO CARLOS DO IVAÍ","PR","12/2017",2398
"36540",412460,"SÃO CARLOS DO IVAÍ","PR","07/2016",2304
"36541",412460,"SÃO CARLOS DO IVAÍ","PR","02/2021",2732
"36542",412460,"SÃO CARLOS DO IVAÍ","PR","07/2014",2907
"36543",412460,"SÃO CARLOS DO IVAÍ","PR","06/2021",2824
"36544",412460,"SÃO CARLOS DO IVAÍ","PR","06/2013",2737
"36545",412460,"SÃO CARLOS DO IVAÍ","PR","04/2019",2655
"36546",412460,"SÃO CARLOS DO IVAÍ","PR","12/2018",2637
"36547",412460,"SÃO CARLOS DO IVAÍ","PR","03/2015",2469
"36548",412460,"SÃO CARLOS DO IVAÍ","PR","03/2013",2706
"36549",412460,"SÃO CARLOS DO IVAÍ","PR","03/2018",2451
"36550",412460,"SÃO CARLOS DO IVAÍ","PR","01/2019",2643
"36551",412460,"SÃO CARLOS DO IVAÍ","PR","05/2014",2857
"36552",412460,"SÃO CARLOS DO IVAÍ","PR","12/2020",2636
"36553",412460,"SÃO CARLOS DO IVAÍ","PR","09/2012",2651
"36554",412460,"SÃO CARLOS DO IVAÍ","PR","09/2015",2369
"36555",412460,"SÃO CARLOS DO IVAÍ","PR","09/2017",2305
"36556",412460,"SÃO CARLOS DO IVAÍ","PR","11/2012",2671
"36557",412460,"SÃO CARLOS DO IVAÍ","PR","01/2021",2673
"36558",412460,"SÃO CARLOS DO IVAÍ","PR","06/2016",2269
"36559",412460,"SÃO CARLOS DO IVAÍ","PR","05/2016",2245
"36560",412460,"SÃO CARLOS DO IVAÍ","PR","06/2015",2595
"36561",412460,"SÃO CARLOS DO IVAÍ","PR","11/2015",2389
"36562",412460,"SÃO CARLOS DO IVAÍ","PR","09/2019",2621
"36563",412460,"SÃO CARLOS DO IVAÍ","PR","04/2021",2785
"36564",412460,"SÃO CARLOS DO IVAÍ","PR","07/2020",2644
"36565",412460,"SÃO CARLOS DO IVAÍ","PR","09/2016",2316
"36566",412460,"SÃO CARLOS DO IVAÍ","PR","03/2020",2621
"36567",412460,"SÃO CARLOS DO IVAÍ","PR","08/2018",2448
"36568",412460,"SÃO CARLOS DO IVAÍ","PR","03/2014",2821
"36569",412460,"SÃO CARLOS DO IVAÍ","PR","05/2020",2645
"36570",412460,"SÃO CARLOS DO IVAÍ","PR","12/2014",2962
"36571",412460,"SÃO CARLOS DO IVAÍ","PR","10/2020",2675
"36572",412460,"SÃO CARLOS DO IVAÍ","PR","10/2018",2587
"36573",412460,"SÃO CARLOS DO IVAÍ","PR","10/2014",2959
"36574",412460,"SÃO CARLOS DO IVAÍ","PR","02/2019",2672
"36575",412460,"SÃO CARLOS DO IVAÍ","PR","07/2013",2732
"36576",412460,"SÃO CARLOS DO IVAÍ","PR","08/2013",2754
"36577",412460,"SÃO CARLOS DO IVAÍ","PR","07/2018",2539
"36578",412460,"SÃO CARLOS DO IVAÍ","PR","03/2017",2269
"36579",412460,"SÃO CARLOS DO IVAÍ","PR","12/2015",2408
"36580",412460,"SÃO CARLOS DO IVAÍ","PR","03/2016",2177
"36581",412460,"SÃO CARLOS DO IVAÍ","PR","01/2020",2739
"36582",412460,"SÃO CARLOS DO IVAÍ","PR","08/2015",2364
"36583",412460,"SÃO CARLOS DO IVAÍ","PR","02/2016",2165
"36584",412460,"SÃO CARLOS DO IVAÍ","PR","02/2018",2414
"36585",412460,"SÃO CARLOS DO IVAÍ","PR","05/2019",2684
"36586",412460,"SÃO CARLOS DO IVAÍ","PR","10/2012",2652
"36587",412460,"SÃO CARLOS DO IVAÍ","PR","09/2013",2776
"36588",412460,"SÃO CARLOS DO IVAÍ","PR","03/2021",2767
"36589",412460,"SÃO CARLOS DO IVAÍ","PR","11/2020",2611
"36590",412460,"SÃO CARLOS DO IVAÍ","PR","05/2021",2803
"36591",412460,"SÃO CARLOS DO IVAÍ","PR","02/2017",2186
"36592",412460,"SÃO CARLOS DO IVAÍ","PR","09/2014",2946
"36593",412460,"SÃO CARLOS DO IVAÍ","PR","07/2019",2738
"36594",412460,"SÃO CARLOS DO IVAÍ","PR","10/2017",2348
"36595",412460,"SÃO CARLOS DO IVAÍ","PR","11/2013",2815
"36596",412460,"SÃO CARLOS DO IVAÍ","PR","01/2013",2673
"36597",412460,"SÃO CARLOS DO IVAÍ","PR","03/2019",2697
"36598",412460,"SÃO CARLOS DO IVAÍ","PR","06/2020",2647
"36599",412460,"SÃO CARLOS DO IVAÍ","PR","02/2014",2819
"36600",412460,"SÃO CARLOS DO IVAÍ","PR","10/2013",2790
"36601",412460,"SÃO CARLOS DO IVAÍ","PR","11/2018",2649
"36602",412460,"SÃO CARLOS DO IVAÍ","PR","09/2020",2656
"36603",412460,"SÃO CARLOS DO IVAÍ","PR","04/2018",2502
"36604",412460,"SÃO CARLOS DO IVAÍ","PR","04/2016",2202
"36605",412460,"SÃO CARLOS DO IVAÍ","PR","08/2019",2787
"36606",412460,"SÃO CARLOS DO IVAÍ","PR","06/2019",2717
"36607",412460,"SÃO CARLOS DO IVAÍ","PR","04/2020",2646
"36608",412460,"SÃO CARLOS DO IVAÍ","PR","02/2015",2490
"36609",412460,"SÃO CARLOS DO IVAÍ","PR","12/2013",2818
"36610",412460,"SÃO CARLOS DO IVAÍ","PR","08/2014",2931
"36611",412460,"SÃO CARLOS DO IVAÍ","PR","08/2020",2655
"36612",412460,"SÃO CARLOS DO IVAÍ","PR","01/2014",2816
"36613",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2018",5293
"36614",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2019",4964
"36615",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2018",5369
"36616",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2021",4709
"36617",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2019",4972
"36618",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2018",5623
"36619",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2014",6473
"36620",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2018",5268
"36621",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2019",4965
"36622",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2018",5606
"36623",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2020",4805
"36624",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2016",6176
"36625",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2012",7347
"36626",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2015",6427
"36627",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2016",6264
"36628",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2013",6750
"36629",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2017",5794
"36630",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2019",5106
"36631",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2018",5867
"36632",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2019",4931
"36633",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2019",5106
"36634",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2017",6173
"36635",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2019",5030
"36636",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2021",4730
"36637",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2020",4709
"36638",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2015",6418
"36639",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2017",6168
"36640",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2018",5603
"36641",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2014",6430
"36642",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2020",4729
"36643",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2020",4710
"36644",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2017",6201
"36645",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2021",4853
"36646",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2018",5254
"36647",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2017",6164
"36648",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2015",6313
"36649",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2013",6659
"36650",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2012",7343
"36651",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2019",5101
"36652",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2020",4812
"36653",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2020",4955
"36654",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2020",4725
"36655",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2013",6869
"36656",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2015",6458
"36657",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2015",6386
"36658",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2020",4734
"36659",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2019",5250
"36660",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2015",6386
"36661",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2014",6491
"36662",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2020",4718
"36663",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2014",6458
"36664",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2014",6479
"36665",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2015",6397
"36666",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2016",6239
"36667",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2013",7331
"36668",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2021",4803
"36669",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2014",6326
"36670",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2017",5854
"36671",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2015",6322
"36672",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2014",7024
"36673",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2016",6257
"36674",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2016",6271
"36675",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2014",6471
"36676",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2021",4891
"36677",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2012",7281
"36678",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2015",6401
"36679",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2013",7036
