"city_code";"group_code";"variable_code";"standard_code";"type_code";"year";"result";"population"
4125407;1;3;2;5;"2016";3452;6512
4125407;1;3;2;5;"2017";3411;6485
4125407;1;3;2;5;"2018";3325;6254
4125407;1;3;2;5;"2019";3200;6206
4125407;1;3;2;5;"2020";3026;6160
4125407;1;3;2;5;"2021";3002;6115
4125456;1;3;2;5;"2012";2555;3789
4125456;1;3;2;5;"2013";2575;3880
4125456;1;3;2;5;"2014";2706;3864
4125456;1;3;2;5;"2015";2368;3847
4125456;1;3;2;5;"2016";2157;3832
4125456;1;3;2;5;"2017";2030;3816
4125456;1;3;2;5;"2018";1846;3682
4125456;1;3;2;5;"2019";1783;3654
4125456;1;3;2;5;"2020";1722;3627
4125456;1;3;2;5;"2021";1760;3601
4125506;1;3;2;5;"2012";64225;273255
4125506;1;3;2;5;"2013";70395;287792
4125506;1;3;2;5;"2014";76453;292934
4125506;1;3;2;5;"2015";82530;297895
4125506;1;3;2;5;"2016";87370;302759
4125506;1;3;2;5;"2017";90150;307530
4125506;1;3;2;5;"2018";85312;317476
4125506;1;3;2;5;"2019";81300;323340
4125506;1;3;2;5;"2020";83976;329058
4125506;1;3;2;5;"2021";88464;334620
4125555;1;3;2;5;"2012";935;2102
4125555;1;3;2;5;"2013";969;2170
4125555;1;3;2;5;"2014";1038;2175
4125555;1;3;2;5;"2015";938;2180
4125555;1;3;2;5;"2016";772;2184
4125555;1;3;2;5;"2017";707;2189
4125555;1;3;2;5;"2018";651;2158
4125555;1;3;2;5;"2019";682;2160
4125555;1;3;2;5;"2020";746;2163
4125555;1;3;2;5;"2021";755;2165
4125605;1;3;2;5;"2012";14845;41965
4125605;1;3;2;5;"2013";15125;43750
4125605;1;3;2;5;"2014";15480;44179
4125605;1;3;2;5;"2015";16345;44594
4125605;1;3;2;5;"2016";15756;45000
4125605;1;3;2;5;"2017";15882;45398
4125605;1;3;2;5;"2018";14946;45806
4125605;1;3;2;5;"2019";13991;46261
4125605;1;3;2;5;"2020";13385;46705
4125605;1;3;2;5;"2021";13365;47137
4125704;1;3;2;5;"2012";12208;25971
4125704;1;3;2;5;"2013";12610;26920
4125704;1;3;2;5;"2014";13366;27061
4125704;1;3;2;5;"2015";12905;27197
4125704;1;3;2;5;"2016";12184;27330
4125704;1;3;2;5;"2017";11740;27461
4125704;1;3;2;5;"2018";10505;27325
4125704;1;3;2;5;"2019";10701;27452
4125704;1;3;2;5;"2020";11029;27576
4125704;1;3;2;5;"2021";11190;27696
4125753;1;3;2;5;"2012";3136;6373
4125753;1;3;2;5;"2013";3260;6495
4125753;1;3;2;5;"2014";3044;6440
4125753;1;3;2;5;"2015";2713;6388
4125753;1;3;2;5;"2016";2621;6336
4125753;1;3;2;5;"2017";2623;6286
4125753;1;3;2;5;"2018";2582;5976
4125753;1;3;2;5;"2019";2493;5897
4125753;1;3;2;5;"2020";2502;5820
4125753;1;3;2;5;"2021";2617;5745
4125803;1;3;2;5;"2012";3878;10272
4125803;1;3;2;5;"2013";4018;10664
4125803;1;3;2;5;"2014";4139;10733
4125803;1;3;2;5;"2015";3459;10799
4125803;1;3;2;5;"2016";3359;10864
4125803;1;3;2;5;"2017";3521;10928
4125803;1;3;2;5;"2018";3556;10915
4125803;1;3;2;5;"2019";3688;10981
4125803;1;3;2;5;"2020";3710;11046
4125803;1;3;2;5;"2021";3704;11109
4125902;1;3;2;5;"2012";1287;2454
4125902;1;3;2;5;"2013";1436;2506
4125902;1;3;2;5;"2014";1556;2490
4125902;1;3;2;5;"2015";1192;2474
4125902;1;3;2;5;"2016";1247;2459
4125902;1;3;2;5;"2017";1301;2443
4125902;1;3;2;5;"2018";1257;2338
4125902;1;3;2;5;"2019";1090;2313
4125902;1;3;2;5;"2020";1084;2289
4125902;1;3;2;5;"2021";1060;2265
4126009;1;3;2;5;"2012";4530;8638
4126009;1;3;2;5;"2013";4668;8917
4126009;1;3;2;5;"2014";4904;8935
4126009;1;3;2;5;"2015";4339;8952
4126009;1;3;2;5;"2016";4249;8968
4126009;1;3;2;5;"2017";4200;8985
4126009;1;3;2;5;"2018";3991;8847
4126009;1;3;2;5;"2019";3931;8853
4126009;1;3;2;5;"2020";4191;8859
4126009;1;3;2;5;"2021";4430;8865
4126108;1;3;2;5;"2012";2267;5395
4126108;1;3;2;5;"2013";2407;5595
4126108;1;3;2;5;"2014";2631;5626
4126108;1;3;2;5;"2015";2054;5657
4126108;1;3;2;5;"2016";2153;5686
4126108;1;3;2;5;"2017";2174;5715
4126108;1;3;2;5;"2018";2144;5693
4126108;1;3;2;5;"2019";2131;5722
4126108;1;3;2;5;"2020";2043;5750
4126108;1;3;2;5;"2021";2175;5778
4126207;1;3;2;5;"2012";4348;6716
4126207;1;3;2;5;"2013";4366;6912
4126207;1;3;2;5;"2014";4305;6910
4126207;1;3;2;5;"2015";3830;6908
4126207;1;3;2;5;"2016";3800;6906
4126207;1;3;2;5;"2017";3713;6905
4126207;1;3;2;5;"2018";3567;6751
4126207;1;3;2;5;"2019";3386;6736
4126207;1;3;2;5;"2020";3212;6722
4126207;1;3;2;5;"2021";3292;6708
4126256;1;3;2;5;"2012";37925;84573
4126256;1;3;2;5;"2013";38632;88365
4126256;1;3;2;5;"2014";40536;89388
4126256;1;3;2;5;"2015";29826;90376
4126256;1;3;2;5;"2016";27145;91344
4126256;1;3;2;5;"2017";24065;94181
4126256;1;3;2;5;"2018";22918;95543
4126256;1;3;2;5;"2019";22911;96688
4126256;1;3;2;5;"2020";22742;97803
4126256;1;3;2;5;"2021";22586;98888
4126272;1;3;2;5;"2012";2758;5092
4126272;1;3;2;5;"2013";2914;5293
4126272;1;3;2;5;"2014";3213;5333
4126272;1;3;2;5;"2015";2888;5372
4126272;1;3;2;5;"2016";2878;5410
4126272;1;3;2;5;"2017";2941;5448
4126272;1;3;2;5;"2018";2832;5459
4126272;1;3;2;5;"2019";3045;5500
4126272;1;3;2;5;"2020";3164;5539
4126272;1;3;2;5;"2021";3222;5578
4126306;1;3;2;5;"2012";11067;18511
4126306;1;3;2;5;"2013";11159;19154
4126306;1;3;2;5;"2014";11514;19229
4126306;1;3;2;5;"2015";10461;19302
4126306;1;3;2;5;"2016";10183;19373
4126306;1;3;2;5;"2017";9604;19443
4126306;1;3;2;5;"2018";8782;19267
4126306;1;3;2;5;"2019";8323;19327
4126306;1;3;2;5;"2020";8255;19385
4126306;1;3;2;5;"2021";8332;19441
4126355;1;3;2;5;"2012";1488;4543
4126355;1;3;2;5;"2013";1535;4667
4126355;1;3;2;5;"2014";1682;4659
4126355;1;3;2;5;"2015";1414;4652
4126355;1;3;2;5;"2016";1372;4645
4126355;1;3;2;5;"2017";1262;4637
4126355;1;3;2;5;"2018";980;4513
4126355;1;3;2;5;"2019";936;4495
4126355;1;3;2;5;"2020";1030;4477
4126355;1;3;2;5;"2021";1066;4460
4126405;1;3;2;5;"2012";2799;5711
4126405;1;3;2;5;"2013";2770;5820
4126405;1;3;2;5;"2014";2645;5771
4126405;1;3;2;5;"2015";2667;5724
4126405;1;3;2;5;"2016";2656;5678
4126405;1;3;2;5;"2017";2756;5633
4126405;1;3;2;5;"2018";2857;5355
4126405;1;3;2;5;"2019";2806;5284
4126405;1;3;2;5;"2020";2669;5216
4126405;1;3;2;5;"2021";2746;5149
4126504;1;3;2;5;"2012";6393;15713
4126504;1;3;2;5;"2013";6461;16255
4126504;1;3;2;5;"2014";6707;16315
4126504;1;3;2;5;"2015";5555;16373
4126504;1;3;2;5;"2016";5036;16429
4126504;1;3;2;5;"2017";4667;16485
4126504;1;3;2;5;"2018";4345;16323
4126504;1;3;2;5;"2019";4382;16369
4126504;1;3;2;5;"2020";4433;16413
4126504;1;3;2;5;"2021";4545;16456
4126603;1;3;2;5;"2012";8927;18825
4126603;1;3;2;5;"2013";9132;19661
4126603;1;3;2;5;"2014";9502;19881
4126603;1;3;2;5;"2015";8312;20094
4126603;1;3;2;5;"2016";7738;20303
4126603;1;3;2;5;"2017";7249;20508
4126603;1;3;2;5;"2018";6932;20778
4126603;1;3;2;5;"2019";6470;21016
4126603;1;3;2;5;"2020";6030;21249
4126603;1;3;2;5;"2021";6300;21476
4126652;1;3;2;5;"2012";1833;3315
4126652;1;3;2;5;"2013";1903;3366
4126652;1;3;2;5;"2014";1996;3329
4126652;1;3;2;5;"2015";1677;3293
4126652;1;3;2;5;"2016";1640;3257
4126652;1;3;2;5;"2017";1572;3222
4126652;1;3;2;5;"2018";1383;3033
4126652;1;3;2;5;"2019";1103;2981
4126652;1;3;2;5;"2020";971;2930
4126652;1;3;2;5;"2021";993;2880
4126678;1;3;2;5;"2012";4447;12647
4126678;1;3;2;5;"2013";4652;13298
4126678;1;3;2;5;"2014";4497;13518
4126678;1;3;2;5;"2015";4654;13730
4126678;1;3;2;5;"2016";4755;13939
4126678;1;3;2;5;"2017";4669;14143
4126678;1;3;2;5;"2018";4612;14548
4126678;1;3;2;5;"2019";4506;14797
4126678;1;3;2;5;"2020";4483;15040
4126678;1;3;2;5;"2021";4723;15277
4126702;1;3;2;5;"2012";2016;4726
4126702;1;3;2;5;"2013";2033;4915
4126702;1;3;2;5;"2014";2153;4954
4126702;1;3;2;5;"2015";1884;4991
4126702;1;3;2;5;"2016";1663;5028
4126702;1;3;2;5;"2017";1602;5064
4126702;1;3;2;5;"2018";1710;5080
4126702;1;3;2;5;"2019";1933;5120
4126702;1;3;2;5;"2020";1919;5158
4126702;1;3;2;5;"2021";2037;5196
4126801;1;3;2;5;"2012";4298;14822
4126801;1;3;2;5;"2013";4550;15434
4126801;1;3;2;5;"2014";5152;15572
4126801;1;3;2;5;"2015";4012;15704
4126801;1;3;2;5;"2016";3988;15835
4126801;1;3;2;5;"2017";4094;15962
4126801;1;3;2;5;"2018";4060;16062
4126801;1;3;2;5;"2019";4486;16205
4126801;1;3;2;5;"2020";4926;16345
4126801;1;3;2;5;"2021";5412;16480
4126900;1;3;2;5;"2012";1811;5769
4126900;1;3;2;5;"2013";1982;5906
4126900;1;3;2;5;"2014";2358;5878
4126900;1;3;2;5;"2015";2261;5851
4126900;1;3;2;5;"2016";2301;5824
4126900;1;3;2;5;"2017";2269;5798
4126900;1;3;2;5;"2018";2391;5584
4126900;1;3;2;5;"2019";2473;5539
4126900;1;3;2;5;"2020";2798;5495
4126900;1;3;2;5;"2021";2994;5452
4127007;1;3;2;5;"2012";5927;10599
4127007;1;3;2;5;"2013";6039;11140
4127007;1;3;2;5;"2014";6136;11321
4127007;1;3;2;5;"2015";5715;11495
4127007;1;3;2;5;"2016";5516;11666
4127007;1;3;2;5;"2017";5418;11834
4127007;1;3;2;5;"2018";5568;12163
4127007;1;3;2;5;"2019";5453;12367
4127007;1;3;2;5;"2020";5182;12567
4127007;1;3;2;5;"2021";5117;12761
4127106;1;3;2;5;"2012";27709;71176
4127106;1;3;2;5;"2013";27918;74270
4127106;1;3;2;5;"2014";28193;75054
4127106;1;3;2;5;"2015";24269;75809
4127106;1;3;2;5;"2016";21307;76550
4127106;1;3;2;5;"2017";19402;77276
4127106;1;3;2;5;"2018";17882;78135
4127106;1;3;2;5;"2019";17367;78974
4127106;1;3;2;5;"2020";16907;79792
4127106;1;3;2;5;"2021";16742;80588
4127205;1;3;2;5;"2012";4821;15948
4127205;1;3;2;5;"2013";4968;16562
4127205;1;3;2;5;"2014";5424;16674
4127205;1;3;2;5;"2015";4449;16781
4127205;1;3;2;5;"2016";4177;16887
4127205;1;3;2;5;"2017";4174;16991
4127205;1;3;2;5;"2018";3757;16984
4127205;1;3;2;5;"2019";3594;17094
4127205;1;3;2;5;"2020";3402;17200
4127205;1;3;2;5;"2021";3342;17304
4127304;1;3;2;5;"2012";8253;15437
4127304;1;3;2;5;"2013";8440;16063
4127304;1;3;2;5;"2014";8733;16197
4127304;1;3;2;5;"2015";6536;16326
4127304;1;3;2;5;"2016";6228;16453
4127304;1;3;2;5;"2017";6250;16578
4127304;1;3;2;5;"2018";5924;16652
4127304;1;3;2;5;"2019";5848;16789
4127304;1;3;2;5;"2020";6201;16924
4127304;1;3;2;5;"2021";6559;17054
4127403;1;3;2;5;"2012";6595;16829
4127403;1;3;2;5;"2013";6818;17402
4127403;1;3;2;5;"2014";7231;17461
4127403;1;3;2;5;"2015";4477;17517
4127403;1;3;2;5;"2016";4472;17573
4127403;1;3;2;5;"2017";4786;17627
4127403;1;3;2;5;"2018";4884;17439
4127403;1;3;2;5;"2019";4956;17481
4127403;1;3;2;5;"2020";5086;17522
4127403;1;3;2;5;"2021";5258;17562
4127502;1;3;2;5;"2012";10597;19482
4127502;1;3;2;5;"2013";11145;20184
4127502;1;3;2;5;"2014";11567;20283
4127502;1;3;2;5;"2015";11885;20377
4127502;1;3;2;5;"2016";12072;20470
4127502;1;3;2;5;"2017";11956;20562
4127502;1;3;2;5;"2018";11031;20436
4127502;1;3;2;5;"2019";10276;20522
4127502;1;3;2;5;"2020";10081;20607
4127502;1;3;2;5;"2021";10293;20688
4127601;1;3;2;5;"2012";7057;14881
4127601;1;3;2;5;"2013";7325;15575
4127601;1;3;2;5;"2014";7984;15776
4127601;1;3;2;5;"2015";7418;15970
4127601;1;3;2;5;"2016";7442;16161
4127601;1;3;2;5;"2017";7588;16348
4127601;1;3;2;5;"2018";7819;16646
4127601;1;3;2;5;"2019";7901;16868
4127601;1;3;2;5;"2020";7775;17084
4127601;1;3;2;5;"2021";7837;17295
4127700;1;3;2;5;"2012";32061;122502
4127700;1;3;2;5;"2013";33558;128448
4127700;1;3;2;5;"2014";36792;130295
4127700;1;3;2;5;"2015";31469;132077
4127700;1;3;2;5;"2016";29963;133824
4127700;1;3;2;5;"2017";28514;135538
4127700;1;3;2;5;"2018";26377;138572
4127700;1;3;2;5;"2019";25820;140635
4127700;1;3;2;5;"2020";25313;142645
4127700;1;3;2;5;"2021";26121;144601
4127809;1;3;2;5;"2012";4819;8619
4127809;1;3;2;5;"2013";4900;8776
4127809;1;3;2;5;"2014";4996;8696
4127809;1;3;2;5;"2015";4050;8619
4127809;1;3;2;5;"2016";3887;8544
4127809;1;3;2;5;"2017";3774;8470
4127809;1;3;2;5;"2018";3578;8032
4127809;1;3;2;5;"2019";3234;7918
4127809;1;3;2;5;"2020";3100;7807
4127809;1;3;2;5;"2021";3119;7699
4127858;1;3;2;5;"2012";6825;11825
4127858;1;3;2;5;"2013";7002;12196
4127858;1;3;2;5;"2014";7482;12212
4127858;1;3;2;5;"2015";6731;12227
4127858;1;3;2;5;"2016";6455;12242
4127858;1;3;2;5;"2017";5900;12256
4127858;1;3;2;5;"2018";5359;12043
4127858;1;3;2;5;"2019";4957;12040
4127858;1;3;2;5;"2020";4894;12038
4127858;1;3;2;5;"2021";4959;12036
4127882;1;3;2;5;"2012";4242;6656
4127882;1;3;2;5;"2013";4431;7127
4127882;1;3;2;5;"2014";4636;7347
4127882;1;3;2;5;"2015";4489;7559
4127882;1;3;2;5;"2016";4393;7767
4127882;1;3;2;5;"2017";4316;7971
4127882;1;3;2;5;"2018";3937;8509
4127882;1;3;2;5;"2019";3740;8769
4127882;1;3;2;5;"2020";3645;9022
4127882;1;3;2;5;"2021";3845;9269
4127908;1;3;2;5;"2012";3416;8647
4127908;1;3;2;5;"2013";3520;8887
4127908;1;3;2;5;"2014";3805;8873
4127908;1;3;2;5;"2015";3440;8860
4127908;1;3;2;5;"2016";3314;8847
4127908;1;3;2;5;"2017";3122;8833
4127908;1;3;2;5;"2018";3066;8599
4127908;1;3;2;5;"2019";3348;8566
4127908;1;3;2;5;"2020";3444;8533
4127908;1;3;2;5;"2021";3535;8502
4127957;1;3;2;5;"2012";2908;7994
4127957;1;3;2;5;"2013";3006;8243
4127957;1;3;2;5;"2014";3135;8252
4127957;1;3;2;5;"2015";2557;8261
4127957;1;3;2;5;"2016";2606;8269
4127957;1;3;2;5;"2017";2792;8277
4127957;1;3;2;5;"2018";3201;8128
4127957;1;3;2;5;"2019";3474;8124
4127957;1;3;2;5;"2020";3232;8109
4127957;1;3;2;5;"2021";3180;8105
4127965;1;3;2;5;"2012";9885;13628
4127965;1;3;2;5;"2013";9639;13937
4127965;1;3;2;5;"2014";8584;13860
4127965;1;3;2;5;"2015";8586;13785
4127965;1;3;2;5;"2016";8194;13712
4127965;1;3;2;5;"2017";7654;13640
4127965;1;3;2;5;"2018";7069;13340
4127965;1;3;2;5;"2019";6770;13215
4127965;1;3;2;5;"2020";6286;13095
4127965;1;3;2;5;"2021";6137;12977
4128005;1;3;2;5;"2012";9962;21402
4128005;1;3;2;5;"2013";10303;21971
4128005;1;3;2;5;"2014";10921;21916
4128005;1;3;2;5;"2015";8940;21864
4128005;1;3;2;5;"2016";8574;21812
4128005;1;3;2;5;"2017";8725;21762
4128005;1;3;2;5;"2018";8506;21119
4128005;1;3;2;5;"2019";8352;21013
4128005;1;3;2;5;"2020";8455;20909
4128005;1;3;2;5;"2021";8935;20809
4128104;1;3;2;5;"2012";22287;102184
4128104;1;3;2;5;"2013";24730;106387
4128104;1;3;2;5;"2014";30109;107319
4128104;1;3;2;5;"2015";29162;108218
4128104;1;3;2;5;"2016";30083;109132
4128104;1;3;2;5;"2017";30384;109955
4128104;1;3;2;5;"2018";28023;110590
4128104;1;3;2;5;"2019";27583;111557
4128104;1;3;2;5;"2020";28623;112500
4128104;1;3;2;5;"2021";30396;113416
4128203;1;3;2;5;"2012";15878;53372
4128203;1;3;2;5;"2013";18066;55467
4128203;1;3;2;5;"2014";20398;55874
4128203;1;3;2;5;"2015";20565;56265
4128203;1;3;2;5;"2016";21056;56650
4128203;1;3;2;5;"2017";20555;57027
4128203;1;3;2;5;"2018";18711;57111
4128203;1;3;2;5;"2019";17644;57517
4128203;1;3;2;5;"2020";17270;57913
4128203;1;3;2;5;"2021";17069;58298
4128302;1;3;2;5;"2012";1201;2482
4128302;1;3;2;5;"2013";1274;2570
4128302;1;3;2;5;"2014";1327;2581
4128302;1;3;2;5;"2015";1057;2593
4128302;1;3;2;5;"2016";1078;2604
4128302;1;3;2;5;"2017";1052;2614
4128302;1;3;2;5;"2018";991;2595
4128302;1;3;2;5;"2019";977;2605
4128302;1;3;2;5;"2020";959;2614
4128302;1;3;2;5;"2021";976;2623
4128401;1;3;2;5;"2012";6574;11411
4128401;1;3;2;5;"2013";6642;11729
4128401;1;3;2;5;"2014";6457;11711
4128401;1;3;2;5;"2015";5409;11695
4128401;1;3;2;5;"2016";5084;11678
4128401;1;3;2;5;"2017";5054;11662
4128401;1;3;2;5;"2018";4807;11356
4128401;1;3;2;5;"2019";4627;11314
4128401;1;3;2;5;"2020";4547;11273
4128401;1;3;2;5;"2021";4625;11233
4128534;1;3;2;5;"2012";5339;10249
4128534;1;3;2;5;"2013";5239;10763
4128534;1;3;2;5;"2014";4772;10934
4128534;1;3;2;5;"2015";4533;11093
4128534;1;3;2;5;"2016";4858;11252
4128534;1;3;2;5;"2017";5009;11407
4128534;1;3;2;5;"2018";4754;11703
4128534;1;3;2;5;"2019";4170;11892
4128534;1;3;2;5;"2020";3792;12088
4128534;1;3;2;5;"2021";3751;12267
4128559;1;3;2;5;"2012";4802;8871
4128559;1;3;2;5;"2013";4833;9081
4128559;1;3;2;5;"2014";4918;9038
4128559;1;3;2;5;"2015";4302;8998
4128559;1;3;2;5;"2016";4181;8958
4128559;1;3;2;5;"2017";3864;8918
4128559;1;3;2;5;"2018";3363;8590
4128559;1;3;2;5;"2019";3232;8521
4128559;1;3;2;5;"2020";3232;8454
4128559;1;3;2;5;"2021";3342;8389
4128609;1;3;2;5;"2012";3650;7751
4128609;1;3;2;5;"2013";3792;7911
4128609;1;3;2;5;"2014";4021;7853
4128609;1;3;2;5;"2015";3503;7799
4128609;1;3;2;5;"2016";3354;7745
4128609;1;3;2;5;"2017";3147;7692
4128609;1;3;2;5;"2018";2530;7342
4128609;1;3;2;5;"2019";2044;7257
4128609;1;3;2;5;"2020";1880;7174
4128609;1;3;2;5;"2021";1841;7094
4128658;1;3;2;5;"2012";1949;3951
4128658;1;3;2;5;"2013";2005;4075
4128658;1;3;2;5;"2014";2141;4080
4128658;1;3;2;5;"2015";2105;4085
4128658;1;3;2;5;"2016";2118;4090
4128658;1;3;2;5;"2017";2100;4095
4128658;1;3;2;5;"2018";2073;4023
4128658;1;3;2;5;"2019";2009;4023
4128658;1;3;2;5;"2020";1921;4022
4128658;1;3;2;5;"2021";1918;4051
4128708;1;3;2;5;"2012";2829;6548
4128708;1;3;2;5;"2013";2972;6775
4128708;1;3;2;5;"2014";3027;6801
4128708;1;3;2;5;"2015";2548;6828
4128708;1;3;2;5;"2016";2553;6853
4128708;1;3;2;5;"2017";2563;6878
4128708;1;3;2;5;"2018";2480;6817
4128708;1;3;2;5;"2019";2312;6838
4128708;1;3;2;5;"2020";2187;6859
4128708;1;3;2;5;"2021";2190;6879
4128500;1;3;2;5;"2012";8262;19259
4128500;1;3;2;5;"2013";8311;19838
4128500;1;3;2;5;"2014";7947;19843
4128500;1;3;2;5;"2015";7869;19847
4128500;1;3;2;5;"2016";8135;19852
4128500;1;3;2;5;"2017";8234;19856
4128500;1;3;2;5;"2018";8048;19444
4128500;1;3;2;5;"2019";7607;19414
4128500;1;3;2;5;"2020";7345;19386
4128500;1;3;2;5;"2021";7215;19358
4128807;1;3;2;5;"2012";4358;5939
4128807;1;3;2;5;"2013";4342;6077
4128807;1;3;2;5;"2014";4424;6047
4128807;1;3;2;5;"2015";2852;6016
4128807;1;3;2;5;"2016";2508;5986
4128807;1;3;2;5;"2017";2428;5957
4128807;1;3;2;5;"2018";2377;5728
4128807;1;3;2;5;"2019";2290;5679
4128807;1;3;2;5;"2020";2193;5630
4128807;1;3;2;5;"2021";2303;5584
4100103;1;4;2;5;"2018";1159;7507
4100103;1;4;2;5;"2019";1072;7457
4100103;1;4;2;5;"2020";1188;7408
4100103;1;4;2;5;"2021";1304;7360
4100202;1;4;2;5;"2018";1501;5983
4100202;1;4;2;5;"2019";1329;5919
4100202;1;4;2;5;"2020";1320;5857
4100202;1;4;2;5;"2021";1351;5797
4100301;1;4;2;5;"2018";2274;9269
4100301;1;4;2;5;"2019";2267;9371
4100301;1;4;2;5;"2020";2382;9470
4100301;1;4;2;5;"2021";2351;9567
4100400;1;4;2;5;"2018";12356;117168
4100400;1;4;2;5;"2019";11769;118623
4100400;1;4;2;5;"2020";12282;120041
4100400;1;4;2;5;"2021";12780;121420
4100459;1;4;2;5;"2018";828;2209
4100459;1;4;2;5;"2019";809;1942
4100459;1;4;2;5;"2020";833;1682
4100459;1;4;2;5;"2021";872;1429
4128625;1;4;2;5;"2018";647;2799
4128625;1;4;2;5;"2019";639;2741
4128625;1;4;2;5;"2020";660;2685
4128625;1;4;2;5;"2021";685;2630
4100608;1;4;2;5;"2018";2675;14679
4100608;1;4;2;5;"2019";2281;14770
4100608;1;4;2;5;"2020";2282;14859
4100608;1;4;2;5;"2021";2479;14945
4100707;1;4;2;5;"2018";1764;9896
4100707;1;4;2;5;"2019";1672;9836
4100707;1;4;2;5;"2020";1768;9778
4100707;1;4;2;5;"2021";1723;9722
4100509;1;4;2;5;"2018";1517;21933
4100509;1;4;2;5;"2019";1600;22056
4100509;1;4;2;5;"2020";1805;22176
4100509;1;4;2;5;"2021";2044;22293
4100806;1;4;2;5;"2018";1531;11306
4100806;1;4;2;5;"2019";1441;11406
4100806;1;4;2;5;"2020";1506;11503
4100806;1;4;2;5;"2021";1543;11598
4100905;1;4;2;5;"2018";1562;6181
4100905;1;4;2;5;"2019";1599;6257
4100905;1;4;2;5;"2020";1498;6332
4100905;1;4;2;5;"2021";1457;6405
4101002;1;4;2;5;"2018";1456;18989
4101002;1;4;2;5;"2019";1176;19152
4101002;1;4;2;5;"2020";1107;19311
4101002;1;4;2;5;"2021";1145;19466
4101051;1;4;2;5;"2018";263;2816
4101051;1;4;2;5;"2019";286;2801
4101051;1;4;2;5;"2020";304;2788
4101051;1;4;2;5;"2021";359;2774
4101101;1;4;2;5;"2018";2905;20139
4101101;1;4;2;5;"2019";2819;20031
4101101;1;4;2;5;"2020";2915;19926
4101101;1;4;2;5;"2021";3022;19823
4101150;1;4;2;5;"2018";494;2927
4101150;1;4;2;5;"2019";490;2928
4101150;1;4;2;5;"2020";495;2930
4101150;1;4;2;5;"2021";499;2931
4101200;1;4;2;5;"2018";3946;19011
4101200;1;4;2;5;"2019";3598;18980
4101200;1;4;2;5;"2020";4015;18949
4101200;1;4;2;5;"2021";4536;18919
4101309;1;4;2;5;"2018";1753;7441
4101309;1;4;2;5;"2019";1672;7434
4101309;1;4;2;5;"2020";1781;7427
4101309;1;4;2;5;"2021";2015;7421
4101408;1;4;2;5;"2018";8949;133726
4101408;1;4;2;5;"2019";7940;134996
4101408;1;4;2;5;"2020";8403;136234
4101408;1;4;2;5;"2021";9272;137438
4101507;1;4;2;5;"2018";6941;121198
4101507;1;4;2;5;"2019";6526;123027
4101507;1;4;2;5;"2020";7058;124810
4101507;1;4;2;5;"2021";7593;126545
4101606;1;4;2;5;"2018";4018;27925
4101606;1;4;2;5;"2019";3750;28115
4101606;1;4;2;5;"2020";3817;28300
4101606;1;4;2;5;"2021";3814;28480
4101655;1;4;2;5;"2018";1108;3128
4101655;1;4;2;5;"2019";1077;3068
4101655;1;4;2;5;"2020";1058;3009
4101655;1;4;2;5;"2021";1089;2951
4101705;1;4;2;5;"2018";1516;13939
4101705;1;4;2;5;"2019";1359;13970
4101705;1;4;2;5;"2020";1428;14000
4101705;1;4;2;5;"2021";1552;14029
4101804;1;4;2;5;"2018";17606;141410
4101804;1;4;2;5;"2019";17338;143843
4101804;1;4;2;5;"2020";15225;146214
4101804;1;4;2;5;"2021";14741;148522
4101853;1;4;2;5;"2018";426;2151
4101853;1;4;2;5;"2019";360;2108
4101853;1;4;2;5;"2020";374;2066
4101853;1;4;2;5;"2021";374;2026
4101903;1;4;2;5;"2018";1896;15289
4101903;1;4;2;5;"2019";1789;15119
4101903;1;4;2;5;"2020";1967;14954
4101903;1;4;2;5;"2021";2032;14792
4102000;1;4;2;5;"2018";2905;33397
4102000;1;4;2;5;"2019";2688;33362
4102000;1;4;2;5;"2020";2679;33340
4102000;1;4;2;5;"2021";2789;33306
4102109;1;4;2;5;"2018";2109;26011
4102109;1;4;2;5;"2019";2168;26111
4102109;1;4;2;5;"2020";2192;26209
4102109;1;4;2;5;"2021";2176;26304
4102208;1;4;2;5;"2018";359;3902
4102208;1;4;2;5;"2019";277;3892
4102208;1;4;2;5;"2020";332;3881
4102208;1;4;2;5;"2021";373;3871
4102307;1;4;2;5;"2018";1895;12787
4102307;1;4;2;5;"2019";1821;12941
4102307;1;4;2;5;"2020";1837;13092
4102307;1;4;2;5;"2021";2022;13238
4102406;1;4;2;5;"2018";4105;31526
4102406;1;4;2;5;"2019";3598;31367
4102406;1;4;2;5;"2020";3590;31211
4102406;1;4;2;5;"2021";3700;31061
4102505;1;4;2;5;"2018";2377;11714
4102505;1;4;2;5;"2019";2387;11568
4102505;1;4;2;5;"2020";2489;11426
4102505;1;4;2;5;"2021";2673;11287
4102703;1;4;2;5;"2018";458;2781
4102703;1;4;2;5;"2019";467;2781
4102703;1;4;2;5;"2020";456;2781
4102703;1;4;2;5;"2021";468;2781
4102604;1;4;2;5;"2018";1813;10238
4102604;1;4;2;5;"2019";1607;10275
4102604;1;4;2;5;"2020";1628;10312
4102604;1;4;2;5;"2021";1694;10347
4102752;1;4;2;5;"2018";768;3567
4102752;1;4;2;5;"2019";687;3511
4102752;1;4;2;5;"2020";699;3457
4102752;1;4;2;5;"2021";701;3404
4102802;1;4;2;5;"2018";2020;15395
4102802;1;4;2;5;"2019";2031;15397
4102802;1;4;2;5;"2020";2119;15399
4102802;1;4;2;5;"2021";2093;15400
