"city_code";"group_code";"variable_code";"type_code";"standard_code";"year";"result";"population"
4121604;1;7;1;6;"2014";25427;6986
4121604;1;8;1;6;"2014";13807;6986
4121703;1;1;1;6;"2014";449868;26397
4121703;1;2;1;6;"2014";423747;26397
4121703;1;3;1;6;"2014";134831;26397
4121703;1;4;1;6;"2014";46581;26397
4121703;1;5;1;6;"2014";152065;26397
4121703;1;6;1;6;"2014";17042;26397
4121703;1;7;1;6;"2014";90270;26397
4121703;1;8;1;6;"2014";26121;26397
4121752;1;1;1;6;"2014";118706;7757
4121752;1;2;1;6;"2014";115560;7757
4121752;1;3;1;6;"2014";54976;7757
4121752;1;4;1;6;"2014";7473;7757
4121752;1;5;1;6;"2014";22181;7757
4121752;1;6;1;6;"2014";15303;7757
4121752;1;7;1;6;"2014";30930;7757
4121752;1;8;1;6;"2014";3146;7757
4121802;1;1;1;6;"2014";329633;10952
4121802;1;2;1;6;"2014";317679;10952
4121802;1;3;1;6;"2014";54680;10952
4121802;1;4;1;6;"2014";141420;10952
4121802;1;5;1;6;"2014";76784;10952
4121802;1;6;1;6;"2014";30098;10952
4121802;1;7;1;6;"2014";44795;10952
4121802;1;8;1;6;"2014";11954;10952
4121901;1;1;1;6;"2014";159256;13692
4121901;1;2;1;6;"2014";151534;13692
4121901;1;3;1;6;"2014";31680;13692
4121901;1;4;1;6;"2014";11438;13692
4121901;1;5;1;6;"2014";63608;13692
4121901;1;6;1;6;"2014";11631;13692
4121901;1;7;1;6;"2014";44808;13692
4121901;1;8;1;6;"2014";7722;13692
4122008;1;1;1;6;"2014";405630;14913
4122008;1;2;1;6;"2014";385272;14913
4122008;1;3;1;6;"2014";210685;14913
4122008;1;4;1;6;"2014";40897;14913
4122008;1;5;1;6;"2014";81941;14913
4122008;1;6;1;6;"2014";27200;14913
4122008;1;7;1;6;"2014";51748;14913
4122008;1;8;1;6;"2014";20359;14913
4122107;1;1;1;6;"2014";56738;3372
4122107;1;2;1;6;"2014";55157;3372
4122107;1;3;1;6;"2014";24737;3372
4122107;1;4;1;6;"2014";4104;3372
4122107;1;5;1;6;"2014";11213;3372
4122107;1;6;1;6;"2014";16826;3372
4122107;1;7;1;6;"2014";15102;3372
4122107;1;8;1;6;"2014";1581;3372
4122156;1;1;1;6;"2014";219180;13532
4122156;1;2;1;6;"2014";207528;13532
4122156;1;3;1;6;"2014";87162;13532
4122156;1;4;1;6;"2014";10843;13532
4122156;1;5;1;6;"2014";59492;13532
4122156;1;6;1;6;"2014";16197;13532
4122156;1;7;1;6;"2014";50031;13532
4122156;1;8;1;6;"2014";11652;13532
4122172;1;1;1;6;"2014";78711;4072
4122172;1;2;1;6;"2014";74732;4072
4122172;1;3;1;6;"2014";32257;4072
4122172;1;4;1;6;"2014";2946;4072
4122172;1;5;1;6;"2014";23061;4072
4122172;1;6;1;6;"2014";19330;4072
4122172;1;7;1;6;"2014";16468;4072
4122172;1;8;1;6;"2014";3978;4072
4122206;1;1;1;6;"2014";1209260;32092
4122206;1;2;1;6;"2014";1107896;32092
4122206;1;3;1;6;"2014";34051;32092
4122206;1;4;1;6;"2014";734463;32092
4122206;1;5;1;6;"2014";219384;32092
4122206;1;6;1;6;"2014";37681;32092
4122206;1;7;1;6;"2014";119998;32092
4122206;1;8;1;6;"2014";101364;32092
4122305;1;1;1;6;"2014";900652;33157
4122305;1;2;1;6;"2014";805162;33157
4122305;1;3;1;6;"2014";122170;33157
4122305;1;4;1;6;"2014";276411;33157
4122305;1;5;1;6;"2014";290245;33157
4122305;1;6;1;6;"2014";27163;33157
4122305;1;7;1;6;"2014";116337;33157
4122305;1;8;1;6;"2014";95490;33157
4122404;1;1;1;6;"2014";2193991;62590
4122404;1;2;1;6;"2014";1970738;62590
4122404;1;3;1;6;"2014";111811;62590
4122404;1;4;1;6;"2014";792563;62590
4122404;1;5;1;6;"2014";851296;62590
4122404;1;6;1;6;"2014";35053;62590
4122404;1;7;1;6;"2014";215068;62590
4122404;1;8;1;6;"2014";223253;62590
4122503;1;1;1;6;"2014";315016;11212
4122503;1;2;1;6;"2014";295774;11212
4122503;1;3;1;6;"2014";137034;11212
4122503;1;4;1;6;"2014";13721;11212
4122503;1;5;1;6;"2014";103190;11212
4122503;1;6;1;6;"2014";28096;11212
4122503;1;7;1;6;"2014";41829;11212
4122503;1;8;1;6;"2014";19242;11212
4122602;1;1;1;6;"2014";256442;9441
4122602;1;2;1;6;"2014";239736;9441
4122602;1;3;1;6;"2014";61812;9441
4122602;1;4;1;6;"2014";68929;9441
4122602;1;5;1;6;"2014";73590;9441
4122602;1;6;1;6;"2014";27163;9441
4122602;1;7;1;6;"2014";35405;9441
4122602;1;8;1;6;"2014";16706;9441
4122651;1;1;1;6;"2014";75773;5437
4122651;1;2;1;6;"2014";72516;5437
4122651;1;3;1;6;"2014";25325;5437
4122651;1;4;1;6;"2014";6532;5437
4122651;1;5;1;6;"2014";19847;5437
4122651;1;6;1;6;"2014";13937;5437
4122651;1;7;1;6;"2014";20812;5437
4122651;1;8;1;6;"2014";3257;5437
4122701;1;1;1;6;"2014";346506;6524
4122701;1;2;1;6;"2014";318290;6524
4122701;1;3;1;6;"2014";44925;6524
4122701;1;4;1;6;"2014";114735;6524
4122701;1;5;1;6;"2014";131976;6524
4122701;1;6;1;6;"2014";53113;6524
4122701;1;7;1;6;"2014";26653;6524
4122701;1;8;1;6;"2014";28216;6524
4122800;1;1;1;6;"2014";87553;4213
4122800;1;2;1;6;"2014";83718;4213
4122800;1;3;1;6;"2014";43804;4213
4122800;1;4;1;6;"2014";4103;4213
4122800;1;5;1;6;"2014";18441;4213
4122800;1;6;1;6;"2014";20782;4213
4122800;1;7;1;6;"2014";17370;4213
4122800;1;8;1;6;"2014";3835;4213
4122909;1;1;1;6;"2014";69067;5223
4122909;1;2;1;6;"2014";67593;5223
4122909;1;3;1;6;"2014";30891;5223
4122909;1;4;1;6;"2014";3320;5223
4122909;1;5;1;6;"2014";14340;5223
4122909;1;6;1;6;"2014";13224;5223
4122909;1;7;1;6;"2014";19042;5223
4122909;1;8;1;6;"2014";1474;5223
4123006;1;1;1;6;"2014";290868;14450
4123006;1;2;1;6;"2014";275807;14450
4123006;1;3;1;6;"2014";111522;14450
4123006;1;4;1;6;"2014";29750;14450
4123006;1;5;1;6;"2014";84074;14450
4123006;1;6;1;6;"2014";20129;14450
4123006;1;7;1;6;"2014";50461;14450
4123006;1;8;1;6;"2014";15061;14450
4123105;1;1;1;6;"2014";50940;3726
4123105;1;2;1;6;"2014";48145;3726
4123105;1;3;1;6;"2014";11179;3726
4123105;1;4;1;6;"2014";6012;3726
4123105;1;5;1;6;"2014";15746;3726
4123105;1;6;1;6;"2014";13671;3726
4123105;1;7;1;6;"2014";15207;3726
4123105;1;8;1;6;"2014";2795;3726
4123204;1;1;1;6;"2014";77489;3625
4123204;1;2;1;6;"2014";72266;3625
4123204;1;3;1;6;"2014";16905;3625
4123204;1;4;1;6;"2014";10445;3625
4123204;1;5;1;6;"2014";29958;3625
4123204;1;6;1;6;"2014";21376;3625
4123204;1;7;1;6;"2014";14958;3625
4123204;1;8;1;6;"2014";5223;3625
4123303;1;1;1;6;"2014";186712;8194
4123303;1;2;1;6;"2014";177272;8194
4123303;1;3;1;6;"2014";73993;8194
4123303;1;4;1;6;"2014";16966;8194
4123303;1;5;1;6;"2014";56742;8194
4123303;1;6;1;6;"2014";22786;8194
4123303;1;7;1;6;"2014";29571;8194
4123303;1;8;1;6;"2014";9440;8194
4123402;1;1;1;6;"2014";211230;11297
4123402;1;2;1;6;"2014";196945;11297
4123402;1;3;1;6;"2014";44861;11297
4123402;1;4;1;6;"2014";24140;11297
4123402;1;5;1;6;"2014";88413;11297
4123402;1;6;1;6;"2014";18698;11297
4123402;1;7;1;6;"2014";39530;11297
4123402;1;8;1;6;"2014";14285;11297
4123501;1;1;1;6;"2014";698137;25159
4123501;1;2;1;6;"2014";646191;25159
4123501;1;3;1;6;"2014";178727;25159
4123501;1;4;1;6;"2014";90291;25159
4123501;1;5;1;6;"2014";275453;25159
4123501;1;6;1;6;"2014";27749;25159
4123501;1;7;1;6;"2014";101720;25159
4123501;1;8;1;6;"2014";51946;25159
4123600;1;1;1;6;"2014";33972;1784
4123600;1;2;1;6;"2014";32877;1784
4123600;1;3;1;6;"2014";13757;1784
4123600;1;4;1;6;"2014";2334;1784
4123600;1;5;1;6;"2014";6943;1784
4123600;1;6;1;6;"2014";19043;1784
4123600;1;7;1;6;"2014";9843;1784
4123600;1;8;1;6;"2014";1095;1784
4123709;1;1;1;6;"2014";140318;8915
4123709;1;2;1;6;"2014";131781;8915
4123709;1;3;1;6;"2014";30531;8915
4123709;1;4;1;6;"2014";12782;8915
4123709;1;5;1;6;"2014";57488;8915
4123709;1;6;1;6;"2014";15740;8915
4123709;1;7;1;6;"2014";30980;8915
4123709;1;8;1;6;"2014";8538;8915
4123808;1;1;1;6;"2014";246767;14039
4123808;1;2;1;6;"2014";230924;14039
4123808;1;3;1;6;"2014";79701;14039
4123808;1;4;1;6;"2014";14854;14039
4123808;1;5;1;6;"2014";88836;14039
4123808;1;6;1;6;"2014";17577;14039
4123808;1;7;1;6;"2014";47533;14039
4123808;1;8;1;6;"2014";15843;14039
4123824;1;1;1;6;"2014";92550;3986
4123824;1;2;1;6;"2014";88199;3986
4123824;1;3;1;6;"2014";40600;3986
4123824;1;4;1;6;"2014";11426;3986
4123824;1;5;1;6;"2014";20688;3986
4123824;1;6;1;6;"2014";23219;3986
4123824;1;7;1;6;"2014";15485;3986
4123824;1;8;1;6;"2014";4351;3986
4123857;1;1;1;6;"2014";150736;11159
4123857;1;2;1;6;"2014";145319;11159
4123857;1;3;1;6;"2014";66335;11159
4123857;1;4;1;6;"2014";8715;11159
4123857;1;5;1;6;"2014";29802;11159
4123857;1;6;1;6;"2014";13508;11159
4123857;1;7;1;6;"2014";40467;11159
4123857;1;8;1;6;"2014";5417;11159
4123907;1;1;1;6;"2014";236256;12496
4123907;1;2;1;6;"2014";219439;12496
4123907;1;3;1;6;"2014";68516;12496
4123907;1;4;1;6;"2014";17253;12496
4123907;1;5;1;6;"2014";91239;12496
4123907;1;6;1;6;"2014";18907;12496
4123907;1;7;1;6;"2014";42431;12496
4123907;1;8;1;6;"2014";16817;12496
4123956;1;1;1;6;"2014";61330;3815
4123956;1;2;1;6;"2014";57528;3815
4123956;1;3;1;6;"2014";23125;3815
4123956;1;4;1;6;"2014";6175;3815
4123956;1;5;1;6;"2014";12467;3815
4123956;1;6;1;6;"2014";16076;3815
4123956;1;7;1;6;"2014";15761;3815
4123956;1;8;1;6;"2014";3802;3815
4124020;1;1;1;6;"2014";322755;10528
4124020;1;2;1;6;"2014";291778;10528
4124020;1;3;1;6;"2014";79385;10528
4124020;1;4;1;6;"2014";59764;10528
4124020;1;5;1;6;"2014";114539;10528
4124020;1;6;1;6;"2014";30657;10528
4124020;1;7;1;6;"2014";38090;10528
4124020;1;8;1;6;"2014";30977;10528
4124053;1;1;1;6;"2014";461437;22353
4124053;1;2;1;6;"2014";419221;22353
4124053;1;3;1;6;"2014";61761;22353
4124053;1;4;1;6;"2014";47374;22353
4124053;1;5;1;6;"2014";227745;22353
4124053;1;6;1;6;"2014";20643;22353
4124053;1;7;1;6;"2014";82340;22353
4124053;1;8;1;6;"2014";42216;22353
4124004;1;1;1;6;"2014";73613;5291
4124004;1;2;1;6;"2014";71490;5291
4124004;1;3;1;6;"2014";34147;5291
4124004;1;4;1;6;"2014";3198;5291
4124004;1;5;1;6;"2014";14883;5291
4124004;1;6;1;6;"2014";13913;5291
4124004;1;7;1;6;"2014";19263;5291
4124004;1;8;1;6;"2014";2122;5291
4124103;1;1;1;6;"2014";874591;45031
4124103;1;2;1;6;"2014";788688;45031
4124103;1;3;1;6;"2014";92661;45031
4124103;1;4;1;6;"2014";124983;45031
4124103;1;5;1;6;"2014";423313;45031
4124103;1;6;1;6;"2014";19422;45031
4124103;1;7;1;6;"2014";147732;45031
4124103;1;8;1;6;"2014";85903;45031
4124202;1;1;1;6;"2014";37713;2765
4124202;1;2;1;6;"2014";36719;2765
4124202;1;3;1;6;"2014";12816;2765
4124202;1;4;1;6;"2014";1730;2765
4124202;1;5;1;6;"2014";8512;2765
4124202;1;6;1;6;"2014";13639;2765
4124202;1;7;1;6;"2014";13661;2765
4124202;1;8;1;6;"2014";994;2765
4124301;1;1;1;6;"2014";50342;2359
4124301;1;2;1;6;"2014";48595;2359
4124301;1;3;1;6;"2014";19593;2359
4124301;1;4;1;6;"2014";5827;2359
4124301;1;5;1;6;"2014";11268;2359
4124301;1;6;1;6;"2014";21340;2359
4124301;1;7;1;6;"2014";11906;2359
4124301;1;8;1;6;"2014";1747;2359
4124400;1;1;1;6;"2014";403642;19855
4124400;1;2;1;6;"2014";377559;19855
4124400;1;3;1;6;"2014";121012;19855
4124400;1;4;1;6;"2014";46190;19855
4124400;1;5;1;6;"2014";143364;19855
4124400;1;6;1;6;"2014";20329;19855
4124400;1;7;1;6;"2014";66993;19855
4124400;1;8;1;6;"2014";26082;19855
4124509;1;1;1;6;"2014";211526;5468
4124509;1;2;1;6;"2014";194746;5468
4124509;1;3;1;6;"2014";33978;5468
4124509;1;4;1;6;"2014";69633;5468
4124509;1;5;1;6;"2014";67032;5468
4124509;1;6;1;6;"2014";38684;5468
4124509;1;7;1;6;"2014";24104;5468
4124509;1;8;1;6;"2014";16779;5468
4124608;1;1;1;6;"2014";224279;6713
4124608;1;2;1;6;"2014";208509;6713
4124608;1;3;1;6;"2014";37041;6713
4124608;1;4;1;6;"2014";89256;6713
4124608;1;5;1;6;"2014";55735;6713
4124608;1;6;1;6;"2014";33410;6713
4124608;1;7;1;6;"2014";26478;6713
4124608;1;8;1;6;"2014";15769;6713
4124707;1;1;1;6;"2014";148888;11570
4124707;1;2;1;6;"2014";142737;11570
4124707;1;3;1;6;"2014";53325;11570
4124707;1;4;1;6;"2014";5602;11570
4124707;1;5;1;6;"2014";43852;11570
4124707;1;6;1;6;"2014";12868;11570
4124707;1;7;1;6;"2014";39959;11570
4124707;1;8;1;6;"2014";6151;11570
4124806;1;1;1;6;"2014";479522;10743
4124806;1;2;1;6;"2014";430091;10743
4124806;1;3;1;6;"2014";82965;10743
4124806;1;4;1;6;"2014";130757;10743
4124806;1;5;1;6;"2014";177553;10743
4124806;1;6;1;6;"2014";44636;10743
4124806;1;7;1;6;"2014";38817;10743
4124806;1;8;1;6;"2014";49431;10743
4124905;1;1;1;6;"2014";92007;6044
4124905;1;2;1;6;"2014";85851;6044
4124905;1;3;1;6;"2014";32152;6044
4124905;1;4;1;6;"2014";9087;6044
4124905;1;5;1;6;"2014";21924;6044
4124905;1;6;1;6;"2014";15223;6044
4124905;1;7;1;6;"2014";22688;6044
4124905;1;8;1;6;"2014";6157;6044
4125001;1;1;1;6;"2014";219510;11342
4125001;1;2;1;6;"2014";204878;11342
4125001;1;3;1;6;"2014";62507;11342
4125001;1;4;1;6;"2014";9313;11342
4125001;1;5;1;6;"2014";92849;11342
4125001;1;6;1;6;"2014";19354;11342
4125001;1;7;1;6;"2014";40209;11342
4125001;1;8;1;6;"2014";14632;11342
4125100;1;1;1;6;"2014";399426;14583
4125100;1;2;1;6;"2014";388435;14583
4125100;1;3;1;6;"2014";248726;14583
4125100;1;4;1;6;"2014";19025;14583
4125100;1;5;1;6;"2014";70663;14583
4125100;1;6;1;6;"2014";27390;14583
4125100;1;7;1;6;"2014";50021;14583
4125100;1;8;1;6;"2014";10991;14583
4125308;1;1;1;6;"2014";218720;5673
4125308;1;2;1;6;"2014";204103;5673
4125308;1;3;1;6;"2014";93142;5673
4125308;1;4;1;6;"2014";7604;5673
4125308;1;5;1;6;"2014";81237;5673
4125308;1;6;1;6;"2014";38555;5673
4125308;1;7;1;6;"2014";22119;5673
4125308;1;8;1;6;"2014";14617;5673
4125357;1;1;1;6;"2014";108676;6051
4125357;1;2;1;6;"2014";101997;6051
4125357;1;3;1;6;"2014";22747;6051
4125357;1;4;1;6;"2014";15027;6051
4125357;1;5;1;6;"2014";38031;6051
4125357;1;6;1;6;"2014";17960;6051
4125357;1;7;1;6;"2014";26192;6051
4125357;1;8;1;6;"2014";6679;6051
4125209;1;1;1;6;"2014";203510;9307
4125209;1;2;1;6;"2014";191187;9307
4125209;1;3;1;6;"2014";79029;9307
4125209;1;4;1;6;"2014";16130;9307
4125209;1;5;1;6;"2014";58728;9307
4125209;1;6;1;6;"2014";21866;9307
4125209;1;7;1;6;"2014";37300;9307
4125209;1;8;1;6;"2014";12323;9307
4125407;1;1;1;6;"2014";102123;6567
4125407;1;2;1;6;"2014";99536;6567
4125407;1;3;1;6;"2014";51817;6567
4125407;1;4;1;6;"2014";5563;6567
4125407;1;5;1;6;"2014";18302;6567
4125407;1;6;1;6;"2014";15551;6567
4125407;1;7;1;6;"2014";23854;6567
4125407;1;8;1;6;"2014";2587;6567
4125456;1;1;1;6;"2014";63783;3864
4125456;1;2;1;6;"2014";61161;3864
4125456;1;3;1;6;"2014";27479;3864
4125456;1;4;1;6;"2014";3429;3864
4125456;1;5;1;6;"2014";14705;3864
4125456;1;6;1;6;"2014";16507;3864
4125456;1;7;1;6;"2014";15548;3864
4125456;1;8;1;6;"2014";2622;3864
4125506;1;1;1;6;"2014";22736762;292934
4125506;1;2;1;6;"2014";16620367;292934
4125506;1;3;1;6;"2014";271470;292934
4125506;1;4;1;6;"2014";7255129;292934
4125506;1;5;1;6;"2014";7883419;292934
4125506;1;6;1;6;"2014";77617;292934
4125506;1;7;1;6;"2014";1210349;292934
4125506;1;8;1;6;"2014";6116395;292934
4125555;1;1;1;6;"2014";44574;2175
4125555;1;2;1;6;"2014";42761;2175
4125555;1;3;1;6;"2014";19475;2175
4125555;1;4;1;6;"2014";2363;2175
4125555;1;5;1;6;"2014";8251;2175
4125555;1;6;1;6;"2014";20494;2175
4125555;1;7;1;6;"2014";12672;2175
4125555;1;8;1;6;"2014";1813;2175
4125605;1;1;1;6;"2014";1114144;44179
4125605;1;2;1;6;"2014";1031844;44179
4125605;1;3;1;6;"2014";289090;44179
4125605;1;4;1;6;"2014";200395;44179
4125605;1;5;1;6;"2014";395180;44179
4125605;1;6;1;6;"2014";25219;44179
4125605;1;7;1;6;"2014";147180;44179
4125605;1;8;1;6;"2014";82300;44179
4125704;1;1;1;6;"2014";932365;27061
4125704;1;2;1;6;"2014";848618;27061
4125704;1;3;1;6;"2014";184615;27061
4125704;1;4;1;6;"2014";152720;27061
4125704;1;5;1;6;"2014";406270;27061
4125704;1;6;1;6;"2014";34454;27061
4125704;1;7;1;6;"2014";105014;27061
4125704;1;8;1;6;"2014";83747;27061
4125753;1;1;1;6;"2014";151982;6440
4125753;1;2;1;6;"2014";142381;6440
4125753;1;3;1;6;"2014";62953;6440
4125753;1;4;1;6;"2014";6908;6440
4125753;1;5;1;6;"2014";48810;6440
4125753;1;6;1;6;"2014";23600;6440
4125753;1;7;1;6;"2014";23711;6440
4125753;1;8;1;6;"2014";9601;6440
4125803;1;1;1;6;"2014";242967;10733
4125803;1;2;1;6;"2014";224514;10733
4125803;1;3;1;6;"2014";48791;10733
4125803;1;4;1;6;"2014";53530;10733
4125803;1;5;1;6;"2014";85381;10733
4125803;1;6;1;6;"2014";22637;10733
4125803;1;7;1;6;"2014";36812;10733
4125803;1;8;1;6;"2014";18453;10733
4125902;1;1;1;6;"2014";60001;2490
4125902;1;2;1;6;"2014";56538;2490
4125902;1;3;1;6;"2014";11822;2490
4125902;1;4;1;6;"2014";15879;2490
4125902;1;5;1;6;"2014";15993;2490
4125902;1;6;1;6;"2014";24097;2490
4125902;1;7;1;6;"2014";12845;2490
4125902;1;8;1;6;"2014";3464;2490
4126009;1;1;1;6;"2014";156605;8935
4126009;1;2;1;6;"2014";144142;8935
4126009;1;3;1;6;"2014";37657;8935
4126009;1;4;1;6;"2014";7649;8935
4126009;1;5;1;6;"2014";67968;8935
4126009;1;6;1;6;"2014";17527;8935
4126009;1;7;1;6;"2014";30868;8935
4126009;1;8;1;6;"2014";12463;8935
4126108;1;1;1;6;"2014";141035;5626
4126108;1;2;1;6;"2014";130661;5626
4126108;1;3;1;6;"2014";37574;5626
4126108;1;4;1;6;"2014";33396;5626
4126108;1;5;1;6;"2014";36385;5626
4126108;1;6;1;6;"2014";25068;5626
4126108;1;7;1;6;"2014";23306;5626
4126108;1;8;1;6;"2014";10374;5626
4126207;1;1;1;6;"2014";83083;6910
4126207;1;2;1;6;"2014";79567;6910
4126207;1;3;1;6;"2014";27663;6910
4126207;1;4;1;6;"2014";8531;6910
4126207;1;5;1;6;"2014";17556;6910
4126207;1;6;1;6;"2014";12024;6910
4126207;1;7;1;6;"2014";25817;6910
4126207;1;8;1;6;"2014";3516;6910
4126256;1;1;1;6;"2014";1223557;89388
4126256;1;2;1;6;"2014";1113917;89388
4126256;1;3;1;6;"2014";55301;89388
4126256;1;4;1;6;"2014";233948;89388
4126256;1;5;1;6;"2014";540931;89388
4126256;1;6;1;6;"2014";13688;89388
4126256;1;7;1;6;"2014";283737;89388
4126256;1;8;1;6;"2014";109640;89388
4126272;1;1;1;6;"2014";561632;5333
4126272;1;2;1;6;"2014";555415;5333
4126272;1;3;1;6;"2014";23936;5333
4126272;1;4;1;6;"2014";481092;5333
4126272;1;5;1;6;"2014";22024;5333
4126272;1;6;1;6;"2014";105313;5333
4126272;1;7;1;6;"2014";28364;5333
4126272;1;8;1;6;"2014";6217;5333
4126306;1;1;1;6;"2014";364711;19229
4126306;1;2;1;6;"2014";335704;19229
4126306;1;3;1;6;"2014";74770;19229
4126306;1;4;1;6;"2014";99325;19229
4126306;1;5;1;6;"2014";93394;19229
4126306;1;6;1;6;"2014";18967;19229
4126306;1;7;1;6;"2014";68216;19229
4126306;1;8;1;6;"2014";29007;19229
4126355;1;1;1;6;"2014";190515;4659
4126355;1;2;1;6;"2014";179104;4659
4126355;1;3;1;6;"2014";85491;4659
4126355;1;4;1;6;"2014";9743;4659
4126355;1;5;1;6;"2014";61610;4659
4126355;1;6;1;6;"2014";40892;4659
4126355;1;7;1;6;"2014";22260;4659
4126355;1;8;1;6;"2014";11411;4659
4126405;1;1;1;6;"2014";208146;5771
4126405;1;2;1;6;"2014";191629;5771
4126405;1;3;1;6;"2014";68010;5771
4126405;1;4;1;6;"2014";12793;5771
4126405;1;5;1;6;"2014";86231;5771
4126405;1;6;1;6;"2014";36068;5771
4126405;1;7;1;6;"2014";24595;5771
4126405;1;8;1;6;"2014";16516;5771
4126504;1;1;1;6;"2014";530274;16315
4126504;1;2;1;6;"2014";481902;16315
4126504;1;3;1;6;"2014";81497;16315
4126504;1;4;1;6;"2014";121845;16315
4126504;1;5;1;6;"2014";216729;16315
4126504;1;6;1;6;"2014";32502;16315
4126504;1;7;1;6;"2014";61831;16315
4126504;1;8;1;6;"2014";48372;16315
4126603;1;1;1;6;"2014";385985;19881
4126603;1;2;1;6;"2014";346222;19881
4126603;1;3;1;6;"2014";56461;19881
4126603;1;4;1;6;"2014";72373;19881
4126603;1;5;1;6;"2014";150122;19881
4126603;1;6;1;6;"2014";19415;19881
4126603;1;7;1;6;"2014";67266;19881
4126603;1;8;1;6;"2014";39763;19881
4126652;1;1;1;6;"2014";73198;3329
4126652;1;2;1;6;"2014";70227;3329
4126652;1;3;1;6;"2014";37865;3329
4126652;1;4;1;6;"2014";1981;3329
4126652;1;5;1;6;"2014";15753;3329
4126652;1;6;1;6;"2014";21988;3329
4126652;1;7;1;6;"2014";14628;3329
4126652;1;8;1;6;"2014";2972;3329
4126678;1;1;1;6;"2014";232638;13518
4126678;1;2;1;6;"2014";215440;13518
4126678;1;3;1;6;"2014";65697;13518
4126678;1;4;1;6;"2014";29891;13518
4126678;1;5;1;6;"2014";73057;13518
4126678;1;6;1;6;"2014";17209;13518
4126678;1;7;1;6;"2014";46795;13518
4126678;1;8;1;6;"2014";17199;13518
4126702;1;1;1;6;"2014";88153;4954
4126702;1;2;1;6;"2014";81537;4954
4126702;1;3;1;6;"2014";27988;4954
4126702;1;4;1;6;"2014";11762;4954
4126702;1;5;1;6;"2014";22121;4954
4126702;1;6;1;6;"2014";17794;4954
4126702;1;7;1;6;"2014";19666;4954
4126702;1;8;1;6;"2014";6617;4954
4126801;1;1;1;6;"2014";383359;15572
4126801;1;2;1;6;"2014";355089;15572
4126801;1;3;1;6;"2014";58232;15572
4126801;1;4;1;6;"2014";116095;15572
4126801;1;5;1;6;"2014";125664;15572
4126801;1;6;1;6;"2014";24618;15572
4126801;1;7;1;6;"2014";55098;15572
4126801;1;8;1;6;"2014";28270;15572
4126900;1;1;1;6;"2014";97311;5878
4126900;1;2;1;6;"2014";91070;5878
4126900;1;3;1;6;"2014";30331;5878
4126900;1;4;1;6;"2014";7754;5878
4126900;1;5;1;6;"2014";29863;5878
4126900;1;6;1;6;"2014";16555;5878
4126900;1;7;1;6;"2014";23122;5878
4126900;1;8;1;6;"2014";6241;5878
4127007;1;1;1;6;"2014";256720;11321
4127007;1;2;1;6;"2014";246182;11321
4127007;1;3;1;6;"2014";134015;11321
4127007;1;4;1;6;"2014";14764;11321
4127007;1;5;1;6;"2014";56713;11321
4127007;1;6;1;6;"2014";22676;11321
4127007;1;7;1;6;"2014";40691;11321
4127007;1;8;1;6;"2014";10539;11321
4127106;1;1;1;6;"2014";2534246;75054
4127106;1;2;1;6;"2014";2318799;75054
4127106;1;3;1;6;"2014";145446;75054
4127106;1;4;1;6;"2014";1268677;75054
4127106;1;5;1;6;"2014";638735;75054
4127106;1;6;1;6;"2014";33766;75054
4127106;1;7;1;6;"2014";265940;75054
4127106;1;8;1;6;"2014";215447;75054
4127205;1;1;1;6;"2014";336008;16674
4127205;1;2;1;6;"2014";313938;16674
4127205;1;3;1;6;"2014";68686;16674
4127205;1;4;1;6;"2014";79416;16674
4127205;1;5;1;6;"2014";106014;16674
4127205;1;6;1;6;"2014";20152;16674
4127205;1;7;1;6;"2014";59822;16674
4127205;1;8;1;6;"2014";22070;16674
4127304;1;1;1;6;"2014";280733;16197
4127304;1;2;1;6;"2014";264208;16197
4127304;1;3;1;6;"2014";58756;16197
4127304;1;4;1;6;"2014";48336;16197
4127304;1;5;1;6;"2014";97438;16197
4127304;1;6;1;6;"2014";17332;16197
4127304;1;7;1;6;"2014";59678;16197
4127304;1;8;1;6;"2014";16524;16197
4127403;1;1;1;6;"2014";540995;17461
4127403;1;2;1;6;"2014";497260;17461
4127403;1;3;1;6;"2014";158279;17461
4127403;1;4;1;6;"2014";78152;17461
4127403;1;5;1;6;"2014";197699;17461
4127403;1;6;1;6;"2014";30983;17461
4127403;1;7;1;6;"2014";63130;17461
4127403;1;8;1;6;"2014";43735;17461
4127502;1;1;1;6;"2014";690017;20283
4127502;1;2;1;6;"2014";654036;20283
4127502;1;3;1;6;"2014";346627;20283
4127502;1;4;1;6;"2014";41890;20283
4127502;1;5;1;6;"2014";184552;20283
4127502;1;6;1;6;"2014";34019;20283
4127502;1;7;1;6;"2014";80967;20283
4127502;1;8;1;6;"2014";35981;20283
4127601;1;1;1;6;"2014";382826;15776
4127601;1;2;1;6;"2014";360381;15776
4127601;1;3;1;6;"2014";49220;15776
4127601;1;4;1;6;"2014";27566;15776
4127601;1;5;1;6;"2014";229029;15776
4127601;1;6;1;6;"2014";24266;15776
4127601;1;7;1;6;"2014";54566;15776
4127601;1;8;1;6;"2014";22445;15776
4127700;1;1;1;6;"2014";4468882;130295
4127700;1;2;1;6;"2014";4053769;130295
4127700;1;3;1;6;"2014";476598;130295
4127700;1;4;1;6;"2014";1171662;130295
4127700;1;5;1;6;"2014";1911381;130295
4127700;1;6;1;6;"2014";34298;130295
4127700;1;7;1;6;"2014";494129;130295
