city_code;city;code_region;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4122909;Salto do Itararé;1803;Jacarezinho;2042;BERINJELA;B;TON;0,5;5;;6350;;
4123402;Santa Fé;5200;Maringá;2042;BERINJELA;B;TON;5;120;;152400;;
4123501;Santa Helena;7700;Toledo;2042;BERINJELA;B;TON;0,5;8;;10160;;
4123709;Santa Isabel do Ivaí;8402;Paranavaí;2042;BERINJELA;B;TON;0,3;0,5;;635;;
4123824;Santa Lúcia;4808;Cascavel;2042;BERINJELA;B;TON;1;16;;20320;;
4124004;Santana do Itararé;1803;Jacarezinho;2042;BERINJELA;B;TON;2;30;;38100;;
4124020;Santa Tereza do Oeste;4808;Cascavel;2042;BERINJELA;B;TON;0,5;8;;10160;;
4124053;Santa Terezinha de Itaipu;4808;Cascavel;2042;BERINJELA;B;TON;2;46;;58420;;
4124103;Santo Antônio da Platina;1803;Jacarezinho;2042;BERINJELA;B;TON;1;55;;69850;;
4124707;São Jerônimo da Serra;6407;Cornélio Procópio;2042;BERINJELA;B;TON;5;200;;254000;;
4124806;São João;8501;Pato Branco;2042;BERINJELA;B;TON;0,6;7,2;;9144;;
4125001;São João do Ivaí;1506;Ivaiporã;2042;BERINJELA;B;TON;0,2;4;;5080;;
4125308;São Jorge do Ivaí;5200;Maringá;2042;BERINJELA;B;TON;0,3;6;;7620;;
4125407;São José da Boa Vista;1803;Jacarezinho;2042;BERINJELA;B;TON;3;72;;91440;;
4125506;São José dos Pinhais;6902;Curitiba;2042;BERINJELA;B;TON;30;1000;;1270000;;
4125555;São Manoel do Paraná;5508;Cianorte;2042;BERINJELA;B;TON;0,2;0,5;;635;;
4125605;São Mateus do Sul;8203;União da Vitória;2042;BERINJELA;B;TON;1;10;;12700;;
4125704;São Miguel do Iguaçu;4808;Cascavel;2042;BERINJELA;B;TON;2;37;;46990;;
4125803;São Pedro do Ivaí;1506;Ivaiporã;2042;BERINJELA;B;TON;0,35;4;;5080;;
4125902;São Pedro do Paraná;8402;Paranavaí;2042;BERINJELA;B;TON;0,2;0,1;;127;;
4126207;Sapopema;6407;Cornélio Procópio;2042;BERINJELA;B;TON;0,4;8;;10160;;
4126256;Sarandi;5200;Maringá;2042;BERINJELA;B;TON;2;40;;50800;;
4126272;Saudade do Iguaçu;8501;Pato Branco;2042;BERINJELA;B;TON;0,02;0,3;;381;;
4126504;Sertanópolis;3700;Londrina;2042;BERINJELA;B;TON;12;400;;508000;;
4126603;Siqueira Campos;1803;Jacarezinho;2042;BERINJELA;B;TON;2;5;;6350;;
4126678;Tamarana;3700;Londrina;2042;BERINJELA;B;TON;25;500;;635000;;
4127205;Terra Boa;4303;Campo Mourão;2042;BERINJELA;B;TON;1;12;;15240;;
4127304;Terra Rica;8402;Paranavaí;2042;BERINJELA;B;TON;0,4;1,4;;1778;;
4127403;Terra Roxa;7700;Toledo;2042;BERINJELA;B;TON;0,5;8;;10160;;
4127601;Tijucas do Sul;6902;Curitiba;2042;BERINJELA;B;TON;3;90;;114300;;
4127700;Toledo;7700;Toledo;2042;BERINJELA;B;TON;0,9;13;;16510;;
4127809;Tomazina;1803;Jacarezinho;2042;BERINJELA;B;TON;5;150;;190500;;
4127882;Tunas do Paraná;6902;Curitiba;2042;BERINJELA;B;TON;0,5;10;;12700;;
4127957;Tupãssi;7700;Toledo;2042;BERINJELA;B;TON;0,7;8;;10160;;
4128104;Umuarama;8104;Umuarama;2042;BERINJELA;B;TON;5;150;;190500;;
4128302;Uniflor;5200;Maringá;2042;BERINJELA;B;TON;0,2;3;;3810;;
4128401;Uraí;6407;Cornélio Procópio;2042;BERINJELA;B;TON;16;384;;487680;;
4128500;Wenceslau Braz;1803;Jacarezinho;2042;BERINJELA;B;TON;3;90;;114300;;
4128559;Vera Cruz do Oeste;4808;Cascavel;2042;BERINJELA;B;TON;5;92;;116840;;
4128633;Doutor Ulysses;6902;Curitiba;2042;BERINJELA;B;TON;60;840;;1066800;;
4128807;Xambrê;8104;Umuarama;2042;BERINJELA;B;TON;0,2;4;;5080;;
4100202;Adrianópolis;6902;Curitiba;2043;BETERRABA;B;TON;2;40;;47808,8;;
4100301;Agudos do Sul;6902;Curitiba;2043;BETERRABA;B;TON;3;35;;41832,7;;
4100400;Almirante Tamandaré;6902;Curitiba;2043;BETERRABA;B;TON;35;810;;968128,18;;
4100509;Altônia;8104;Umuarama;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4100806;Alvorada do Sul;3700;Londrina;2043;BETERRABA;B;TON;1;20;;23904,4;;
4101002;Ampére;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;20;;23904,4;;
4101051;Anahy;4808;Cascavel;2043;BETERRABA;B;TON;0,5;12;;14342,64;;
4101150;Ângulo;5200;Maringá;2043;BETERRABA;B;TON;1;15;;17928,3;;
4101309;Antônio Olinto;8203;União da Vitória;2043;BETERRABA;B;TON;8;150;;179283;;
4101408;Apucarana;1408;Apucarana;2043;BETERRABA;B;TON;8;200;;239043,99;;
4101606;Arapoti;9905;Ponta Grossa;2043;BETERRABA;B;TON;3;63;;75298,86;;
4101655;Arapuã;1506;Ivaiporã;2043;BETERRABA;B;TON;0,2;4,5;;5378,49;;
4101705;Araruna;4303;Campo Mourão;2043;BETERRABA;B;TON;1;15;;17928,3;;
4101804;Araucária;6902;Curitiba;2043;BETERRABA;B;TON;22;528;;631076,14;;
4101853;Ariranha do Ivaí;1506;Ivaiporã;2043;BETERRABA;B;TON;1;19,5;;23306,79;;
4102000;Assis Chateaubriand;7700;Toledo;2043;BETERRABA;B;TON;3;48;;57370,56;;
4102109;Astorga;5200;Maringá;2043;BETERRABA;B;TON;1,5;27;;32270,94;;
4102208;Atalaia;5200;Maringá;2043;BETERRABA;B;TON;0,1;2;;2390,44;;
4102307;Balsa Nova;6902;Curitiba;2043;BETERRABA;B;TON;3;75;;89641,5;;
4102505;Barbosa Ferraz;4303;Campo Mourão;2043;BETERRABA;B;TON;1;30;;35856,6;;
4102604;Barracão;8403;Francisco Beltrão;2043;BETERRABA;B;TON;3;87;;103984,14;;
4102703;Barra do Jacaré;1803;Jacarezinho;2043;BETERRABA;B;TON;0,1;3;;3585,66;;
4102752;Bela Vista da Caroba;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;16;;19123,52;;
4102802;Bela Vista do Paraíso;3700;Londrina;2043;BETERRABA;B;TON;1;20;;23904,4;;
4102901;Bituruna;8203;União da Vitória;2043;BETERRABA;B;TON;5;30;;35856,6;;
4103024;Boa Esperança do Iguaçu;7207;Dois Vizinhos;2043;BETERRABA;B;TON;1;24;;28685,28;;
4103040;Boa Ventura de São Roque;9608;Pitanga;2043;BETERRABA;B;TON;2;30;;35856,6;;
4103057;Boa Vista da Aparecida;4808;Cascavel;2043;BETERRABA;B;TON;1;23;;27490,06;;
4103107;Bocaiúva do Sul;6902;Curitiba;2043;BETERRABA;B;TON;11;330;;394422,59;;
4103156;Bom Jesus do Sul;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;25;;29880,5;;
4103222;Bom Sucesso do Sul;8501;Pato Branco;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4103305;Borrazópolis;1506;Ivaiporã;2043;BETERRABA;B;TON;0,4;8,5;;10159,37;;
4103354;Braganey;4808;Cascavel;2043;BETERRABA;B;TON;10;256;;305976,31;;
4103453;Cafelândia;4808;Cascavel;2043;BETERRABA;B;TON;3;69;;82470,18;;
4103479;Cafezal do Sul;8104;Umuarama;2043;BETERRABA;B;TON;0,5;10;;11952,2;;
4103503;Califórnia;1408;Apucarana;2043;BETERRABA;B;TON;6;270;;322709,39;;
4103602;Cambará;1803;Jacarezinho;2043;BETERRABA;B;TON;1;20;;23904,4;;
4103701;Cambé;3700;Londrina;2043;BETERRABA;B;TON;1;25;;29880,5;;
4103800;Cambira;1408;Apucarana;2043;BETERRABA;B;TON;1,3;22,1;;26414,36;;
4103909;Campina da Lagoa;4303;Campo Mourão;2043;BETERRABA;B;TON;0,5;13,5;;16135,47;;
4103958;Campina do Simão;9401;Guarapuava;2043;BETERRABA;B;TON;0,5;7;;8366,54;;
4104006;Campina Grande do Sul;6902;Curitiba;2043;BETERRABA;B;TON;3;75;;89641,5;;
4104055;Campo Bonito;4808;Cascavel;2043;BETERRABA;B;TON;2,5;55;;65737,1;;
4104105;Campo do Tenente;6902;Curitiba;2043;BETERRABA;B;TON;28;476;;568924,71;;
4104204;Campo Largo;6902;Curitiba;2043;BETERRABA;B;TON;10;300;;358565,99;;
4104253;Campo Magro;6902;Curitiba;2043;BETERRABA;B;TON;4;140;;167330,8;;
4104303;Campo Mourão;4303;Campo Mourão;2043;BETERRABA;B;TON;1;15;;17928,3;;
4104402;Cândido de Abreu;9608;Pitanga;2043;BETERRABA;B;TON;0,5;7,5;;8964,15;;
4104428;Candói;9401;Guarapuava;2043;BETERRABA;B;TON;7;165;;197211,3;;
4104451;Cantagalo;9401;Guarapuava;2043;BETERRABA;B;TON;0,5;6;;7171,32;;
4104501;Capanema;8403;Francisco Beltrão;2043;BETERRABA;B;TON;2;48;;57370,56;;
4104600;Capitão Leônidas Marques;4808;Cascavel;2043;BETERRABA;B;TON;3;36;;43027,92;;
4104659;Carambeí;9905;Ponta Grossa;2043;BETERRABA;B;TON;8;120;;143426,4;;
4104709;Carlópolis;1803;Jacarezinho;2043;BETERRABA;B;TON;2;75;;89641,5;;
4104808;Cascavel;4808;Cascavel;2043;BETERRABA;B;TON;10;228;;272510,15;;
4104907;Castro;9905;Ponta Grossa;2043;BETERRABA;B;TON;4;40;;47808,8;;
4105003;Catanduvas;4808;Cascavel;2043;BETERRABA;B;TON;1,5;34;;40637,48;;
4105102;Centenário do Sul;3700;Londrina;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4105201;Cerro Azul;6902;Curitiba;2043;BETERRABA;B;TON;4;116;;138645,52;;
4105300;Céu Azul;4808;Cascavel;2043;BETERRABA;B;TON;4,5;103,5;;123705,27;;
4105409;Chopinzinho;8501;Pato Branco;2043;BETERRABA;B;TON;5;120;;143426,4;;
4105508;Cianorte;5508;Cianorte;2043;BETERRABA;B;TON;1;14;;16733,08;;
4105706;Clevelândia;8501;Pato Branco;2043;BETERRABA;B;TON;1;40;;47808,8;;
4105805;Colombo;6902;Curitiba;2043;BETERRABA;B;TON;130;4500;;5378489,87;;
4105904;Colorado;5200;Maringá;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4106100;Conselheiro Mairinck;1803;Jacarezinho;2043;BETERRABA;B;TON;2;58;;69322,76;;
4106209;Contenda;6902;Curitiba;2043;BETERRABA;B;TON;45;900;;1075697,97;;
4106308;Corbélia;4808;Cascavel;2043;BETERRABA;B;TON;2,5;57,5;;68725,15;;
4106456;Coronel Domingos Soares;8501;Pato Branco;2043;BETERRABA;B;TON;0,5;5;;5976,1;;
4106506;Coronel Vivida;8501;Pato Branco;2043;BETERRABA;B;TON;4;65;;77689,3;;
4106571;Cruzeiro do Iguaçu;7207;Dois Vizinhos;2043;BETERRABA;B;TON;1;25;;29880,5;;
4106803;Cruz Machado;8203;União da Vitória;2043;BETERRABA;B;TON;10;65;;77689,3;;
4106852;Cruzmaltina;1506;Ivaiporã;2043;BETERRABA;B;TON;2,42;43;;51394,46;;
4106902;Curitiba;6902;Curitiba;2043;BETERRABA;B;TON;5;110;;131474,2;;
4107009;Curiúva;1803;Jacarezinho;2043;BETERRABA;B;TON;2;40;;47808,8;;
4107108;Diamante do Norte;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,3;;358,57;;
4107124;Diamante do Sul;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;0,5;3;;3585,66;;
4107157;Diamante D'Oeste;4808;Cascavel;2043;BETERRABA;B;TON;1;23;;27490,06;;
4107207;Dois Vizinhos;7207;Dois Vizinhos;2043;BETERRABA;B;TON;1;18;;21513,96;;
4107256;Douradina;8104;Umuarama;2043;BETERRABA;B;TON;0,5;10;;11952,2;;
4107306;Doutor Camargo;5200;Maringá;2043;BETERRABA;B;TON;0,5;10;;11952,2;;
4107405;Enéas Marques;8403;Francisco Beltrão;2043;BETERRABA;B;TON;2;52;;62151,44;;
4107504;Engenheiro Beltrão;4303;Campo Mourão;2043;BETERRABA;B;TON;1,5;30;;35856,6;;
4107520;Esperança Nova;8104;Umuarama;2043;BETERRABA;B;TON;0,3;8;;9561,76;;
4107538;Entre Rios do Oeste;7700;Toledo;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4107546;Espigão Alto do Iguaçu;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;0,5;3;;3585,66;;
4107603;Faxinal;1506;Ivaiporã;2043;BETERRABA;B;TON;1;10;;11952,2;;
4107652;Fazenda Rio Grande;6902;Curitiba;2043;BETERRABA;B;TON;16;400;;478087,99;;
4107736;Fernandes Pinheiro;706;Irati;2043;BETERRABA;B;TON;3;75;;89641,5;;
4107751;Figueira;1803;Jacarezinho;2043;BETERRABA;B;TON;5;55;;65737,1;;
4107850;Flor da Serra do Sul;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;22;;26294,84;;
4107900;Floresta;5200;Maringá;2043;BETERRABA;B;TON;1;23;;27490,06;;
4108007;Florestópolis;3700;Londrina;2043;BETERRABA;B;TON;0,5;12;;14342,64;;
4108205;Formosa do Oeste;7700;Toledo;2043;BETERRABA;B;TON;1;14;;16733,08;;
4108304;Foz do Iguaçu;4808;Cascavel;2043;BETERRABA;B;TON;10;220;;262948,39;;
4108320;Francisco Alves;8104;Umuarama;2043;BETERRABA;B;TON;0,4;8;;9561,76;;
4108403;Francisco Beltrão;8403;Francisco Beltrão;2043;BETERRABA;B;TON;7;210;;250996,19;;
4108452;Foz do Jordão;9401;Guarapuava;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4108502;General Carneiro;8203;União da Vitória;2043;BETERRABA;B;TON;1;10;;11952,2;;
4108601;Goioerê;4303;Campo Mourão;2043;BETERRABA;B;TON;1;15;;17928,3;;
4108650;Goioxim;9401;Guarapuava;2043;BETERRABA;B;TON;0,5;6;;7171,32;;
4108809;Guaíra;7700;Toledo;2043;BETERRABA;B;TON;2,5;42;;50199,24;;
4108908;Guairaçá;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,5;;597,61;;
4109005;Guapirama;1803;Jacarezinho;2043;BETERRABA;B;TON;3;60;;71713,2;;
4109104;Guaporema;5508;Cianorte;2043;BETERRABA;B;TON;0,2;0,5;;597,61;;
4109203;Guaraci;3700;Londrina;2043;BETERRABA;B;TON;0,5;8;;9561,76;;
4109302;Guaraniaçu;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;1;9;;10756,98;;
4109401;Guarapuava;9401;Guarapuava;2043;BETERRABA;B;TON;7;158;;188844,76;;
4109658;Honório Serpa;8501;Pato Branco;2043;BETERRABA;B;TON;0,4;6;;7171,32;;
4109708;Ibaiti;1803;Jacarezinho;2043;BETERRABA;B;TON;10;120;;143426,4;;
4109757;Ibema;4808;Cascavel;2043;BETERRABA;B;TON;3;65;;77689,3;;
4109807;Ibiporã;3700;Londrina;2043;BETERRABA;B;TON;3,2;80;;95617,6;;
4110003;Iguaraçu;5200;Maringá;2043;BETERRABA;B;TON;1;21;;25099,62;;
4110052;Iguatu;4808;Cascavel;2043;BETERRABA;B;TON;3;63;;75298,86;;
4110078;Imbaú;9905;Ponta Grossa;2043;BETERRABA;B;TON;1;20;;23904,4;;
4110102;Imbituva;706;Irati;2043;BETERRABA;B;TON;1;15;;17928,3;;
4110201;Inácio Martins;706;Irati;2043;BETERRABA;B;TON;0,5;15;;17928,3;;
4110409;Indianópolis;5508;Cianorte;2043;BETERRABA;B;TON;0,1;0,2;;239,04;;
4110508;Ipiranga;9905;Ponta Grossa;2043;BETERRABA;B;TON;1;10;;11952,2;;
4110607;Iporã;8104;Umuarama;2043;BETERRABA;B;TON;0,2;3;;3585,66;;
4110656;Iracema do Oeste;7700;Toledo;2043;BETERRABA;B;TON;0,5;9;;10756,98;;
4110706;Irati;706;Irati;2043;BETERRABA;B;TON;5;150;;179283;;
4110805;Iretama;4303;Campo Mourão;2043;BETERRABA;B;TON;0,2;6;;7171,32;;
4110953;Itaipulândia;4808;Cascavel;2043;BETERRABA;B;TON;0,3;6,6;;7888,45;;
4111209;Itapejara d'Oeste;8501;Pato Branco;2043;BETERRABA;B;TON;1;10;;11952,2;;
4111407;Ivaí;9905;Ponta Grossa;2043;BETERRABA;B;TON;1,3;29;;34661,38;;
4111506;Ivaiporã;1506;Ivaiporã;2043;BETERRABA;B;TON;0,4;8,5;;10159,37;;
4111704;Jaboti;1803;Jacarezinho;2043;BETERRABA;B;TON;2;40;;47808,8;;
4111803;Jacarezinho;1803;Jacarezinho;2043;BETERRABA;B;TON;3;25;;29880,5;;
4112009;Jaguariaíva;9905;Ponta Grossa;2043;BETERRABA;B;TON;0,5;16;;19123,52;;
4112108;Jandaia do Sul;1408;Apucarana;2043;BETERRABA;B;TON;1;12;;14342,64;;
4112207;Janiópolis;4303;Campo Mourão;2043;BETERRABA;B;TON;0,2;3;;3585,66;;
4112306;Japira;1803;Jacarezinho;2043;BETERRABA;B;TON;4;100;;119522;;
4112405;Japurá;5508;Cianorte;2043;BETERRABA;B;TON;0,5;10;;11952,2;;
4112603;Jardim Olinda;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4112751;Jesuítas;7700;Toledo;2043;BETERRABA;B;TON;3,2;56;;66932,32;;
4112801;Joaquim Távora;1803;Jacarezinho;2043;BETERRABA;B;TON;1;20;;23904,4;;
4112900;Jundiaí do Sul;1803;Jacarezinho;2043;BETERRABA;B;TON;1;20;;23904,4;;
4113205;Lapa;6902;Curitiba;2043;BETERRABA;B;TON;15;370;;442231,39;;
4113254;Laranjal;9608;Pitanga;2043;BETERRABA;B;TON;0,5;4;;4780,88;;
4113304;Laranjeiras do Sul;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;2;20;;23904,4;;
4113452;Lindoeste;4808;Cascavel;2043;BETERRABA;B;TON;4;92;;109960,24;;
4113502;Loanda;8402;Paranavaí;2043;BETERRABA;B;TON;0,5;2;;2390,44;;
4113601;Lobato;5200;Maringá;2043;BETERRABA;B;TON;0,1;2;;2390,44;;
4113700;Londrina;3700;Londrina;2043;BETERRABA;B;TON;19;570;;681275,38;;
4113809;Lupionópolis;3700;Londrina;2043;BETERRABA;B;TON;0,6;12;;14342,64;;
4114104;Mandaguaçu;5200;Maringá;2043;BETERRABA;B;TON;5;110;;131474,2;;
4114203;Mandaguari;5200;Maringá;2043;BETERRABA;B;TON;20;410;;490040,19;;
4114302;Mandirituba;6902;Curitiba;2043;BETERRABA;B;TON;40;880;;1051793,57;;
4114401;Mangueirinha;8501;Pato Branco;2043;BETERRABA;B;TON;2;40;;47808,8;;
4114500;Manoel Ribas;9608;Pitanga;2043;BETERRABA;B;TON;0,5;7;;8366,54;;
4114609;Marechal Cândido Rondon;7700;Toledo;2043;BETERRABA;B;TON;4;52;;62151,44;;
4114807;Marialva;5200;Maringá;2043;BETERRABA;B;TON;3;60;;71713,2;;
4114906;Marilândia do Sul;1408;Apucarana;2043;BETERRABA;B;TON;650;23400;;27968147,31;;
4115002;Marilena;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,2;;239,04;;
4115200;Maringá;5200;Maringá;2043;BETERRABA;B;TON;6;120;;143426,4;;
4115309;Mariópolis;8501;Pato Branco;2043;BETERRABA;B;TON;1,2;9,5;;11354,59;;
4115358;Maripá;7700;Toledo;2043;BETERRABA;B;TON;0,6;12;;14342,64;;
4115408;Marmeleiro;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;26;;31075,72;;
4115457;Marquinho;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;0,5;3;;3585,66;;
4115606;Matelândia;4808;Cascavel;2043;BETERRABA;B;TON;4;88;;105179,36;;
4115739;Mato Rico;9608;Pitanga;2043;BETERRABA;B;TON;0,5;6;;7171,32;;
4115754;Mauá da Serra;1408;Apucarana;2043;BETERRABA;B;TON;80;2560;;3059763,13;;
4115804;Medianeira;4808;Cascavel;2043;BETERRABA;B;TON;4;102;;121912,44;;
4115853;Mercedes;7700;Toledo;2043;BETERRABA;B;TON;1,4;20;;23904,4;;
4115903;Mirador;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,2;;239,04;;
4116059;Missal;4808;Cascavel;2043;BETERRABA;B;TON;3;75;;89641,5;;
4116307;Munhoz de Melo;5200;Maringá;2043;BETERRABA;B;TON;2;40;;47808,8;;
4116505;Nova Aliança do Ivaí;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4116703;Nova Aurora;4808;Cascavel;2043;BETERRABA;B;TON;1;23;;27490,06;;
4116802;Nova Cantu;4303;Campo Mourão;2043;BETERRABA;B;TON;0,5;5;;5976,1;;
4116901;Nova Esperança;5200;Maringá;2043;BETERRABA;B;TON;0,3;6;;7171,32;;
4116950;Nova Esperança do Sudoeste;7207;Dois Vizinhos;2043;BETERRABA;B;TON;1;26;;31075,72;;
4117057;Nova Laranjeiras;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;0,5;3;;3585,66;;
4117214;Nova Santa Bárbara;6407;Cornélio Procópio;2043;BETERRABA;B;TON;170;3315;;3962154,2;;
4117222;Nova Santa Rosa;7700;Toledo;2043;BETERRABA;B;TON;0,3;6;;7171,32;;
4117255;Nova Prata do Iguaçu;7207;Dois Vizinhos;2043;BETERRABA;B;TON;2;38;;45418,36;;
4117305;Ortigueira;9905;Ponta Grossa;2043;BETERRABA;B;TON;25;150;;179283;;
4117453;Ouro Verde do Oeste;7700;Toledo;2043;BETERRABA;B;TON;1,5;30;;35856,6;;
4117503;Paiçandu;5200;Maringá;2043;BETERRABA;B;TON;3;60;;71713,2;;
4117701;Palmeira;9905;Ponta Grossa;2043;BETERRABA;B;TON;1,5;27;;32270,94;;
4117800;Palmital;9608;Pitanga;2043;BETERRABA;B;TON;0,5;6,5;;7768,93;;
4117909;Palotina;7700;Toledo;2043;BETERRABA;B;TON;0,6;9;;10756,98;;
4118006;Paraíso do Norte;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4118105;Paranacity;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4118204;Paranaguá;8204;Paranaguá;2043;BETERRABA;B;TON;2;24;;28685,28;;
4118303;Paranapoema;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,2;;239,04;;
4118402;Paranavaí;8402;Paranavaí;2043;BETERRABA;B;TON;1;36;;43027,92;;
4118451;Pato Bragado;7700;Toledo;2043;BETERRABA;B;TON;0,5;9;;10756,98;;
4118501;Pato Branco;8501;Pato Branco;2043;BETERRABA;B;TON;2;20;;23904,4;;
4118600;Paula Freitas;8203;União da Vitória;2043;BETERRABA;B;TON;7;154;;184063,88;;
4118709;Paulo Frontin;8203;União da Vitória;2043;BETERRABA;B;TON;6;36;;43027,92;;
4118857;Perobal;8104;Umuarama;2043;BETERRABA;B;TON;2;50;;59761;;
4118907;Pérola;8104;Umuarama;2043;BETERRABA;B;TON;1;20;;23904,4;;
4119103;Piên;6902;Curitiba;2043;BETERRABA;B;TON;12;230;;274900,59;;
4119202;Pinhalão;1803;Jacarezinho;2043;BETERRABA;B;TON;4;80;;95617,6;;
4119251;Pinhal de São Bento;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;20;;23904,4;;
4119400;Piraí do Sul;9905;Ponta Grossa;2043;BETERRABA;B;TON;30;450;;537848,99;;
4119509;Piraquara;6902;Curitiba;2043;BETERRABA;B;TON;2;70;;83665,4;;
4119608;Pitanga;9608;Pitanga;2043;BETERRABA;B;TON;2;25;;29880,5;;
4119707;Planaltina do Paraná;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,9;;1075,7;;
4119806;Planalto;8403;Francisco Beltrão;2043;BETERRABA;B;TON;2;38;;45418,36;;
4119905;Ponta Grossa;9905;Ponta Grossa;2043;BETERRABA;B;TON;15;465;;555777,29;;
4120002;Porecatu;3700;Londrina;2043;BETERRABA;B;TON;0,5;9;;10756,98;;
4120150;Porto Barreiro;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;0,5;2;;2390,44;;
4120200;Porto Rico;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4120309;Porto Vitória;8203;União da Vitória;2043;BETERRABA;B;TON;7;70;;83665,4;;
4120358;Pranchita;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;20;;23904,4;;
4120606;Prudentópolis;9401;Guarapuava;2043;BETERRABA;B;TON;0,6;10;;11952,2;;
4120655;Quarto Centenário;4303;Campo Mourão;2043;BETERRABA;B;TON;0,5;7,5;;8964,15;;
4120705;Quatiguá;1803;Jacarezinho;2043;BETERRABA;B;TON;1;18;;21513,96;;
4120804;Quatro Barras;6902;Curitiba;2043;BETERRABA;B;TON;2;54;;64541,88;;
4120853;Quatro Pontes;7700;Toledo;2043;BETERRABA;B;TON;1,8;26;;31075,72;;
4120903;Quedas do Iguaçu;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;1;8;;9561,76;;
4121000;Querência do Norte;8402;Paranavaí;2043;BETERRABA;B;TON;0,5;1;;1195,22;;
4121109;Quinta do Sol;4303;Campo Mourão;2043;BETERRABA;B;TON;0,1;1;;1195,22;;
4121208;Quitandinha;6902;Curitiba;2043;BETERRABA;B;TON;20;600;;717131,98;;
4121257;Ramilândia;4808;Cascavel;2043;BETERRABA;B;TON;4;92;;109960,24;;
4121406;Realeza;8403;Francisco Beltrão;2043;BETERRABA;B;TON;2;40;;47808,8;;
4121505;Rebouças;706;Irati;2043;BETERRABA;B;TON;0,4;5,6;;6693,23;;
4121604;Renascença;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;25;;29880,5;;
4121752;Reserva do Iguaçu;9401;Guarapuava;2043;BETERRABA;B;TON;0,3;4;;4780,88;;
4121802;Ribeirão Claro;1803;Jacarezinho;2043;BETERRABA;B;TON;2;75;;89641,5;;
4121901;Ribeirão do Pinhal;6407;Cornélio Procópio;2043;BETERRABA;B;TON;1;15;;17928,3;;
4122008;Rio Azul;706;Irati;2043;BETERRABA;B;TON;4;68;;81274,96;;
4122156;Rio Bonito do Iguaçu;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;1;6;;7171,32;;
4122206;Rio Branco do Sul;6902;Curitiba;2043;BETERRABA;B;TON;12;240;;286852,79;;
4122305;Rio Negro;6902;Curitiba;2043;BETERRABA;B;TON;5;55;;65737,1;;
4122404;Rolândia;3700;Londrina;2043;BETERRABA;B;TON;0,5;10;;11952,2;;
4122503;Roncador;4303;Campo Mourão;2043;BETERRABA;B;TON;1;24;;28685,28;;
4122602;Rondon;5508;Cianorte;2043;BETERRABA;B;TON;0,2;0,2;;239,04;;
4122651;Rosário do Ivaí;1506;Ivaiporã;2043;BETERRABA;B;TON;0,5;7;;8366,54;;
4122800;Salgado Filho;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;20;;23904,4;;
4122909;Salto do Itararé;1803;Jacarezinho;2043;BETERRABA;B;TON;1;15;;17928,3;;
4123006;Salto do Lontra;7207;Dois Vizinhos;2043;BETERRABA;B;TON;2;45;;53784,9;;
4123303;Santa Cruz de Monte Castelo;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;1;;1195,22;;
4123402;Santa Fé;5200;Maringá;2043;BETERRABA;B;TON;1;24;;28685,28;;
4123501;Santa Helena;7700;Toledo;2043;BETERRABA;B;TON;5;80;;95617,6;;
4123709;Santa Isabel do Ivaí;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,7;;836,65;;
