city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4118600;Paula Freitas;8203;União da Vitória;201;MANDIOCA INDUSTRIA;A;TON;180;3060;;1.677.002,40;;3060
4118600;Paula Freitas;8203;União da Vitória;7120;MARRECO (PARA CORTE);D;KG;;400;500;14.462,50;400;
4118600;Paula Freitas;8203;União da Vitória;3400;MATA NATIVA;E;HA;8000;;;                      -  ;;0
4118600;Paula Freitas;8203;União da Vitória;7200;MEL;D;KG;;15000;;231.450,00;;15000
4118600;Paula Freitas;8203;União da Vitória;1807;MELANCIA;C;TON;260;7250;;5.075.000,00;;7250
4118600;Paula Freitas;8203;União da Vitória;1806;MELAO;C;TON;8;70;;135.800,00;;70
4118600;Paula Freitas;8203;União da Vitória;3220;MELISSA (SECA);B;KG;3;36;;488,88;;36
4118600;Paula Freitas;8203;União da Vitória;199;MILHO SAFRA NORMAL;A;TON;800;7200;;2.584.800,00;;7200
4118600;Paula Freitas;8203;União da Vitória;198;MILHO SAFRINHA;A;TON;200;470;;172.334,90;;470
4118600;Paula Freitas;8203;União da Vitória;3853;MILHO VERDE (espiga);B;UNI;8;350000;;122.500,00;;350000
4118600;Paula Freitas;8203;União da Vitória;197;MILHO-PIPOCA;A;TON;3;8;;6.896,00;;8
4118600;Paula Freitas;8203;União da Vitória;2300;MORANGA;B;TON;5;120;;69.600,00;;120
4118600;Paula Freitas;8203;União da Vitória;1805;MORANGO (moranguinho);C;TON;1;15;;101.388,00;;15
4118600;Paula Freitas;8203;União da Vitória;4137;MUDAS DE ERVA MATE;E;UNI;;230000;;218.500,00;;230000
4118600;Paula Freitas;8203;União da Vitória;7018;NOVILHAS;D;CAB;;;190;284.865,10;0;
4118600;Paula Freitas;8203;União da Vitória;7080;OVINOS (PARA CORTE);D;KG;;1000;800;218.160,00;1000;
4118600;Paula Freitas;8203;União da Vitória;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;25000;;62.000,00;;25000
4118600;Paula Freitas;8203;União da Vitória;3500;PASTAGENS E FORRAGENS;D;HA;6300;;;                      -  ;0;
4118600;Paula Freitas;8203;União da Vitória;2353;PEPINO;B;TON;3;60;;69.423,60;;60
4118600;Paula Freitas;8203;União da Vitória;1861;PERA;C;TON;1;10;;22.000,00;;10
4118600;Paula Freitas;8203;União da Vitória;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;8000;57.520,00;;0
4118600;Paula Freitas;8203;União da Vitória;1860;PESSEGO;C;TON;4;12;;32.040,00;;12
4118600;Paula Freitas;8203;União da Vitória;2350;PIMENTAO;B;TON;1;8;;11.015,36;;8
4118600;Paula Freitas;8203;União da Vitória;7320;PROPOLIS;D;KG;;45;;2.729,25;;45
4118600;Paula Freitas;8203;União da Vitória;2390;REPOLHO;B;TON;15;300;;104.037,00;;300
4118600;Paula Freitas;8203;União da Vitória;5311;RESIDUOS FLORESTAIS;E;TON;;35000;;379.050,00;;35000
4118600;Paula Freitas;8203;União da Vitória;2420;SALSA (SALSINHA);B;TON;2;12;;53.760,00;;12
4118600;Paula Freitas;8203;União da Vitória;4090;SEMENTE DE SOJA;A;TON;;490;;26.082,70;;490
4118600;Paula Freitas;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;360;12200;;1.633.458,00;;12200
4118600;Paula Freitas;8203;União da Vitória;3509;SILAGEM OUTRAS (SECA);D;TON;80;1200;;171.816,00;;1200
4118600;Paula Freitas;8203;União da Vitória;302;SOJA SAFRA NORMAL;A;TON;15000;55500;;56.758.185,00;;55500
4118600;Paula Freitas;8203;União da Vitória;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;400;37.968,00;0;
4118600;Paula Freitas;8203;União da Vitória;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;4282;485.493,16;0;
4118600;Paula Freitas;8203;União da Vitória;7096;SUINOS-RACA  (PARA ABATE);D;KG;;4650;10500;3.057.600,00;4650;
4118600;Paula Freitas;8203;União da Vitória;1516;TANGERINA MONTENEGRINA;C;TON;1;10;;14.000,00;;10
4118600;Paula Freitas;8203;União da Vitória;1563;TANGERINA PONKAN;C;TON;2;25;;22.250,00;;25
4118600;Paula Freitas;8203;União da Vitória;7519;TILAPIA;D;KG;;;10000;47.600,00;;0
4118600;Paula Freitas;8203;União da Vitória;2456;TOMATE SAFRAO;B;TON;1;50;;108.913,00;;50
4118600;Paula Freitas;8203;União da Vitória;330;TRIGO;A;TON;1200;3720;;2.099.940,00;;3720
4118600;Paula Freitas;8203;União da Vitória;1922;UVA VINIFERA;C;TON;19;194;;472.875,00;;194
4118600;Paula Freitas;8203;União da Vitória;7025;VACA (PARA CORTE);D;KG;;;350;567.245,00;0;
4118600;Paula Freitas;8203;União da Vitória;7024;VACA (PARA CRIA);D;CAB;;;125;248.416,25;0;
4118709;Paulo Frontin;8203;União da Vitória;2002;ABOBORA (seca/madura);B;TON;15;170;;120.700,00;;170
4118709;Paulo Frontin;8203;União da Vitória;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;2;25;;14.000,00;;25
4118709;Paulo Frontin;8203;União da Vitória;2016;ABOBRINHA VERDE;B;TON;6;30;;35.400,00;;30
4118709;Paulo Frontin;8203;União da Vitória;2006;AGRIAO AQUATICO;B;TON;2;10;;18.400,00;;10
4118709;Paulo Frontin;8203;União da Vitória;2001;ALFACE;B;TON;18;80;;88.622,40;;80
4118709;Paulo Frontin;8203;União da Vitória;2004;ALHO;B;TON;1;3;;20.342,40;;3
4118709;Paulo Frontin;8203;União da Vitória;1504;AMEIXA;C;TON;5;15;;35.698,50;;15
4118709;Paulo Frontin;8203;União da Vitória;12;AMENDOIM SAFRA DAS AGUAS;A;TON;3;3;;5.022,00;;3
4118709;Paulo Frontin;8203;União da Vitória;1508;AMORA (fruto);C;TON;1;6;;75.000,00;;6
4118709;Paulo Frontin;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;60;120;;109.860,00;;120
4118709;Paulo Frontin;8203;União da Vitória;3521;AVEIA PRETA (GRAO);A;TON;400;320;;195.200,00;;320
4118709;Paulo Frontin;8203;União da Vitória;7516;BAGRE;D;KG;;;1000;5.820,00;;0
4118709;Paulo Frontin;8203;União da Vitória;2060;BATATA DA SECA;B;TON;250;3625;;2.761.525,00;;3625
4118709;Paulo Frontin;8203;União da Vitória;2061;BATATA DAS AGUAS;B;TON;500;14500;;6.574.300,00;;14500
4118709;Paulo Frontin;8203;União da Vitória;2044;BATATA DOCE;B;TON;20;180;;217.800,00;;180
4118709;Paulo Frontin;8203;União da Vitória;2045;BATATA SALSA;B;TON;6;35;;68.383,00;;35
4118709;Paulo Frontin;8203;União da Vitória;2043;BETERRABA;B;TON;6;35;;26.341,35;;35
4118709;Paulo Frontin;8203;União da Vitória;7016;BEZERRAS;D;CAB;;;179;163.733,09;0;
4118709;Paulo Frontin;8203;União da Vitória;7015;BEZERROS;D;CAB;;;192;206.213,76;0;
4118709;Paulo Frontin;8203;União da Vitória;7010;BOVINOS (BOI GORDO);D;KG;;5800;900;1.831.500,00;5800;
4118709;Paulo Frontin;8203;União da Vitória;2041;BROCOLOS;B;TON;4;12;;17.640,00;;12
4118709;Paulo Frontin;8203;União da Vitória;7310;CAMA DE AVIARIO;D;TON;;20;;1.793,80;;20
4118709;Paulo Frontin;8203;União da Vitória;41;CANA-DE-ACUCAR;A;TON;3;105;;7.088,55;;105
4118709;Paulo Frontin;8203;União da Vitória;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;90;1700;;98.209,00;;1700
4118709;Paulo Frontin;8203;União da Vitória;7040;CAPRINOS (PARA CORTE);D;KG;;400;180;34.992,00;400;
4118709;Paulo Frontin;8203;União da Vitória;1556;CAQUI;C;TON;4;50;;108.450,00;;50
4118709;Paulo Frontin;8203;União da Vitória;7517;CARPA;D;KG;;;16000;95.040,00;;0
4118709;Paulo Frontin;8203;União da Vitória;2090;CEBOLA;B;TON;9;162;;128.142,00;;162
4118709;Paulo Frontin;8203;União da Vitória;2091;CEBOLINHA (cheiro verde);B;TON;3;12;;54.840,00;;12
4118709;Paulo Frontin;8203;União da Vitória;2088;CENOURA;B;TON;15;150;;136.695,00;;150
4118709;Paulo Frontin;8203;União da Vitória;7318;CERA DE ABELHA;D;KG;;1100;;32.956,00;;1100
4118709;Paulo Frontin;8203;União da Vitória;43;CEVADA;A;TON;200;560;;377.624,80;;560
4118709;Paulo Frontin;8203;União da Vitória;2086;CHUCHU;B;TON;3;90;;75.477,60;;90
4118709;Paulo Frontin;8203;União da Vitória;7145;CODORNA MATRIZ (DESCARTE);D;KG;;500;400;572,8;500;
4118709;Paulo Frontin;8203;União da Vitória;2080;COUVE;B;TON;3;15;;28.050,00;;15
4118709;Paulo Frontin;8203;União da Vitória;2092;COUVE CHINESA;B;TON;2;8;;6.640,00;;8
4118709;Paulo Frontin;8203;União da Vitória;2081;COUVE-FLOR;B;TON;9;40;;170.000,00;;40
4118709;Paulo Frontin;8203;União da Vitória;7455;EQUINOS (PARA CORTE);D;KG;;500;210;26.775,00;500;
4118709;Paulo Frontin;8203;União da Vitória;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;15;23.877,90;0;
4118709;Paulo Frontin;8203;União da Vitória;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;35;223.916,00;0;
4118709;Paulo Frontin;8203;União da Vitória;80;ERVA-MATE (em folha);E;TON;400;8700;;7.984.947,00;;8700
4118709;Paulo Frontin;8203;União da Vitória;2110;ERVILHA;B;TON;1;4;;27.800,00;;4
4118709;Paulo Frontin;8203;União da Vitória;1650;ESCAROLA/CHICORIA;B;TON;3;8;;10.560,00;;8
4118709;Paulo Frontin;8203;União da Vitória;2111;ESPINAFRE;B;TON;1;5;;14.200,00;;5
4118709;Paulo Frontin;8203;União da Vitória;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;7230;;443.488,20;;7230
4118709;Paulo Frontin;8203;União da Vitória;93;FEIJAO SAFRA DA SECA;A;TON;600;600;;1.363.698,00;;600
4118709;Paulo Frontin;8203;União da Vitória;92;FEIJAO SAFRA DAS AGUAS;A;TON;800;1400;;2.955.638,00;;1400
4118709;Paulo Frontin;8203;União da Vitória;2141;FEIJAO-VAGEM;B;TON;8;25;;46.000,00;;25
4118709;Paulo Frontin;8203;União da Vitória;1690;FIGO;C;TON;1;6;;44.940,00;;6
4118709;Paulo Frontin;8203;União da Vitória;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;2200;13138;97.983,20;2200;
4118709;Paulo Frontin;8203;União da Vitória;91;FUMO;A;TON;2300;5106;;41.676.550,62;;5106
4118709;Paulo Frontin;8203;União da Vitória;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;35000;70000;1.372.140,00;35000;
4118709;Paulo Frontin;8203;União da Vitória;7017;GARROTES;D;CAB;;;198;316.154,52;0;
4118709;Paulo Frontin;8203;União da Vitória;1780;JABUTICABA;C;TON;1;10;;19.500,00;;10
4118709;Paulo Frontin;8203;União da Vitória;555;KIWI;C;TON;5;40;;235.876,00;;40
4118709;Paulo Frontin;8203;União da Vitória;7083;LA;D;KG;;1400;;3.500,00;;1400
4118709;Paulo Frontin;8203;União da Vitória;1561;LARANJA;C;TON;8;30;;16.721,10;;30
4118709;Paulo Frontin;8203;União da Vitória;7014;LEITE;D;MLT;;8500;;10.285.000,00;;8500
4118709;Paulo Frontin;8203;União da Vitória;1562;LIMAO;C;TON;2;10;;16.000,00;;10
4118709;Paulo Frontin;8203;União da Vitória;1801;MACA;C;TON;8;200;;440.880,00;;200
4118709;Paulo Frontin;8203;União da Vitória;5265;MADEIRAS - EM TORA P/LAMINADORA - PINUS;E;M3;;12000;;1.381.560,00;;12000
4118709;Paulo Frontin;8203;União da Vitória;5250;MADEIRAS - EM TORA P/PAPEL E CELULOSE;E;M3;;60000;;3.061.800,00;;60000
4118709;Paulo Frontin;8203;União da Vitória;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;1500;30000;;2.811.300,00;;30000
4118709;Paulo Frontin;8203;União da Vitória;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;10000;;876.500,00;;10000
4118709;Paulo Frontin;8203;União da Vitória;602;MADEIRAS - EM TORA P/SERRARIA - PINHEIRO DO PARANA;E;M3;;12000;;2.964.720,00;;12000
4118709;Paulo Frontin;8203;União da Vitória;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;1500;52000;;4.520.880,00;;52000
4118709;Paulo Frontin;8203;União da Vitória;5220;MADEIRAS - LENHA;E;M3;;160000;;4.561.600,00;;160000
4118709;Paulo Frontin;8203;União da Vitória;203;MANDIOCA CONSUMO (HUMANO);A;TON;20;340;;295.800,00;;340
4118709;Paulo Frontin;8203;União da Vitória;201;MANDIOCA INDUSTRIA;A;TON;180;3150;;1.726.326,00;;3150
4118709;Paulo Frontin;8203;União da Vitória;7120;MARRECO (PARA CORTE);D;KG;;300;280;8.099,00;300;
4118709;Paulo Frontin;8203;União da Vitória;3400;MATA NATIVA;E;HA;5500;;;                      -  ;;0
4118709;Paulo Frontin;8203;União da Vitória;7200;MEL;D;KG;;30000;;462.900,00;;30000
4118709;Paulo Frontin;8203;União da Vitória;1807;MELANCIA;C;TON;60;1500;;1.050.000,00;;1500
4118709;Paulo Frontin;8203;União da Vitória;1806;MELAO;C;TON;7;80;;155.200,00;;80
4118709;Paulo Frontin;8203;União da Vitória;199;MILHO SAFRA NORMAL;A;TON;1000;8500;;3.051.500,00;;8500
4118709;Paulo Frontin;8203;União da Vitória;198;MILHO SAFRINHA;A;TON;100;230;;84.334,10;;230
4118709;Paulo Frontin;8203;União da Vitória;3853;MILHO VERDE (espiga);B;UNI;10;375000;;131.250,00;;375000
4118709;Paulo Frontin;8203;União da Vitória;197;MILHO-PIPOCA;A;TON;3;6;;5.172,00;;6
4118709;Paulo Frontin;8203;União da Vitória;2300;MORANGA;B;TON;4;40;;23.200,00;;40
4118709;Paulo Frontin;8203;União da Vitória;1805;MORANGO (moranguinho);C;TON;2;20;;135.184,00;;20
4118709;Paulo Frontin;8203;União da Vitória;7070;MUARES;D;CAB;;;11;24.262,92;0;
4118709;Paulo Frontin;8203;União da Vitória;4137;MUDAS DE ERVA MATE;E;UNI;;100000;;95.000,00;;100000
4118709;Paulo Frontin;8203;União da Vitória;4130;MUDAS DE EUCALIPTO;E;UNI;;40000;;14.000,00;;40000
4118709;Paulo Frontin;8203;União da Vitória;2320;NABO;B;TON;1;6;;7.200,00;;6
4118709;Paulo Frontin;8203;União da Vitória;7018;NOVILHAS;D;CAB;;;220;329.843,80;0;
4118709;Paulo Frontin;8203;União da Vitória;7080;OVINOS (PARA CORTE);D;KG;;700;680;164.832,00;700;
4118709;Paulo Frontin;8203;União da Vitória;7106;OVOS DE CODORNA (PARA CONSUMO);D;DZ;;800;;600;;800
4118709;Paulo Frontin;8203;União da Vitória;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;100000;;248.000,00;;100000
4118709;Paulo Frontin;8203;União da Vitória;3500;PASTAGENS E FORRAGENS;D;HA;3700;;;                      -  ;0;
4118709;Paulo Frontin;8203;União da Vitória;2353;PEPINO;B;TON;12;140;;161.988,40;;140
4118709;Paulo Frontin;8203;União da Vitória;1861;PERA;C;TON;1;6;;13.200,00;;6
4118709;Paulo Frontin;8203;União da Vitória;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;15000;107.850,00;;0
4118709;Paulo Frontin;8203;União da Vitória;1860;PESSEGO;C;TON;6;18;;48.060,00;;18
4118709;Paulo Frontin;8203;União da Vitória;2350;PIMENTAO;B;TON;2;10;;13.769,20;;10
4118709;Paulo Frontin;8203;União da Vitória;1862;PINHAO;E;KG;;50000;;125.000,00;;50000
4118709;Paulo Frontin;8203;União da Vitória;7320;PROPOLIS;D;KG;;180;;10.917,00;;180
4118709;Paulo Frontin;8203;União da Vitória;2391;RABANETE;B;TON;2;15;;32.250,00;;15
4118709;Paulo Frontin;8203;União da Vitória;2390;REPOLHO;B;TON;35;500;;173.395,00;;500
4118709;Paulo Frontin;8203;União da Vitória;5311;RESIDUOS FLORESTAIS;E;TON;;55000;;595.650,00;;55000
4118709;Paulo Frontin;8203;União da Vitória;70;RUCULA;B;TON;1;10;;51.524,50;;10
4118709;Paulo Frontin;8203;União da Vitória;2420;SALSA (SALSINHA);B;TON;2;10;;44.800,00;;10
4118709;Paulo Frontin;8203;União da Vitória;4217;SEMENTE DE ERVA MATE;E;KG;;40;;17.336,40;;40
4118709;Paulo Frontin;8203;União da Vitória;4090;SEMENTE DE SOJA;A;TON;;406;;21.611,38;;406
4118709;Paulo Frontin;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;130;4160;;556.982,40;;4160
4118709;Paulo Frontin;8203;União da Vitória;3509;SILAGEM OUTRAS (SECA);D;TON;70;2000;;286.360,00;;2000
4118709;Paulo Frontin;8203;União da Vitória;302;SOJA SAFRA NORMAL;A;TON;15600;53040;;54.242.416,80;;53040
4118709;Paulo Frontin;8203;União da Vitória;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;300;28.476,00;0;
4118709;Paulo Frontin;8203;União da Vitória;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;15098;1.711.811,24;0;
4118709;Paulo Frontin;8203;União da Vitória;7096;SUINOS-RACA  (PARA ABATE);D;KG;;7000;7500;2.016.000,00;7000;
4118709;Paulo Frontin;8203;União da Vitória;1516;TANGERINA MONTENEGRINA;C;TON;1;8;;11.200,00;;8
4118709;Paulo Frontin;8203;União da Vitória;1563;TANGERINA PONKAN;C;TON;3;25;;22.250,00;;25
4118709;Paulo Frontin;8203;União da Vitória;7519;TILAPIA;D;KG;;;7000;33.320,00;;0
4118709;Paulo Frontin;8203;União da Vitória;2456;TOMATE SAFRAO;B;TON;1;47;;102.378,22;;47
4118709;Paulo Frontin;8203;União da Vitória;7019;TOUROS;D;CAB;;;3;9.521,76;0;
4118709;Paulo Frontin;8203;União da Vitória;330;TRIGO;A;TON;850;2677,5;;1.511.448,75;;2677,5
4118709;Paulo Frontin;8203;União da Vitória;310;TRIGO MOURISCO;A;TON;3;6;;3.817,98;;6
4118709;Paulo Frontin;8203;União da Vitória;1922;UVA VINIFERA;C;TON;4;24;;58.500,00;;24
4118709;Paulo Frontin;8203;União da Vitória;7025;VACA (PARA CORTE);D;KG;;;400;631.220,00;0;
4118709;Paulo Frontin;8203;União da Vitória;7024;VACA (PARA CRIA);D;CAB;;;138;274.251,54;0;
4118808;Peabiru;4303;Campo Mourão;1502;ABACATE;C;TON;1;30;;50.685,00;;30
4118808;Peabiru;4303;Campo Mourão;2002;ABOBORA (seca/madura);B;TON;10;200;;142.000,00;;200
4118808;Peabiru;4303;Campo Mourão;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;2;40;;22.400,00;;40
4118808;Peabiru;4303;Campo Mourão;2016;ABOBRINHA VERDE;B;TON;1,5;30;;35.400,00;;30
4118808;Peabiru;4303;Campo Mourão;2001;ALFACE;B;TON;2,8;38;;42.095,64;;38
4118808;Peabiru;4303;Campo Mourão;2004;ALHO;B;TON;2;4;;27.123,20;;4
4118808;Peabiru;4303;Campo Mourão;2009;ALMEIRAO;B;TON;0,6;5;;12.800,00;;5
4118808;Peabiru;4303;Campo Mourão;12;AMENDOIM SAFRA DAS AGUAS;A;TON;5;11,25;;18.832,50;;11,25
4118808;Peabiru;4303;Campo Mourão;14;ARROZ SEQUEIRO;A;TON;30;90;;82.395,00;;90
4118808;Peabiru;4303;Campo Mourão;3740;ASTER;F;MCO;;2000;;8.820,00;;2000
4118808;Peabiru;4303;Campo Mourão;3523;AVEIA BRANCA;A;TON;200;347;;79.404,01;;347
4118808;Peabiru;4303;Campo Mourão;1520;BANANA;C;TON;8;80;;58.764,00;;80
4118808;Peabiru;4303;Campo Mourão;2044;BATATA DOCE;B;TON;6;100;;121.000,00;;100
4118808;Peabiru;4303;Campo Mourão;2043;BETERRABA;B;TON;0,1;2,2;;1.655,74;;2,2
4118808;Peabiru;4303;Campo Mourão;7016;BEZERRAS;D;CAB;;;722;660.420,62;0;
4118808;Peabiru;4303;Campo Mourão;7015;BEZERROS;D;CAB;;;1211;1.300.650,33;0;
4118808;Peabiru;4303;Campo Mourão;7210;BICHO DA SEDA (CASULO);D;TON;7;6,56;;112.963,20;;6,56
4118808;Peabiru;4303;Campo Mourão;7010;BOVINOS (BOI GORDO);D;KG;;13295;858;1.865.077,50;13295;
4118808;Peabiru;4303;Campo Mourão;40;CAFE;A;TON;18;32,4;;221.292,00;;32,4
4118808;Peabiru;4303;Campo Mourão;7310;CAMA DE AVIARIO;D;TON;;4310;;386.563,90;;4310
4118808;Peabiru;4303;Campo Mourão;7040;CAPRINOS (PARA CORTE);D;KG;;129;70;15.876,00;129;
4118808;Peabiru;4303;Campo Mourão;1556;CAQUI;C;TON;1,5;3,5;;7.591,50;;3,5
4118808;Peabiru;4303;Campo Mourão;2091;CEBOLINHA (cheiro verde);B;TON;0,6;1;;4.570,00;;1
4118808;Peabiru;4303;Campo Mourão;2088;CENOURA;B;TON;1;20;;18.226,00;;20
4118808;Peabiru;4303;Campo Mourão;2086;CHUCHU;B;TON;3;60;;50.318,40;;60
4118808;Peabiru;4303;Campo Mourão;2080;COUVE;B;TON;0,6;4;;7.480,00;;4
4118808;Peabiru;4303;Campo Mourão;2092;COUVE CHINESA;B;TON;0,4;4;;3.320,00;;4
4118808;Peabiru;4303;Campo Mourão;2081;COUVE-FLOR;B;TON;0,7;6;;25.500,00;;6
4118808;Peabiru;4303;Campo Mourão;3083;CRISANTEMO;F;MCO;;3200;;40.192,00;;3200
4118808;Peabiru;4303;Campo Mourão;7455;EQUINOS (PARA CORTE);D;KG;;340;;                      -  ;340;
4118808;Peabiru;4303;Campo Mourão;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;16;25.469,76;0;
4118808;Peabiru;4303;Campo Mourão;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;30;191.928,00;0;
4118808;Peabiru;4303;Campo Mourão;1650;ESCAROLA/CHICORIA;B;TON;0,2;2;;2.640,00;;2
4118808;Peabiru;4303;Campo Mourão;7312;ESTERCO DE POEDEIRA;D;TON;;2900;;359.194,00;;2900
4118808;Peabiru;4303;Campo Mourão;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;16930;;1.038.486,20;;16930
4118808;Peabiru;4303;Campo Mourão;92;FEIJAO SAFRA DAS AGUAS;A;TON;50;74,35;;156.965,49;;74,35
4118808;Peabiru;4303;Campo Mourão;2141;FEIJAO-VAGEM;B;TON;1;10;;18.400,00;;10
4118808;Peabiru;4303;Campo Mourão;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;467227,09;2803363;20.907.481,25;467227,09;
4118808;Peabiru;4303;Campo Mourão;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;5500;3000;62.832,00;5500;
4118808;Peabiru;4303;Campo Mourão;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;20000;12000;171.072,00;20000;
4118808;Peabiru;4303;Campo Mourão;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;200000;50000;95.200,00;200000;
4118808;Peabiru;4303;Campo Mourão;7017;GARROTES;D;CAB;;;700;1.117.718,00;0;
4118808;Peabiru;4303;Campo Mourão;3001;GRAMADO;F;M2;;1700000;;6.749.000,00;;1700000
4118808;Peabiru;4303;Campo Mourão;1561;LARANJA;C;TON;5;100;;55.737,00;;100
4118808;Peabiru;4303;Campo Mourão;7014;LEITE;D;MLT;;3600;;4.356.000,00;;3600
4118808;Peabiru;4303;Campo Mourão;1562;LIMAO;C;TON;2;4;;6.400,00;;4
4118808;Peabiru;4303;Campo Mourão;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;42000;;1.160.460,00;;42000
4118808;Peabiru;4303;Campo Mourão;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;1100;50000;;4.685.500,00;;50000
4118808;Peabiru;4303;Campo Mourão;5220;MADEIRAS - LENHA;E;M3;;41000;;1.168.910,00;;41000
4118808;Peabiru;4303;Campo Mourão;203;MANDIOCA CONSUMO (HUMANO);A;TON;5;100;;87.000,00;;100
4118808;Peabiru;4303;Campo Mourão;201;MANDIOCA INDUSTRIA;A;TON;250;5500;;3.014.220,00;;5500
4118808;Peabiru;4303;Campo Mourão;1803;MARACUJA;C;TON;1;15;;35.550,00;;15
4118808;Peabiru;4303;Campo Mourão;7200;MEL;D;KG;;3500;;54.005,00;;3500
4118808;Peabiru;4303;Campo Mourão;1807;MELANCIA;C;TON;7;140;;98.000,00;;140
4118808;Peabiru;4303;Campo Mourão;1806;MELAO;C;TON;5;100;;194.000,00;;100
4118808;Peabiru;4303;Campo Mourão;199;MILHO SAFRA NORMAL;A;TON;716;7804,4;;2.801.779,60;;7804,4
4118808;Peabiru;4303;Campo Mourão;198;MILHO SAFRINHA;A;TON;21630;125497,27;;46.016.083,99;;125497,27
4118808;Peabiru;4303;Campo Mourão;3853;MILHO VERDE (espiga);B;UNI;5,5;330000;;115.500,00;;330000
4118808;Peabiru;4303;Campo Mourão;1805;MORANGO (moranguinho);C;TON;0,5;5;;33.796,00;;5
4118808;Peabiru;4303;Campo Mourão;7070;MUARES;D;CAB;;;5;11.028,60;0;
4118808;Peabiru;4303;Campo Mourão;7018;NOVILHAS;D;CAB;;;889;1.332.868,81;0;
4118808;Peabiru;4303;Campo Mourão;7080;OVINOS (PARA CORTE);D;KG;;326;180;40.905,00;326;
4118808;Peabiru;4303;Campo Mourão;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;1300500;;3.225.240,00;;1300500
4118808;Peabiru;4303;Campo Mourão;3500;PASTAGENS E FORRAGENS;D;HA;3850;;;                      -  ;0;
4118808;Peabiru;4303;Campo Mourão;2353;PEPINO;B;TON;1,5;15;;17.355,90;;15
4118808;Peabiru;4303;Campo Mourão;7130;PERU (PARA CORTE);D;KG;;80;50;1.752,00;80;
4118808;Peabiru;4303;Campo Mourão;2350;PIMENTAO;B;TON;0,1;1;;1.376,92;;1
4118808;Peabiru;4303;Campo Mourão;2370;QUIABO;B;TON;2;40;;113.200,00;;40
4118808;Peabiru;4303;Campo Mourão;2390;REPOLHO;B;TON;0,5;10;;3.467,90;;10
4118808;Peabiru;4303;Campo Mourão;3090;ROSEIRA (ROSAS);F;DZ;;200000;;1.794.000,00;;200000
4118808;Peabiru;4303;Campo Mourão;70;RUCULA;B;TON;0,2;2;;10.304,90;;2
4118808;Peabiru;4303;Campo Mourão;2420;SALSA (SALSINHA);B;TON;0,1;1;;4.480,00;;1
4118808;Peabiru;4303;Campo Mourão;4641;SEMENTE DE AVEIA PRETA;A;TON;;146,3;;1.612,23;;146,3
4118808;Peabiru;4303;Campo Mourão;4090;SEMENTE DE SOJA;A;TON;;920,7;;49.008,86;;920,7
4118808;Peabiru;4303;Campo Mourão;4095;SEMENTE DE TRIGO;A;TON;;202,4;;11.425,48;;202,4
4118808;Peabiru;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;17200;;2.302.908,00;;17200
4118808;Peabiru;4303;Campo Mourão;3509;SILAGEM OUTRAS (SECA);D;TON;15;750;;107.385,00;;750
4118808;Peabiru;4303;Campo Mourão;302;SOJA SAFRA NORMAL;A;TON;26450;99663,6;;101.922.973,81;;99663,6
4118808;Peabiru;4303;Campo Mourão;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;9740;1.104.321,20;0;
