city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2;year
4103958;Campina do Simão;9401;Guarapuava;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;31300;;71990;;31300;2018
4103958;Campina do Simão;9401;Guarapuava;3500;PASTAGENS E FORRAGENS;D;HA;5700;;;0;0;;2018
4103958;Campina do Simão;9401;Guarapuava;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;5500;44495;;0;2018
4103958;Campina do Simão;9401;Guarapuava;1860;PESSEGO;C;TON;4;22;;69520;;22;2018
4103958;Campina do Simão;9401;Guarapuava;1862;PINHAO;E;KG;;24000;;65280;;24000;2018
4103958;Campina do Simão;9401;Guarapuava;2390;REPOLHO;B;TON;4;95;;34200;;95;2018
4103958;Campina do Simão;9401;Guarapuava;2420;SALSA (SALSINHA);B;TON;0;2;;11420;;2;2018
4103958;Campina do Simão;9401;Guarapuava;4100;SEMENTE DE AVEIA BRANCA;A;TON;;85;;2415;;85;2018
4103958;Campina do Simão;9401;Guarapuava;4059;SEMENTE DE CEVADA;A;TON;;120;;11414;;120;2018
4103958;Campina do Simão;9401;Guarapuava;4090;SEMENTE DE SOJA;A;TON;;1850;;107467;;1850;2018
4103958;Campina do Simão;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;780;31980;;5304523;;31980;2018
4103958;Campina do Simão;9401;Guarapuava;302;SOJA SAFRA NORMAL;A;TON;10100;34643;;40249277;;34643;2018
4103958;Campina do Simão;9401;Guarapuava;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;130;14812;0;;2018
4103958;Campina do Simão;9401;Guarapuava;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;13500;1536300;0;;2018
4103958;Campina do Simão;9401;Guarapuava;7096;SUINOS-RACA  (PARA ABATE);D;KG;;4900;1250;411000;4900;;2018
4103958;Campina do Simão;9401;Guarapuava;7511;TAMBACU;D;KG;;;200;1382;;0;2018
4103958;Campina do Simão;9401;Guarapuava;1563;TANGERINA PONKAN;C;TON;1;15;;11550;;15;2018
4103958;Campina do Simão;9401;Guarapuava;7519;TILAPIA;D;KG;;;3000;14730;;0;2018
4103958;Campina do Simão;9401;Guarapuava;2456;TOMATE SAFRAO;B;TON;1;19;;41494;;19;2018
4103958;Campina do Simão;9401;Guarapuava;5255;TORA P/ PROCESSO;E;M3;;3000;;192300;;3000;2018
4103958;Campina do Simão;9401;Guarapuava;7007;TOURO PO (REPROD. P/GADO DE CORTE);D;CAB;;;10;74782;0;;2018
4103958;Campina do Simão;9401;Guarapuava;7019;TOUROS;D;CAB;;;30;94731;0;;2018
4103958;Campina do Simão;9401;Guarapuava;7507;TRAIRA;D;KG;;;300;2070;;0;2018
4103958;Campina do Simão;9401;Guarapuava;330;TRIGO;A;TON;1100;2330;;1740906;;2330;2018
4103958;Campina do Simão;9401;Guarapuava;335;TRIGUILHO;A;TON;;200;;80134;;200;2018
4103958;Campina do Simão;9401;Guarapuava;340;TRITICALE;A;TON;250;700;;413231;;700;2018
4103958;Campina do Simão;9401;Guarapuava;1921;UVA DE MESA;C;TON;2;11;;47080;;11;2018
4103958;Campina do Simão;9401;Guarapuava;1922;UVA VINIFERA;C;TON;4;24;;73349;;24;2018
4103958;Campina do Simão;9401;Guarapuava;7025;VACA (PARA CORTE);D;KG;;;1080;2053759;0;;2018
4103958;Campina do Simão;9401;Guarapuava;7024;VACA (PARA CRIA);D;CAB;;;350;663576;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;2002;ABOBORA (seca/madura);B;TON;4;80;;73600;;80;2018
4104006;Campina Grande do Sul;6902;Curitiba;2016;ABOBRINHA VERDE;B;TON;15;345;;303600;;345;2018
4104006;Campina Grande do Sul;6902;Curitiba;2010;ALCACHOFRA (fruto);B;TON;3;30;;111900;;30;2018
4104006;Campina Grande do Sul;6902;Curitiba;2001;ALFACE;B;TON;25;525;;622419;;525;2018
4104006;Campina Grande do Sul;6902;Curitiba;2005;ALHO PORRO;B;TON;1;10;;31100;;10;2018
4104006;Campina Grande do Sul;6902;Curitiba;5405;ALYSSUM;F;CX;;4000;;28400;;4000;2018
4104006;Campina Grande do Sul;6902;Curitiba;1504;AMEIXA;C;TON;3;30;;82050;;30;2018
4104006;Campina Grande do Sul;6902;Curitiba;7516;BAGRE;D;KG;;;4000;25520;;0;2018
4104006;Campina Grande do Sul;6902;Curitiba;1520;BANANA;C;TON;1;40;;24582;;40;2018
4104006;Campina Grande do Sul;6902;Curitiba;2044;BATATA DOCE;B;TON;3;60;;76800;;60;2018
4104006;Campina Grande do Sul;6902;Curitiba;3012;BEGONIA DO SOL;F;UNI;;3000;;1800;;3000;2018
4104006;Campina Grande do Sul;6902;Curitiba;5360;BEIJO AMERICANO;F;CX;;20000;;154600;;20000;2018
4104006;Campina Grande do Sul;6902;Curitiba;2042;BERINJELA;B;TON;3;60;;43200;;60;2018
4104006;Campina Grande do Sul;6902;Curitiba;2043;BETERRABA;B;TON;3;45;;48796;;45;2018
4104006;Campina Grande do Sul;6902;Curitiba;7016;BEZERRAS;D;CAB;;;50;46275;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7015;BEZERROS;D;CAB;;;100;114051;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7010;BOVINOS (BOI GORDO);D;KG;;2474;195;425387;2474;;2018
4104006;Campina Grande do Sul;6902;Curitiba;2041;BROCOLOS;B;TON;8;160;;321600;;160;2018
4104006;Campina Grande do Sul;6902;Curitiba;7020;BUBALINOS (PARA CORTE);D;KG;;446;149;314684;446;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7040;CAPRINOS (PARA CORTE);D;KG;;700;190;60055;700;;2018
4104006;Campina Grande do Sul;6902;Curitiba;1556;CAQUI;C;TON;50;500;;1247000;;500;2018
4104006;Campina Grande do Sul;6902;Curitiba;7517;CARPA;D;KG;;;10000;60600;;0;2018
4104006;Campina Grande do Sul;6902;Curitiba;2091;CEBOLINHA (cheiro verde);B;TON;1;20;;86600;;20;2018
4104006;Campina Grande do Sul;6902;Curitiba;5390;CELOSIA PLUMOSA;F;CX;;800;;5760;;800;2018
4104006;Campina Grande do Sul;6902;Curitiba;2086;CHUCHU;B;TON;15;750;;759203;;750;2018
4104006;Campina Grande do Sul;6902;Curitiba;5385;CINERARIA;F;CX;;2000;;14340;;2000;2018
4104006;Campina Grande do Sul;6902;Curitiba;2095;COGUMELO CHAMPIGNON;B;KG;;3000;;47160;;3000;2018
4104006;Campina Grande do Sul;6902;Curitiba;2096;COGUMELO SHIITAKI;B;KG;;2000;;63680;;2000;2018
4104006;Campina Grande do Sul;6902;Curitiba;2080;COUVE;B;TON;4;40;;80800;;40;2018
4104006;Campina Grande do Sul;6902;Curitiba;2092;COUVE CHINESA;B;TON;4;96;;70080;;96;2018
4104006;Campina Grande do Sul;6902;Curitiba;2081;COUVE-FLOR;B;TON;6;153;;657518;;153;2018
4104006;Campina Grande do Sul;6902;Curitiba;80;ERVA-MATE (em folha);E;TON;15;45;;49977;;45;2018
4104006;Campina Grande do Sul;6902;Curitiba;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1350;;62721;;1350;2018
4104006;Campina Grande do Sul;6902;Curitiba;93;FEIJAO SAFRA DA SECA;A;TON;15;23;;36180;;23;2018
4104006;Campina Grande do Sul;6902;Curitiba;92;FEIJAO SAFRA DAS AGUAS;A;TON;350;840;;1366823;;840;2018
4104006;Campina Grande do Sul;6902;Curitiba;2141;FEIJAO-VAGEM;B;TON;1;18;;31140;;18;2018
4104006;Campina Grande do Sul;6902;Curitiba;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;10000;12000;375480;10000;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7017;GARROTES;D;CAB;;;250;396248;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;3152;GERBERA;F;DZ;;500;;4375;;500;2018
4104006;Campina Grande do Sul;6902;Curitiba;3001;GRAMADO;F;M2;;60000;;258600;;60000;2018
4104006;Campina Grande do Sul;6902;Curitiba;555;KIWI;C;TON;1;15;;51000;;15;2018
4104006;Campina Grande do Sul;6902;Curitiba;7083;LA;D;KG;;1290;;3535;;1290;2018
4104006;Campina Grande do Sul;6902;Curitiba;7014;LEITE;D;MLT;;703;;906870;;703;2018
4104006;Campina Grande do Sul;6902;Curitiba;7047;LEITE DE BUFALA;D;LIT;;10400;;14976;;10400;2018
4104006;Campina Grande do Sul;6902;Curitiba;7045;LEITE DE CABRA;D;LIT;;29300;;115735;;29300;2018
4104006;Campina Grande do Sul;6902;Curitiba;5265;MADEIRAS - EM TORA P/LAMINADORA - PINUS;E;M3;;14400;;1762560;;14400;2018
4104006;Campina Grande do Sul;6902;Curitiba;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;17280;;457229;;17280;2018
4104006;Campina Grande do Sul;6902;Curitiba;5250;MADEIRAS - EM TORA P/PAPEL E CELULOSE;E;M3;;11520;;738432;;11520;2018
4104006;Campina Grande do Sul;6902;Curitiba;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;1500;23925;;2130282;;23925;2018
4104006;Campina Grande do Sul;6902;Curitiba;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;3000;50880;;4961309;;50880;2018
4104006;Campina Grande do Sul;6902;Curitiba;5220;MADEIRAS - LENHA;E;M3;;19575;;590382;;19575;2018
4104006;Campina Grande do Sul;6902;Curitiba;203;MANDIOCA CONSUMO (HUMANO);A;TON;30;570;;495900;;570;2018
4104006;Campina Grande do Sul;6902;Curitiba;3045;MARGARIDA;F;MCO;;300;;4674;;300;2018
4104006;Campina Grande do Sul;6902;Curitiba;3400;MATA NATIVA;E;HA;23000;;;0;;0;2018
4104006;Campina Grande do Sul;6902;Curitiba;7200;MEL;D;KG;;6000;;76080;;6000;2018
4104006;Campina Grande do Sul;6902;Curitiba;1807;MELANCIA;C;TON;2;50;;41500;;50;2018
4104006;Campina Grande do Sul;6902;Curitiba;199;MILHO SAFRA NORMAL;A;TON;800;5946;;3036240;;5946;2018
4104006;Campina Grande do Sul;6902;Curitiba;3853;MILHO VERDE (espiga);B;UNI;18;900000;;432000;;900000;2018
4104006;Campina Grande do Sul;6902;Curitiba;2300;MORANGA;B;TON;1;20;;14200;;20;2018
4104006;Campina Grande do Sul;6902;Curitiba;1805;MORANGO (moranguinho);C;TON;3;105;;588945;;105;2018
4104006;Campina Grande do Sul;6902;Curitiba;4757;MUDA DE AMOR PERFEITO;F;CX;;1800;;12474;;1800;2018
4104006;Campina Grande do Sul;6902;Curitiba;4762;MUDA DE TAGETE;F;CX;;1600;;13552;;1600;2018
4104006;Campina Grande do Sul;6902;Curitiba;7018;NOVILHAS;D;CAB;;;250;347078;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7080;OVINOS (PARA CORTE);D;KG;;1500;330;102577;1500;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7081;OVINOS < 6 MESES;D;KG;;;225;52792;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;52000;;119600;;52000;2018
4104006;Campina Grande do Sul;6902;Curitiba;3500;PASTAGENS E FORRAGENS;D;HA;2500;;;0;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;2353;PEPINO;B;TON;5;80;;98932;;80;2018
4104006;Campina Grande do Sul;6902;Curitiba;1861;PERA;C;TON;5;80;;144800;;80;2018
4104006;Campina Grande do Sul;6902;Curitiba;1860;PESSEGO;C;TON;10;120;;379200;;120;2018
4104006;Campina Grande do Sul;6902;Curitiba;2350;PIMENTAO;B;TON;2;70;;113184;;70;2018
4104006;Campina Grande do Sul;6902;Curitiba;1862;PINHAO;E;KG;;10500;;28560;;10500;2018
4104006;Campina Grande do Sul;6902;Curitiba;3019;PORTULACA;F;CX;;6000;;43980;;6000;2018
4104006;Campina Grande do Sul;6902;Curitiba;2391;RABANETE;B;TON;1;14;;27300;;14;2018
4104006;Campina Grande do Sul;6902;Curitiba;2390;REPOLHO;B;TON;6;240;;86400;;240;2018
4104006;Campina Grande do Sul;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;10;500;;82935;;500;2018
4104006;Campina Grande do Sul;6902;Curitiba;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;1400;194964;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1200;1000;328800;1200;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7519;TILAPIA;D;KG;;;20000;98200;;0;2018
4104006;Campina Grande do Sul;6902;Curitiba;2456;TOMATE SAFRAO;B;TON;5;235;;513219;;235;2018
4104006;Campina Grande do Sul;6902;Curitiba;7019;TOUROS;D;CAB;;;30;94731;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;1922;UVA VINIFERA;C;TON;5;60;;183372;;60;2018
4104006;Campina Grande do Sul;6902;Curitiba;7025;VACA (PARA CORTE);D;KG;;;100;190743;0;;2018
4104006;Campina Grande do Sul;6902;Curitiba;7024;VACA (PARA CRIA);D;CAB;;;20;37919;0;;2018
4104055;Campo Bonito;4808;Cascavel;1502;ABACATE;C;TON;1;20;;37180;;20;2018
4104055;Campo Bonito;4808;Cascavel;1501;ABACAXI;C;TON;1;14;;17920;;14;2018
4104055;Campo Bonito;4808;Cascavel;2002;ABOBORA (seca/madura);B;TON;10;250;;230000;;250;2018
4104055;Campo Bonito;4808;Cascavel;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;3;57;;35910;;57;2018
4104055;Campo Bonito;4808;Cascavel;2016;ABOBRINHA VERDE;B;TON;4;73;;64240;;73;2018
4104055;Campo Bonito;4808;Cascavel;2006;AGRIAO AQUATICO;B;TON;0;1;;2160;;1;2018
4104055;Campo Bonito;4808;Cascavel;2001;ALFACE;B;TON;8;160;;189690;;160;2018
4104055;Campo Bonito;4808;Cascavel;2004;ALHO;B;TON;1;4;;24458;;4;2018
4104055;Campo Bonito;4808;Cascavel;2009;ALMEIRAO;B;TON;2;27;;72630;;27;2018
4104055;Campo Bonito;4808;Cascavel;1504;AMEIXA;C;TON;1;7;;19145;;7;2018
4104055;Campo Bonito;4808;Cascavel;12;AMENDOIM SAFRA DAS AGUAS;A;TON;5;10;;17372;;10;2018
4104055;Campo Bonito;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;5;20;;15597;;20;2018
4104055;Campo Bonito;4808;Cascavel;3521;AVEIA PRETA (GRAO);A;TON;1000;1300;;410150;;1300;2018
4104055;Campo Bonito;4808;Cascavel;7516;BAGRE;D;KG;;;2000;12760;;0;2018
4104055;Campo Bonito;4808;Cascavel;1520;BANANA;C;TON;5;110;;67601;;110;2018
4104055;Campo Bonito;4808;Cascavel;2044;BATATA DOCE;B;TON;10;222;;284160;;222;2018
4104055;Campo Bonito;4808;Cascavel;2045;BATATA SALSA;B;TON;0;3;;4188;;3;2018
4104055;Campo Bonito;4808;Cascavel;2042;BERINJELA;B;TON;1;20;;14400;;20;2018
4104055;Campo Bonito;4808;Cascavel;2043;BETERRABA;B;TON;2;46;;49880;;46;2018
4104055;Campo Bonito;4808;Cascavel;7016;BEZERRAS;D;CAB;;;1308;1210541;0;;2018
4104055;Campo Bonito;4808;Cascavel;7015;BEZERROS;D;CAB;;;3158;3601731;0;;2018
4104055;Campo Bonito;4808;Cascavel;7210;BICHO DA SEDA (CASULO);D;TON;8;7;;128011;;7;2018
4104055;Campo Bonito;4808;Cascavel;7010;BOVINOS (BOI GORDO);D;KG;;27467;1496;3961605;27467;;2018
4104055;Campo Bonito;4808;Cascavel;2041;BROCOLOS;B;TON;1;4;;8040;;4;2018
4104055;Campo Bonito;4808;Cascavel;3857;BUCHA VEGETAL;A;UNI;1;6000;;7560;;6000;2018
4104055;Campo Bonito;4808;Cascavel;7310;CAMA DE AVIARIO;D;TON;;4080;;375482;;4080;2018
4104055;Campo Bonito;4808;Cascavel;41;CANA-DE-ACUCAR;A;TON;10;600;;39774;;600;2018
4104055;Campo Bonito;4808;Cascavel;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;4250;59000;;4060970;;59000;2018
4104055;Campo Bonito;4808;Cascavel;7040;CAPRINOS (PARA CORTE);D;KG;;350;800;182624;350;;2018
4104055;Campo Bonito;4808;Cascavel;1556;CAQUI;C;TON;1;9;;22446;;9;2018
4104055;Campo Bonito;4808;Cascavel;2089;CARA;B;TON;1;10;;19300;;10;2018
4104055;Campo Bonito;4808;Cascavel;7517;CARPA;D;KG;;;4000;24240;;0;2018
4104055;Campo Bonito;4808;Cascavel;570;CAXI;B;TON;1;8;;11840;;8;2018
4104055;Campo Bonito;4808;Cascavel;2091;CEBOLINHA (cheiro verde);B;TON;1;4;;17320;;4;2018
4104055;Campo Bonito;4808;Cascavel;2088;CENOURA;B;TON;2;50;;56261;;50;2018
4104055;Campo Bonito;4808;Cascavel;2086;CHUCHU;B;TON;3;62;;62761;;62;2018
4104055;Campo Bonito;4808;Cascavel;7145;CODORNA MATRIZ (DESCARTE);D;KG;;250;250;271;250;;2018
4104055;Campo Bonito;4808;Cascavel;2080;COUVE;B;TON;2;33;;66660;;33;2018
4104055;Campo Bonito;4808;Cascavel;2092;COUVE CHINESA;B;TON;1;14;;10220;;14;2018
4104055;Campo Bonito;4808;Cascavel;2081;COUVE-FLOR;B;TON;2;11;;47273;;11;2018
4104055;Campo Bonito;4808;Cascavel;7455;EQUINOS (PARA CORTE);D;KG;;1000;;0;1000;;2018
4104055;Campo Bonito;4808;Cascavel;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;15;25133;0;;2018
4104055;Campo Bonito;4808;Cascavel;80;ERVA-MATE (em folha);E;TON;180;1118;;1241640;;1118;2018
4104055;Campo Bonito;4808;Cascavel;2110;ERVILHA;B;TON;1;7;;51590;;7;2018
4104055;Campo Bonito;4808;Cascavel;1650;ESCAROLA/CHICORIA;B;TON;1;9;;10115;;9;2018
4104055;Campo Bonito;4808;Cascavel;2111;ESPINAFRE;B;TON;0;6;;20130;;6;2018
4104055;Campo Bonito;4808;Cascavel;7312;ESTERCO DE POEDEIRA;D;TON;;30;;3800;;30;2018
4104055;Campo Bonito;4808;Cascavel;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;8680;;403273;;8680;2018
4104055;Campo Bonito;4808;Cascavel;93;FEIJAO SAFRA DA SECA;A;TON;500;558;;885451;;558;2018
4104055;Campo Bonito;4808;Cascavel;92;FEIJAO SAFRA DAS AGUAS;A;TON;450;670;;1089553;;670;2018
4104055;Campo Bonito;4808;Cascavel;2141;FEIJAO-VAGEM;B;TON;3;24;;41520;;24;2018
4104055;Campo Bonito;4808;Cascavel;1690;FIGO;C;TON;2;16;;97120;;16;2018
4104055;Campo Bonito;4808;Cascavel;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;443310;2659860;23430175;443310;;2018
4104055;Campo Bonito;4808;Cascavel;91;FUMO;A;TON;8;12;;108456;;12;2018
4104055;Campo Bonito;4808;Cascavel;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;3000;9000;279720;3000;;2018
4104055;Campo Bonito;4808;Cascavel;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;20000;40000;959560;20000;;2018
4104055;Campo Bonito;4808;Cascavel;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;2500;2125;3315;2500;;2018
4104055;Campo Bonito;4808;Cascavel;7017;GARROTES;D;CAB;;;2797;4433217;0;;2018
4104055;Campo Bonito;4808;Cascavel;1720;GOIABA;C;TON;1;9;;16020;;9;2018
4104055;Campo Bonito;4808;Cascavel;2220;INHAME;B;TON;0;2;;2420;;2;2018
4104055;Campo Bonito;4808;Cascavel;1780;JABUTICABA;C;TON;1;11;;29370;;11;2018
4104055;Campo Bonito;4808;Cascavel;7083;LA;D;KG;;800;;2192;;800;2018
4104055;Campo Bonito;4808;Cascavel;1561;LARANJA;C;TON;8;72;;43528;;72;2018
4104055;Campo Bonito;4808;Cascavel;7014;LEITE;D;MLT;;9750;;12577500;;9750;2018
4104055;Campo Bonito;4808;Cascavel;1562;LIMAO;C;TON;2;16;;24160;;16;2018
4104055;Campo Bonito;4808;Cascavel;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;790;11280;;1004371;;11280;2018
4104055;Campo Bonito;4808;Cascavel;602;MADEIRAS - EM TORA P/SERRARIA - PINHEIRO DO PARANA;E;M3;;46800;;11805768;;46800;2018
4104055;Campo Bonito;4808;Cascavel;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;1540;76250;;7435138;;76250;2018
4104055;Campo Bonito;4808;Cascavel;5220;MADEIRAS - LENHA;E;M3;;36000;;1085760;;36000;2018
4104055;Campo Bonito;4808;Cascavel;1802;MAMAO;C;TON;1;16;;20960;;16;2018
4104055;Campo Bonito;4808;Cascavel;203;MANDIOCA CONSUMO (HUMANO);A;TON;8;184;;160080;;184;2018
4104055;Campo Bonito;4808;Cascavel;201;MANDIOCA INDUSTRIA;A;TON;42;966;;442863;;966;2018
4104055;Campo Bonito;4808;Cascavel;1800;MANGA;C;TON;3;48;;69168;;48;2018
4104055;Campo Bonito;4808;Cascavel;1803;MARACUJA;C;TON;1;9;;21060;;9;2018
4104055;Campo Bonito;4808;Cascavel;7120;MARRECO (PARA CORTE);D;KG;;850;1600;21280;850;;2018
4104055;Campo Bonito;4808;Cascavel;3400;MATA NATIVA;E;HA;4750;;;0;;0;2018
4104055;Campo Bonito;4808;Cascavel;7200;MEL;D;KG;;6000;;76080;;6000;2018
4104055;Campo Bonito;4808;Cascavel;1807;MELANCIA;C;TON;4;60;;49800;;60;2018
4104055;Campo Bonito;4808;Cascavel;1806;MELAO;C;TON;1;7;;11440;;7;2018
4104055;Campo Bonito;4808;Cascavel;199;MILHO SAFRA NORMAL;A;TON;400;3980;;2032467;;3980;2018
4104055;Campo Bonito;4808;Cascavel;198;MILHO SAFRINHA;A;TON;3500;18550;;9172975;;18550;2018
4104055;Campo Bonito;4808;Cascavel;3853;MILHO VERDE (espiga);B;UNI;12;365000;;175200;;365000;2018
4104055;Campo Bonito;4808;Cascavel;197;MILHO-PIPOCA;A;TON;6;22;;17079;;22;2018
4104055;Campo Bonito;4808;Cascavel;2300;MORANGA;B;TON;3;58;;41180;;58;2018
4104055;Campo Bonito;4808;Cascavel;1805;MORANGO (moranguinho);C;TON;2;38;;213142;;38;2018
4104055;Campo Bonito;4808;Cascavel;1831;NECTARINA;C;TON;1;8;;20960;;8;2018
4104055;Campo Bonito;4808;Cascavel;7018;NOVILHAS;D;CAB;;;830;1152297;0;;2018
4104055;Campo Bonito;4808;Cascavel;7080;OVINOS (PARA CORTE);D;KG;;1500;1200;353376;1500;;2018
4104055;Campo Bonito;4808;Cascavel;7106;OVOS DE CODORNA (PARA CONSUMO);D;DZ;;3125;;2188;;3125;2018
4104055;Campo Bonito;4808;Cascavel;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;74000;;170200;;74000;2018
4104055;Campo Bonito;4808;Cascavel;7518;PACU;D;KG;;;2200;15092;;0;2018
4104055;Campo Bonito;4808;Cascavel;2353;PEPINO;B;TON;4;66;;81619;;66;2018
4104055;Campo Bonito;4808;Cascavel;1861;PERA;C;TON;1;9;;16290;;9;2018
4104055;Campo Bonito;4808;Cascavel;1860;PESSEGO;C;TON;5;35;;110600;;35;2018
4104055;Campo Bonito;4808;Cascavel;7508;PIAUCU;D;KG;;;500;3265;;0;2018
4104055;Campo Bonito;4808;Cascavel;2352;PIMENTA;B;TON;1;6;;21505;;6;2018
4104055;Campo Bonito;4808;Cascavel;2350;PIMENTAO;B;TON;1;10;;16169;;10;2018
4104055;Campo Bonito;4808;Cascavel;2370;QUIABO;B;TON;2;20;;50000;;20;2018
4104055;Campo Bonito;4808;Cascavel;2391;RABANETE;B;TON;1;8;;15600;;8;2018
4104055;Campo Bonito;4808;Cascavel;2390;REPOLHO;B;TON;5;100;;36000;;100;2018
4104055;Campo Bonito;4808;Cascavel;5311;RESIDUOS FLORESTAIS;E;TON;;22000;;309320;;22000;2018
4104055;Campo Bonito;4808;Cascavel;70;RUCULA;B;TON;1;6;;27366;;6;2018
4104055;Campo Bonito;4808;Cascavel;2420;SALSA (SALSINHA);B;TON;1;4;;22840;;4;2018
4104055;Campo Bonito;4808;Cascavel;4090;SEMENTE DE SOJA;A;TON;;3385;;196606;;3385;2018
4104055;Campo Bonito;4808;Cascavel;4095;SEMENTE DE TRIGO;A;TON;;2864;;213968;;2864;2018
4104055;Campo Bonito;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1700;73500;;12191445;;73500;2018
4104055;Campo Bonito;4808;Cascavel;302;SOJA SAFRA NORMAL;A;TON;24535;85873;;99769247;;85873;2018
4104055;Campo Bonito;4808;Cascavel;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;1000;132930;0;;2018
4104055;Campo Bonito;4808;Cascavel;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;7450;847810;0;;2018
4104055;Campo Bonito;4808;Cascavel;7096;SUINOS-RACA  (PARA ABATE);D;KG;;2850;3300;1152855;2850;;2018
4104055;Campo Bonito;4808;Cascavel;7511;TAMBACU;D;KG;;;500;3455;;0;2018
4104055;Campo Bonito;4808;Cascavel;1516;TANGERINA MONTENEGRINA;C;TON;4;57;;58710;;57;2018
4104055;Campo Bonito;4808;Cascavel;1515;TANGERINA MURCOTE;C;TON;1;10;;8800;;10;2018
4104055;Campo Bonito;4808;Cascavel;1563;TANGERINA PONKAN;C;TON;3;52;;40040;;52;2018
4104055;Campo Bonito;4808;Cascavel;7519;TILAPIA;D;KG;;;145000;711950;;0;2018
4104055;Campo Bonito;4808;Cascavel;2459;TOMATE CEREJA;B;TON;0;6;;21960;;6;2018
4104055;Campo Bonito;4808;Cascavel;2457;TOMATE RISCO;B;TON;2;90;;199605;;90;2018
4104055;Campo Bonito;4808;Cascavel;2456;TOMATE SAFRAO;B;TON;2;80;;174713;;80;2018
4104055;Campo Bonito;4808;Cascavel;7019;TOUROS;D;CAB;;;295;931522;0;;2018
4104055;Campo Bonito;4808;Cascavel;330;TRIGO;A;TON;10000;37190;;27787252;;37190;2018
4104055;Campo Bonito;4808;Cascavel;1921;UVA DE MESA;C;TON;8;53;;224700;;53;2018
4104055;Campo Bonito;4808;Cascavel;7025;VACA (PARA CORTE);D;KG;;;2677;4993007;0;;2018
4104055;Campo Bonito;4808;Cascavel;7024;VACA (PARA CRIA);D;CAB;;;1715;3251520;0;;2018
4104055;Campo Bonito;4808;Cascavel;3854;VASSOURA (SECA C/SEMENTE);A;TON;4;16;;81920;;16;2018
4104105;Campo do Tenente;6902;Curitiba;2002;ABOBORA (seca/madura);B;TON;20;240;;220800;;240;2018
4104105;Campo do Tenente;6902;Curitiba;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;15;210;;132300;;210;2018
4104105;Campo do Tenente;6902;Curitiba;2016;ABOBRINHA VERDE;B;TON;10;170;;149600;;170;2018
4104105;Campo do Tenente;6902;Curitiba;2001;ALFACE;B;TON;3;30;;35567;;30;2018
4104105;Campo do Tenente;6902;Curitiba;2009;ALMEIRAO;B;TON;1;11;;29590;;11;2018
4104105;Campo do Tenente;6902;Curitiba;1504;AMEIXA;C;TON;10;150;;410250;;150;2018
4104105;Campo do Tenente;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;4;6;;4679;;6;2018
4104105;Campo do Tenente;6902;Curitiba;7516;BAGRE;D;KG;;;1400;8932;;0;2018
