code;variable;population;year;gender;level;group
4113205;20 a 24;1839;2020;woman;5;worker
4113205;25 a 29;1825;2020;woman;6;worker
4113205;30 a 34;1802;2020;woman;7;worker
4113205;35 a 39;1820;2020;woman;8;worker
4113205;40 a 44;1819;2020;woman;9;worker
4113205;45 a 49;1633;2020;woman;10;worker
4113205;50 a 54;1487;2020;woman;11;worker
4113205;55 a 59;1448;2020;woman;12;worker
4113205;60 a 64;1170;2020;woman;13;worker
4113205;> 65;2518;2020;woman;14;older
4113254;0 a 4;275;2020;woman;1;younger
4113254;5 a 9;246;2020;woman;2;younger
4113254;10 a 14;216;2020;woman;3;younger
4113254;15 a 19;247;2020;woman;4;worker
4113254;20 a 24;279;2020;woman;5;worker
4113254;25 a 29;268;2020;woman;6;worker
4113254;30 a 34;205;2020;woman;7;worker
4113254;35 a 39;219;2020;woman;8;worker
4113254;40 a 44;191;2020;woman;9;worker
4113254;45 a 49;179;2020;woman;10;worker
4113254;50 a 54;175;2020;woman;11;worker
4113254;55 a 59;159;2020;woman;12;worker
4113254;60 a 64;112;2020;woman;13;worker
4113254;> 65;265;2020;woman;14;older
4113304;0 a 4;1117;2020;woman;1;younger
4113304;5 a 9;1074;2020;woman;2;younger
4113304;10 a 14;972;2020;woman;3;younger
4113304;15 a 19;1135;2020;woman;4;worker
4113304;20 a 24;1340;2020;woman;5;worker
4113304;25 a 29;1416;2020;woman;6;worker
4113304;30 a 34;1197;2020;woman;7;worker
4113304;35 a 39;1130;2020;woman;8;worker
4113304;40 a 44;1088;2020;woman;9;worker
4113304;45 a 49;1060;2020;woman;10;worker
4113304;50 a 54;1028;2020;woman;11;worker
4113304;55 a 59;929;2020;woman;12;worker
4113304;60 a 64;807;2020;woman;13;worker
4113304;> 65;1913;2020;woman;14;older
4113403;0 a 4;113;2020;woman;1;younger
4113403;5 a 9;109;2020;woman;2;younger
4113403;10 a 14;98;2020;woman;3;younger
4113403;15 a 19;111;2020;woman;4;worker
4113403;20 a 24;134;2020;woman;5;worker
4113403;25 a 29;158;2020;woman;6;worker
4113403;30 a 34;136;2020;woman;7;worker
4113403;35 a 39;123;2020;woman;8;worker
4113403;40 a 44;155;2020;woman;9;worker
4113403;45 a 49;148;2020;woman;10;worker
4113403;50 a 54;131;2020;woman;11;worker
4113403;55 a 59;136;2020;woman;12;worker
4113403;60 a 64;124;2020;woman;13;worker
4113403;> 65;354;2020;woman;14;older
4113429;0 a 4;105;2020;woman;1;younger
4113429;5 a 9;119;2020;woman;2;younger
4113429;10 a 14;115;2020;woman;3;younger
4113429;15 a 19;97;2020;woman;4;worker
4113429;20 a 24;101;2020;woman;5;worker
4113429;25 a 29;150;2020;woman;6;worker
4113429;30 a 34;126;2020;woman;7;worker
4113429;35 a 39;119;2020;woman;8;worker
4113429;40 a 44;114;2020;woman;9;worker
4113429;45 a 49;174;2020;woman;10;worker
4113429;50 a 54;188;2020;woman;11;worker
4113429;55 a 59;150;2020;woman;12;worker
4113429;60 a 64;147;2020;woman;13;worker
4113429;> 65;416;2020;woman;14;older
4113452;0 a 4;168;2020;woman;1;younger
4113452;5 a 9;174;2020;woman;2;younger
4113452;10 a 14;142;2020;woman;3;younger
4113452;15 a 19;115;2020;woman;4;worker
4113452;20 a 24;161;2020;woman;5;worker
4113452;25 a 29;200;2020;woman;6;worker
4113452;30 a 34;171;2020;woman;7;worker
4113452;35 a 39;154;2020;woman;8;worker
4113452;40 a 44;207;2020;woman;9;worker
4113452;45 a 49;225;2020;woman;10;worker
4113452;50 a 54;225;2020;woman;11;worker
4113452;55 a 59;186;2020;woman;12;worker
4113452;60 a 64;171;2020;woman;13;worker
4113452;> 65;388;2020;woman;14;older
4113502;0 a 4;732;2020;woman;1;younger
4113502;5 a 9;732;2020;woman;2;younger
4113502;10 a 14;708;2020;woman;3;younger
4113502;15 a 19;730;2020;woman;4;worker
4113502;20 a 24;832;2020;woman;5;worker
4113502;25 a 29;913;2020;woman;6;worker
4113502;30 a 34;887;2020;woman;7;worker
4113502;35 a 39;891;2020;woman;8;worker
4113502;40 a 44;785;2020;woman;9;worker
4113502;45 a 49;860;2020;woman;10;worker
4113502;50 a 54;788;2020;woman;11;worker
4113502;55 a 59;730;2020;woman;12;worker
4113502;60 a 64;622;2020;woman;13;worker
4113502;> 65;1398;2020;woman;14;older
4113601;0 a 4;131;2020;woman;1;younger
4113601;5 a 9;136;2020;woman;2;younger
4113601;10 a 14;133;2020;woman;3;younger
4113601;15 a 19;130;2020;woman;4;worker
4113601;20 a 24;154;2020;woman;5;worker
4113601;25 a 29;177;2020;woman;6;worker
4113601;30 a 34;164;2020;woman;7;worker
4113601;35 a 39;188;2020;woman;8;worker
4113601;40 a 44;168;2020;woman;9;worker
4113601;45 a 49;184;2020;woman;10;worker
4113601;50 a 54;184;2020;woman;11;worker
4113601;55 a 59;208;2020;woman;12;worker
4113601;60 a 64;140;2020;woman;13;worker
4113601;> 65;282;2020;woman;14;older
4113700;0 a 4;17211;2020;woman;1;younger
4113700;5 a 9;17115;2020;woman;2;younger
4113700;10 a 14;17758;2020;woman;3;younger
4113700;15 a 19;19391;2020;woman;4;worker
4113700;20 a 24;21202;2020;woman;5;worker
4113700;25 a 29;21534;2020;woman;6;worker
4113700;30 a 34;23083;2020;woman;7;worker
4113700;35 a 39;23000;2020;woman;8;worker
4113700;40 a 44;21682;2020;woman;9;worker
4113700;45 a 49;19009;2020;woman;10;worker
4113700;50 a 54;19711;2020;woman;11;worker
4113700;55 a 59;18825;2020;woman;12;worker
4113700;60 a 64;16653;2020;woman;13;worker
4113700;> 65;41951;2020;woman;14;older
4113734;0 a 4;267;2020;woman;1;younger
4113734;5 a 9;255;2020;woman;2;younger
4113734;10 a 14;220;2020;woman;3;younger
4113734;15 a 19;236;2020;woman;4;worker
4113734;20 a 24;256;2020;woman;5;worker
4113734;25 a 29;283;2020;woman;6;worker
4113734;30 a 34;285;2020;woman;7;worker
4113734;35 a 39;247;2020;woman;8;worker
4113734;40 a 44;237;2020;woman;9;worker
4113734;45 a 49;249;2020;woman;10;worker
4113734;50 a 54;253;2020;woman;11;worker
4113734;55 a 59;230;2020;woman;12;worker
4113734;60 a 64;165;2020;woman;13;worker
4113734;> 65;404;2020;woman;14;older
4113759;0 a 4;156;2020;woman;1;younger
4113759;5 a 9;157;2020;woman;2;younger
4113759;10 a 14;142;2020;woman;3;younger
4113759;15 a 19;172;2020;woman;4;worker
4113759;20 a 24;180;2020;woman;5;worker
4113759;25 a 29;192;2020;woman;6;worker
4113759;30 a 34;171;2020;woman;7;worker
4113759;35 a 39;180;2020;woman;8;worker
4113759;40 a 44;176;2020;woman;9;worker
4113759;45 a 49;213;2020;woman;10;worker
4113759;50 a 54;212;2020;woman;11;worker
4113759;55 a 59;206;2020;woman;12;worker
4113759;60 a 64;178;2020;woman;13;worker
4113759;> 65;398;2020;woman;14;older
4113809;0 a 4;137;2020;woman;1;younger
4113809;5 a 9;140;2020;woman;2;younger
4113809;10 a 14;136;2020;woman;3;younger
4113809;15 a 19;165;2020;woman;4;worker
4113809;20 a 24;200;2020;woman;5;worker
4113809;25 a 29;185;2020;woman;6;worker
4113809;30 a 34;162;2020;woman;7;worker
4113809;35 a 39;170;2020;woman;8;worker
4113809;40 a 44;164;2020;woman;9;worker
4113809;45 a 49;162;2020;woman;10;worker
4113809;50 a 54;196;2020;woman;11;worker
4113809;55 a 59;174;2020;woman;12;worker
4113809;60 a 64;95;2020;woman;13;worker
4113809;> 65;344;2020;woman;14;older
4113908;0 a 4;429;2020;woman;1;younger
4113908;5 a 9;412;2020;woman;2;younger
4113908;10 a 14;384;2020;woman;3;younger
4113908;15 a 19;452;2020;woman;4;worker
4113908;20 a 24;458;2020;woman;5;worker
4113908;25 a 29;562;2020;woman;6;worker
4113908;30 a 34;498;2020;woman;7;worker
4113908;35 a 39;503;2020;woman;8;worker
4113908;40 a 44;434;2020;woman;9;worker
4113908;45 a 49;420;2020;woman;10;worker
4113908;50 a 54;422;2020;woman;11;worker
4113908;55 a 59;384;2020;woman;12;worker
4113908;60 a 64;343;2020;woman;13;worker
4113908;> 65;763;2020;woman;14;older
4114005;0 a 4;420;2020;woman;1;younger
4114005;5 a 9;424;2020;woman;2;younger
4114005;10 a 14;394;2020;woman;3;younger
4114005;15 a 19;407;2020;woman;4;worker
4114005;20 a 24;501;2020;woman;5;worker
4114005;25 a 29;459;2020;woman;6;worker
4114005;30 a 34;457;2020;woman;7;worker
4114005;35 a 39;462;2020;woman;8;worker
4114005;40 a 44;472;2020;woman;9;worker
4114005;45 a 49;489;2020;woman;10;worker
4114005;50 a 54;514;2020;woman;11;worker
4114005;55 a 59;483;2020;woman;12;worker
4114005;60 a 64;398;2020;woman;13;worker
4114005;> 65;852;2020;woman;14;older
4114104;0 a 4;706;2020;woman;1;younger
4114104;5 a 9;713;2020;woman;2;younger
4114104;10 a 14;663;2020;woman;3;younger
4114104;15 a 19;737;2020;woman;4;worker
4114104;20 a 24;899;2020;woman;5;worker
4114104;25 a 29;919;2020;woman;6;worker
4114104;30 a 34;894;2020;woman;7;worker
4114104;35 a 39;810;2020;woman;8;worker
4114104;40 a 44;797;2020;woman;9;worker
4114104;45 a 49;772;2020;woman;10;worker
4114104;50 a 54;808;2020;woman;11;worker
4114104;55 a 59;707;2020;woman;12;worker
4114104;60 a 64;593;2020;woman;13;worker
4114104;> 65;1422;2020;woman;14;older
4114203;0 a 4;1025;2020;woman;1;younger
4114203;5 a 9;1021;2020;woman;2;younger
4114203;10 a 14;1000;2020;woman;3;younger
4114203;15 a 19;1159;2020;woman;4;worker
4114203;20 a 24;1329;2020;woman;5;worker
4114203;25 a 29;1367;2020;woman;6;worker
4114203;30 a 34;1396;2020;woman;7;worker
4114203;35 a 39;1348;2020;woman;8;worker
4114203;40 a 44;1291;2020;woman;9;worker
4114203;45 a 49;1395;2020;woman;10;worker
4114203;50 a 54;1278;2020;woman;11;worker
4114203;55 a 59;1277;2020;woman;12;worker
4114203;60 a 64;1166;2020;woman;13;worker
4114203;> 65;2718;2020;woman;14;older
4114302;0 a 4;1072;2020;woman;1;younger
4114302;5 a 9;1016;2020;woman;2;younger
4114302;10 a 14;976;2020;woman;3;younger
4114302;15 a 19;989;2020;woman;4;worker
4114302;20 a 24;1093;2020;woman;5;worker
4114302;25 a 29;1054;2020;woman;6;worker
4114302;30 a 34;985;2020;woman;7;worker
4114302;35 a 39;963;2020;woman;8;worker
4114302;40 a 44;958;2020;woman;9;worker
4114302;45 a 49;890;2020;woman;10;worker
4114302;50 a 54;1016;2020;woman;11;worker
4114302;55 a 59;755;2020;woman;12;worker
4114302;60 a 64;581;2020;woman;13;worker
4114302;> 65;1215;2020;woman;14;older
4114351;0 a 4;113;2020;woman;1;younger
4114351;5 a 9;106;2020;woman;2;younger
4114351;10 a 14;66;2020;woman;3;younger
4114351;15 a 19;87;2020;woman;4;worker
4114351;20 a 24;106;2020;woman;5;worker
4114351;25 a 29;133;2020;woman;6;worker
4114351;30 a 34;113;2020;woman;7;worker
4114351;35 a 39;108;2020;woman;8;worker
4114351;40 a 44;112;2020;woman;9;worker
4114351;45 a 49;98;2020;woman;10;worker
4114351;50 a 54;93;2020;woman;11;worker
4114351;55 a 59;89;2020;woman;12;worker
4114351;60 a 64;81;2020;woman;13;worker
4114351;> 65;177;2020;woman;14;older
4114401;0 a 4;696;2020;woman;1;younger
4114401;5 a 9;655;2020;woman;2;younger
4114401;10 a 14;603;2020;woman;3;younger
4114401;15 a 19;600;2020;woman;4;worker
4114401;20 a 24;702;2020;woman;5;worker
4114401;25 a 29;766;2020;woman;6;worker
4114401;30 a 34;638;2020;woman;7;worker
4114401;35 a 39;612;2020;woman;8;worker
4114401;40 a 44;615;2020;woman;9;worker
4114401;45 a 49;567;2020;woman;10;worker
4114401;50 a 54;517;2020;woman;11;worker
4114401;55 a 59;495;2020;woman;12;worker
4114401;60 a 64;406;2020;woman;13;worker
4114401;> 65;893;2020;woman;14;older
4114500;0 a 4;526;2020;woman;1;younger
4114500;5 a 9;507;2020;woman;2;younger
4114500;10 a 14;479;2020;woman;3;younger
4114500;15 a 19;477;2020;woman;4;worker
4114500;20 a 24;540;2020;woman;5;worker
4114500;25 a 29;559;2020;woman;6;worker
4114500;30 a 34;508;2020;woman;7;worker
4114500;35 a 39;473;2020;woman;8;worker
4114500;40 a 44;425;2020;woman;9;worker
4114500;45 a 49;430;2020;woman;10;worker
4114500;50 a 54;422;2020;woman;11;worker
4114500;55 a 59;420;2020;woman;12;worker
4114500;60 a 64;339;2020;woman;13;worker
4114500;> 65;776;2020;woman;14;older
4114609;0 a 4;1490;2020;woman;1;younger
4114609;5 a 9;1516;2020;woman;2;younger
4114609;10 a 14;1536;2020;woman;3;younger
4114609;15 a 19;1779;2020;woman;4;worker
4114609;20 a 24;2011;2020;woman;5;worker
4114609;25 a 29;2171;2020;woman;6;worker
4114609;30 a 34;2179;2020;woman;7;worker
4114609;35 a 39;2085;2020;woman;8;worker
4114609;40 a 44;1920;2020;woman;9;worker
4114609;45 a 49;1909;2020;woman;10;worker
4114609;50 a 54;1902;2020;woman;11;worker
4114609;55 a 59;1788;2020;woman;12;worker
4114609;60 a 64;1421;2020;woman;13;worker
4114609;> 65;3447;2020;woman;14;older
4114708;0 a 4;151;2020;woman;1;younger
4114708;5 a 9;155;2020;woman;2;younger
4114708;10 a 14;157;2020;woman;3;younger
4114708;15 a 19;179;2020;woman;4;worker
4114708;20 a 24;214;2020;woman;5;worker
4114708;25 a 29;252;2020;woman;6;worker
4114708;30 a 34;202;2020;woman;7;worker
4114708;35 a 39;193;2020;woman;8;worker
4114708;40 a 44;216;2020;woman;9;worker
4114708;45 a 49;219;2020;woman;10;worker
4114708;50 a 54;253;2020;woman;11;worker
4114708;55 a 59;188;2020;woman;12;worker
4114708;60 a 64;178;2020;woman;13;worker
4114708;> 65;400;2020;woman;14;older
4114807;0 a 4;1065;2020;woman;1;younger
4114807;5 a 9;1083;2020;woman;2;younger
4114807;10 a 14;1139;2020;woman;3;younger
4114807;15 a 19;1170;2020;woman;4;worker
4114807;20 a 24;1192;2020;woman;5;worker
4114807;25 a 29;1346;2020;woman;6;worker
4114807;30 a 34;1446;2020;woman;7;worker
4114807;35 a 39;1381;2020;woman;8;worker
4114807;40 a 44;1322;2020;woman;9;worker
4114807;45 a 49;1328;2020;woman;10;worker
4114807;50 a 54;1273;2020;woman;11;worker
4114807;55 a 59;1135;2020;woman;12;worker
4114807;60 a 64;1052;2020;woman;13;worker
4114807;> 65;2418;2020;woman;14;older
4114906;0 a 4;290;2020;woman;1;younger
4114906;5 a 9;288;2020;woman;2;younger
4114906;10 a 14;264;2020;woman;3;younger
4114906;15 a 19;306;2020;woman;4;worker
4114906;20 a 24;317;2020;woman;5;worker
4114906;25 a 29;357;2020;woman;6;worker
4114906;30 a 34;327;2020;woman;7;worker
4114906;35 a 39;327;2020;woman;8;worker
4114906;40 a 44;334;2020;woman;9;worker
4114906;45 a 49;289;2020;woman;10;worker
4114906;50 a 54;319;2020;woman;11;worker
4114906;55 a 59;288;2020;woman;12;worker
4114906;60 a 64;252;2020;woman;13;worker
4114906;> 65;581;2020;woman;14;older
4115002;0 a 4;213;2020;woman;1;younger
4115002;5 a 9;211;2020;woman;2;younger
4115002;10 a 14;193;2020;woman;3;younger
4115002;15 a 19;203;2020;woman;4;worker
4115002;20 a 24;242;2020;woman;5;worker
4115002;25 a 29;273;2020;woman;6;worker
4115002;30 a 34;235;2020;woman;7;worker
4115002;35 a 39;234;2020;woman;8;worker
4115002;40 a 44;226;2020;woman;9;worker
4115002;45 a 49;236;2020;woman;10;worker
4115002;50 a 54;250;2020;woman;11;worker
4115002;55 a 59;233;2020;woman;12;worker
4115002;60 a 64;188;2020;woman;13;worker
4115002;> 65;504;2020;woman;14;older
4115101;0 a 4;362;2020;woman;1;younger
4115101;5 a 9;358;2020;woman;2;younger
4115101;10 a 14;300;2020;woman;3;younger
4115101;15 a 19;345;2020;woman;4;worker
4115101;20 a 24;403;2020;woman;5;worker
4115101;25 a 29;453;2020;woman;6;worker
4115101;30 a 34;344;2020;woman;7;worker
4115101;35 a 39;331;2020;woman;8;worker
4115101;40 a 44;338;2020;woman;9;worker
4115101;45 a 49;372;2020;woman;10;worker
4115101;50 a 54;375;2020;woman;11;worker
4115101;55 a 59;297;2020;woman;12;worker
4115101;60 a 64;232;2020;woman;13;worker
4115101;> 65;645;2020;woman;14;older
4115200;0 a 4;11675;2020;woman;1;younger
4115200;5 a 9;11979;2020;woman;2;younger
4115200;10 a 14;13156;2020;woman;3;younger
4115200;15 a 19;14024;2020;woman;4;worker
4115200;20 a 24;15119;2020;woman;5;worker
4115200;25 a 29;16655;2020;woman;6;worker
4115200;30 a 34;19569;2020;woman;7;worker
4115200;35 a 39;17988;2020;woman;8;worker
4115200;40 a 44;16308;2020;woman;9;worker
4115200;45 a 49;15159;2020;woman;10;worker
4115200;50 a 54;15690;2020;woman;11;worker
4115200;55 a 59;14541;2020;woman;12;worker
4115200;60 a 64;12746;2020;woman;13;worker
4115200;> 65;30099;2020;woman;14;older
4115309;0 a 4;200;2020;woman;1;younger
4115309;5 a 9;196;2020;woman;2;younger
4115309;10 a 14;196;2020;woman;3;younger
4115309;15 a 19;194;2020;woman;4;worker
4115309;20 a 24;201;2020;woman;5;worker
4115309;25 a 29;264;2020;woman;6;worker
4115309;30 a 34;236;2020;woman;7;worker
4115309;35 a 39;251;2020;woman;8;worker
4115309;40 a 44;213;2020;woman;9;worker
4115309;45 a 49;221;2020;woman;10;worker
4115309;50 a 54;225;2020;woman;11;worker
4115309;55 a 59;225;2020;woman;12;worker
4115309;60 a 64;181;2020;woman;13;worker
4115309;> 65;414;2020;woman;14;older
4115358;0 a 4;141;2020;woman;1;younger
4115358;5 a 9;150;2020;woman;2;younger
4115358;10 a 14;123;2020;woman;3;younger
4115358;15 a 19;164;2020;woman;4;worker
4115358;20 a 24;199;2020;woman;5;worker
4115358;25 a 29;220;2020;woman;6;worker
4115358;30 a 34;199;2020;woman;7;worker
4115358;35 a 39;186;2020;woman;8;worker
4115358;40 a 44;199;2020;woman;9;worker
4115358;45 a 49;226;2020;woman;10;worker
4115358;50 a 54;222;2020;woman;11;worker
4115358;55 a 59;227;2020;woman;12;worker
4115358;60 a 64;192;2020;woman;13;worker
4115358;> 65;469;2020;woman;14;older
4115408;0 a 4;467;2020;woman;1;younger
4115408;5 a 9;454;2020;woman;2;younger
4115408;10 a 14;378;2020;woman;3;younger
4115408;15 a 19;473;2020;woman;4;worker
4115408;20 a 24;613;2020;woman;5;worker
4115408;25 a 29;583;2020;woman;6;worker
4115408;30 a 34;526;2020;woman;7;worker
4115408;35 a 39;523;2020;woman;8;worker
4115408;40 a 44;448;2020;woman;9;worker
4115408;45 a 49;453;2020;woman;10;worker
4115408;50 a 54;492;2020;woman;11;worker
4115408;55 a 59;440;2020;woman;12;worker
4115408;60 a 64;354;2020;woman;13;worker
4115408;> 65;945;2020;woman;14;older
4115457;0 a 4;182;2020;woman;1;younger
4115457;5 a 9;167;2020;woman;2;younger
4115457;10 a 14;139;2020;woman;3;younger
4115457;15 a 19;126;2020;woman;4;worker
4115457;20 a 24;167;2020;woman;5;worker
4115457;25 a 29;194;2020;woman;6;worker
4115457;30 a 34;160;2020;woman;7;worker
4115457;35 a 39;164;2020;woman;8;worker
4115457;40 a 44;167;2020;woman;9;worker
4115457;45 a 49;158;2020;woman;10;worker
4115457;50 a 54;142;2020;woman;11;worker
4115457;55 a 59;138;2020;woman;12;worker
4115457;60 a 64;106;2020;woman;13;worker
4115457;> 65;272;2020;woman;14;older
4115507;0 a 4;132;2020;woman;1;younger
4115507;5 a 9;136;2020;woman;2;younger
4115507;10 a 14;139;2020;woman;3;younger
4115507;15 a 19;136;2020;woman;4;worker
4115507;20 a 24;167;2020;woman;5;worker
4115507;25 a 29;205;2020;woman;6;worker
4115507;30 a 34;195;2020;woman;7;worker
4115507;35 a 39;154;2020;woman;8;worker
4115507;40 a 44;156;2020;woman;9;worker
4115507;45 a 49;155;2020;woman;10;worker
4115507;50 a 54;182;2020;woman;11;worker
4115507;55 a 59;163;2020;woman;12;worker
4115507;60 a 64;173;2020;woman;13;worker
4115507;> 65;326;2020;woman;14;older
4115606;0 a 4;628;2020;woman;1;younger
4115606;5 a 9;637;2020;woman;2;younger
4115606;10 a 14;623;2020;woman;3;younger
4115606;15 a 19;603;2020;woman;4;worker
4115606;20 a 24;663;2020;woman;5;worker
4115606;25 a 29;743;2020;woman;6;worker
4115606;30 a 34;678;2020;woman;7;worker
4115606;35 a 39;655;2020;woman;8;worker
4115606;40 a 44;676;2020;woman;9;worker
4115606;45 a 49;600;2020;woman;10;worker
4115606;50 a 54;567;2020;woman;11;worker
4115606;55 a 59;516;2020;woman;12;worker
4115606;60 a 64;426;2020;woman;13;worker
4115606;> 65;993;2020;woman;14;older
4115705;0 a 4;1279;2020;woman;1;younger
4115705;5 a 9;1225;2020;woman;2;younger
4115705;10 a 14;1067;2020;woman;3;younger
4115705;15 a 19;1125;2020;woman;4;worker
4115705;20 a 24;1375;2020;woman;5;worker
4115705;25 a 29;1389;2020;woman;6;worker
4115705;30 a 34;1199;2020;woman;7;worker
4115705;35 a 39;1215;2020;woman;8;worker
4115705;40 a 44;1300;2020;woman;9;worker
4115705;45 a 49;1377;2020;woman;10;worker
4115705;50 a 54;1487;2020;woman;11;worker
4115705;55 a 59;1332;2020;woman;12;worker
4115705;60 a 64;1322;2020;woman;13;worker
4115705;> 65;2574;2020;woman;14;older
4115739;0 a 4;120;2020;woman;1;younger
4115739;5 a 9;117;2020;woman;2;younger
4115739;10 a 14;91;2020;woman;3;younger
4115739;15 a 19;106;2020;woman;4;worker
4115739;20 a 24;103;2020;woman;5;worker
4115739;25 a 29;166;2020;woman;6;worker
4115739;30 a 34;116;2020;woman;7;worker
4115739;35 a 39;107;2020;woman;8;worker
4115739;40 a 44;119;2020;woman;9;worker
4115739;45 a 49;140;2020;woman;10;worker
4115739;50 a 54;114;2020;woman;11;worker
4115739;55 a 59;102;2020;woman;12;worker
4115739;60 a 64;87;2020;woman;13;worker
4115739;> 65;199;2020;woman;14;older
4115754;0 a 4;448;2020;woman;1;younger
4115754;5 a 9;438;2020;woman;2;younger
4115754;10 a 14;404;2020;woman;3;younger
4115754;15 a 19;383;2020;woman;4;worker
4115754;20 a 24;445;2020;woman;5;worker
4115754;25 a 29;475;2020;woman;6;worker
4115754;30 a 34;366;2020;woman;7;worker
4115754;35 a 39;376;2020;woman;8;worker
4115754;40 a 44;368;2020;woman;9;worker
4115754;45 a 49;310;2020;woman;10;worker
4115754;50 a 54;321;2020;woman;11;worker
4115754;55 a 59;244;2020;woman;12;worker
4115754;60 a 64;160;2020;woman;13;worker
4115754;> 65;389;2020;woman;14;older
4115804;0 a 4;1435;2020;woman;1;younger
4115804;5 a 9;1447;2020;woman;2;younger
4115804;10 a 14;1453;2020;woman;3;younger
4115804;15 a 19;1526;2020;woman;4;worker
4115804;20 a 24;1717;2020;woman;5;worker
4115804;25 a 29;1834;2020;woman;6;worker
4115804;30 a 34;1891;2020;woman;7;worker
4115804;35 a 39;1776;2020;woman;8;worker
4115804;40 a 44;1600;2020;woman;9;worker
4115804;45 a 49;1615;2020;woman;10;worker
4115804;50 a 54;1621;2020;woman;11;worker
4115804;55 a 59;1457;2020;woman;12;worker
4115804;60 a 64;1249;2020;woman;13;worker
4115804;> 65;2688;2020;woman;14;older
4115853;0 a 4;178;2020;woman;1;younger
4115853;5 a 9;182;2020;woman;2;younger
4115853;10 a 14;160;2020;woman;3;younger
4115853;15 a 19;154;2020;woman;4;worker
4115853;20 a 24;208;2020;woman;5;worker
4115853;25 a 29;219;2020;woman;6;worker
4115853;30 a 34;191;2020;woman;7;worker
4115853;35 a 39;176;2020;woman;8;worker
4115853;40 a 44;190;2020;woman;9;worker
4115853;45 a 49;219;2020;woman;10;worker
4115853;50 a 54;202;2020;woman;11;worker
4115853;55 a 59;157;2020;woman;12;worker
4115853;60 a 64;160;2020;woman;13;worker
4115853;> 65;380;2020;woman;14;older
4115903;0 a 4;82;2020;woman;1;younger
4115903;5 a 9;79;2020;woman;2;younger
4115903;10 a 14;69;2020;woman;3;younger
4115903;15 a 19;71;2020;woman;4;worker
4115903;20 a 24;79;2020;woman;5;worker
4115903;25 a 29;103;2020;woman;6;worker
4115903;30 a 34;80;2020;woman;7;worker
4115903;35 a 39;87;2020;woman;8;worker
4115903;40 a 44;70;2020;woman;9;worker
4115903;45 a 49;69;2020;woman;10;worker
4115903;50 a 54;84;2020;woman;11;worker
4115903;55 a 59;64;2020;woman;12;worker
4115903;60 a 64;55;2020;woman;13;worker
4115903;> 65;153;2020;woman;14;older
4116000;0 a 4;47;2020;woman;1;younger
4116000;5 a 9;46;2020;woman;2;younger
4116000;10 a 14;35;2020;woman;3;younger
4116000;15 a 19;54;2020;woman;4;worker
4116000;20 a 24;66;2020;woman;5;worker
4116000;25 a 29;62;2020;woman;6;worker
4116000;30 a 34;61;2020;woman;7;worker
4116000;35 a 39;72;2020;woman;8;worker
4116000;40 a 44;64;2020;woman;9;worker
4116000;45 a 49;68;2020;woman;10;worker
4116000;50 a 54;76;2020;woman;11;worker
4116000;55 a 59;57;2020;woman;12;worker
4116000;60 a 64;81;2020;woman;13;worker
4116000;> 65;187;2020;woman;14;older
4116059;0 a 4;300;2020;woman;1;younger
4116059;5 a 9;316;2020;woman;2;younger
4116059;10 a 14;294;2020;woman;3;younger
4116059;15 a 19;270;2020;woman;4;worker
4116059;20 a 24;333;2020;woman;5;worker
4116059;25 a 29;398;2020;woman;6;worker
4116059;30 a 34;378;2020;woman;7;worker
4116059;35 a 39;337;2020;woman;8;worker
4116059;40 a 44;411;2020;woman;9;worker
4116059;45 a 49;420;2020;woman;10;worker
4116059;50 a 54;430;2020;woman;11;worker
4116059;55 a 59;378;2020;woman;12;worker
4116059;60 a 64;324;2020;woman;13;worker
4116059;> 65;865;2020;woman;14;older
4116109;0 a 4;345;2020;woman;1;younger
4116109;5 a 9;352;2020;woman;2;younger
4116109;10 a 14;320;2020;woman;3;younger
4116109;15 a 19;326;2020;woman;4;worker
4116109;20 a 24;393;2020;woman;5;worker
4116109;25 a 29;419;2020;woman;6;worker
4116109;30 a 34;408;2020;woman;7;worker
4116109;35 a 39;378;2020;woman;8;worker
4116109;40 a 44;394;2020;woman;9;worker
4116109;45 a 49;384;2020;woman;10;worker
4116109;50 a 54;467;2020;woman;11;worker
4116109;55 a 59;459;2020;woman;12;worker
4116109;60 a 64;350;2020;woman;13;worker
4116109;> 65;982;2020;woman;14;older
4116208;0 a 4;633;2020;woman;1;younger
4116208;5 a 9;599;2020;woman;2;younger
4116208;10 a 14;548;2020;woman;3;younger
4116208;15 a 19;541;2020;woman;4;worker
4116208;20 a 24;659;2020;woman;5;worker
4116208;25 a 29;631;2020;woman;6;worker
4116208;30 a 34;556;2020;woman;7;worker
4116208;35 a 39;534;2020;woman;8;worker
4116208;40 a 44;583;2020;woman;9;worker
4116208;45 a 49;552;2020;woman;10;worker
4116208;50 a 54;542;2020;woman;11;worker
4116208;55 a 59;455;2020;woman;12;worker
4116208;60 a 64;397;2020;woman;13;worker
4116208;> 65;975;2020;woman;14;older
4116307;0 a 4;104;2020;woman;1;younger
4116307;5 a 9;106;2020;woman;2;younger
4116307;10 a 14;102;2020;woman;3;younger
4116307;15 a 19;114;2020;woman;4;worker
4116307;20 a 24;151;2020;woman;5;worker
4116307;25 a 29;167;2020;woman;6;worker
4116307;30 a 34;128;2020;woman;7;worker
4116307;35 a 39;116;2020;woman;8;worker
4116307;40 a 44;109;2020;woman;9;worker
4116307;45 a 49;159;2020;woman;10;worker
